,name,age,position1,position2,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating
243,Marcelo Hermes Maritimo,26, D(L),M(L),22(5),2121,1,1.0,25.4,68.7,1.3,1.6,-,6.55
244,Fabrício Portimonense,31, AM(L),FW,21(7),1719,1,0.5,14.8,69.6,0.4,0.5,-,6.55
245,Rúben Fernandes Gil Vicente,35, D(CL),,32,2792,-,0.2,46.4,84.5,0.1,3.8,-,6.55
246,Abdu Conté Moreirense,23, D(L),M(L),21(1),1845,3,0.8,35.1,78.5,1,2.1,-,6.55
247,Jean Maritimo,27, DMC,,24(3),1958,-,0.2,21.5,76.9,-,2.7,-,6.54
248,Zié Ouattara Vitoria de Guimaraes,21, D(R),,6(4),571,-,0.4,30.1,82.7,0.7,1.9,-,6.54
249,Filipe Ferreira Tondela,31, D(L),M(L),31(1),2677,3,0.8,33.9,76.0,0.8,1.5,-,6.54
250,Beto Farense,39, GK,,11,990,-,-,36.7,61.4,-,11.5,-,6.54
251,Afonso Sousa Belenenses SAD,21, AM(CL),,20(12),1924,-,0.7,19.5,83.3,0.3,0.6,-,6.54
252,Vincent Thill Nacional,21, AM(R),,13(4),928,2,0.7,16.1,81.4,0.5,0.8,0.1,6.54
253,Fábio Nunes Farense,29, D(L),,20(2),1820,-,0.5,29.8,63.4,0.3,1.8,-,6.54
254,Pedro Mendes Nacional,22, FW,,7(5),629,-,0.4,14.8,58.2,0.1,0.1,-,6.54
255,Rúben Freitas Nacional,28, D(R),,18(3),1679,3,0.8,26.1,70.1,0.5,1.1,-,6.53
256,Ivo Pinto Rio Ave,31, D(CR),M(R),27,2294,-,0.5,30.0,77.3,0.6,1.2,-,6.53
257,Jhonata Robert Famalicao,22, AM(L),,5(15),617,-,1,14.1,75.9,0.5,0.7,0.1,6.53
258,Brayan Riascos Nacional,27, AM(R),FW,25(5),2335,3,0.4,15.1,72.0,0.1,0.8,-,6.52
259,Guga Rio Ave,24, AM(C),,12(8),1157,-,0.7,32.8,90.5,0.4,2.8,0.1,6.52
260,Gonzalo Plata Sporting,21, AM(R),,1(8),200,1,0.2,10.4,84.0,0.2,0.2,-,6.52
261,Rafael Martins Moreirense,32, FW,,13(6),1249,1,0.5,11.0,65.1,-,0.1,-,6.52
262,Costinha Rio Ave,21, D(R),,6(3),535,-,0.1,20.3,71.0,0.1,0.7,-,6.52
263,Rui Correia Nacional,31, D(C),,13,1166,1,0.2,37.7,80.6,-,5.0,-,6.52
264,Anderson Oliveira Portimonense,23, AM(LR),,15(14),1458,3,0.6,17.8,79.8,0.2,0.7,-,6.51
265,João Afonso Gil Vicente,26, DMC,,14(6),1215,-,0.2,28.3,82.7,-,2.7,-,6.51
266,Ricardo Alves Tondela,30, D(C),,14(5),1256,1,0.2,30.5,82.1,-,2.4,-,6.51
267,Felipe Pires Moreirense,26, AM(LR),,18(7),1604,1,0.7,19.9,83.1,0.3,0.7,-,6.5
268,Abner Felipe Farense,25, D(L),,14,1225,1,0.1,24.9,71.3,0.1,1.6,-,6.5
269,Sávio Rio Ave,26, D(L),,7(3),522,1,0.8,26.3,80.2,0.7,1.9,-,6.5
270,Ewerton Portimonense,28, AM(C),,13(5),1143,-,0.9,24.8,79.1,0.4,1.5,0.1,6.5
271,Nuno Santos Boavista,22, M(C),,21(9),1744,-,0.5,28.0,78.2,0.1,2.0,-,6.5
272,Pedro Sá Portimonense,27, DMC,,12(5),871,-,0.1,23.2,79.4,-,1.6,-,6.5
273,Nikola Jambor Rio Ave,26, DMC,,3(3),341,-,1,48.3,88.6,0.5,4.5,-,6.5
274,Daniel Bragança Sporting,22, M(C),,6(15),686,1,0.3,17.5,92.4,-,0.9,-,6.5
275,Marco Pereira Santa Clara,34, GK,,33,2970,-,0.1,32.0,59.8,-,8.8,-,6.5
276,Osama Rashid Santa Clara,29, DMC,,10(4),889,-,1.1,25.6,79.1,0.9,1.9,-,6.5
277,Diego Lopes Rio Ave,27, AM(CL),,9(2),754,2,0.9,24.6,83.8,0.6,1.1,-,6.5
278,Francisco Moura Braga,22, Defender,,2(3),151,-,-,12.8,84.4,0.2,0.2,-,6.5
279,Anderson Silva Famalicao,23, FW,,12(10),1091,-,0.2,4.0,64.8,-,0.1,-,6.49
280,Pedro Pelágio Maritimo,21, DMC,,19(5),1392,1,0.7,19.3,77.8,-,1.0,-,6.49
281,Diogo Salomão Santa Clara,33, AM(LR),,10(7),931,-,0.7,16.1,68.2,0.5,0.5,-,6.49
282,Pedro Amaral Rio Ave,24, D(L),,18(11),1769,1,0.7,32.3,77.8,0.8,1.9,-,6.49
283,Nuno Tavares Benfica,21, D(L),,7(7),636,-,0.6,27.6,78.0,0.7,0.9,-,6.48
284,Salvador Agra Tondela,30, AM(CLR),,26(5),2267,3,1.3,22.2,75.4,0.9,0.8,-,6.48
285,Larry Azouni Nacional,27, DMC,,21(6),1835,3,0.4,24.4,76.7,-,1.8,-,6.48
286,Edgar Costa Maritimo,34, AM(CLR),,15(7),1143,-,0.9,16.6,71.5,1.2,1.1,-,6.47
287,Rafael Defendi Farense,37, GK,,19,1665,-,-,28.5,56.4,-,8.3,-,6.47
288,João Pedro Tondela,28, M(C),,31,2558,2,1,33.4,70.8,0.8,2.6,-,6.47
289,Bryan Róchez Nacional,26, FW,,12(21),1292,1,0.3,9.8,64.3,-,0.2,-,6.47
290,Nuno Borges Nacional,33, DMC,,20(5),1671,-,0.4,39.0,81.8,0.1,3.8,-,6.47
291,Mohamed Diaby Pacos de Ferreira,25, DMC,,3(13),462,-,0.1,12.1,75.8,-,0.8,-,6.47
292,Evanilson Porto,22, FW,,4(11),449,-,0.5,6.3,85.3,0.1,0.1,-,6.47
293,Brian Mansilla Farense,24, AM(CL),FW,13(13),1095,1,0.4,10.3,64.4,0.5,0.2,-,6.47
294,Francisco Geraldes Rio Ave,26, AM(CLR),,23(9),1916,2,0.7,26.2,80.1,0.1,1.3,0.1,6.46
295,Rafael Camacho Rio Ave,21, M(LR),,9(2),671,-,0.3,13.2,77.2,-,0.3,-,6.46
296,Tomás Tavares Farense,20, D(R),,18,1554,-,0.6,31.1,72.7,0.5,1.7,-,6.46
297,André Luís Moreirense,27, FW,,6(8),605,-,0.5,10.0,73.6,0.1,-,0.1,6.46
298,João Afonso Santa Clara,31, D(C),,14(12),1328,-,-,22.2,79.5,-,2,-,6.46
299,Tiago Tomás Sporting,19, FW,,16(14),1507,1,0.6,9.7,67.5,0.1,-,-,6.46
300,Reynaldo Moreirense,24, Defender,,0(1),26,-,-,7.0,71.4,-,-,-,6.46
301,René Maritimo,29, D(C),DMC,23(4),2025,-,0.1,35.1,83.4,0.1,2.6,-,6.46
302,Cristian Devenish Boavista,20, D(C),,24(3),2099,-,0.1,31.9,84.9,-,2.5,-,6.46
303,Malang Sarr Porto,22, D(CL),,5(3),565,-,-,47.1,89.1,-,3,-,6.46
304,Koki Anzai Portimonense,26, D(LR),M(R),29(2),2577,-,0.5,30.2,75.4,0.5,1.8,-,6.46
305,Yusupha Om Njie Boavista,27, AM(CL),FW,11(10),846,-,0.2,7.2,77.5,-,0.1,-,6.46
306,Jorge Correa Maritimo,28, AM(CLR),,15(15),1385,1,0.6,13.5,74.8,0.4,0.4,-,6.45
307,Silvestre Varela Belenenses SAD,36, M(CLR),,29(2),2131,2,0.6,21.4,75.9,0.3,0.9,-,6.45
308,Jafar Salmani Portimonense,24, Midfielder,,2(9),283,1,0.5,8.1,75.3,0.4,0.3,-,6.45
309,André Pinto Farense,32, D(C),,10(2),778,-,0.1,27.2,77.0,-,3.3,-,6.44
310,Jardel Benfica,35, D(C),,5(3),379,-,0.1,38.8,90.3,-,1.5,-,6.44
311,João Amaral Pacos de Ferreira,30, AM(CLR),FW,11(18),1136,2,0.6,10.3,69.5,0.6,0.8,-,6.44
312,Lucas Piazon Rio Ave,27, AM(CLR),FW,6(2),442,-,0.4,22.3,80.9,-,0.5,-,6.44
313,Leandrinho Gil Vicente,25, M(R),,2(3),137,-,0.4,14.4,77.8,-,1.6,-,6.44
314,Vaná Alves Famalicao,30, GK,,6,540,-,-,32.0,67.2,-,6.0,-,6.44
315,Fabio China Maritimo,29, D(L),M(L),11(4),901,2,0.3,22.7,76.8,0.2,1.1,0.1,6.43
316,Joaquín Pereyra Famalicao,22, M(C),,10(5),739,1,0.9,23.3,71.6,0.5,1.6,-,6.43
317,Javi García Boavista,34, D(C),DMC,19(2),1659,1,0.2,32.2,85.1,-,1.6,-,6.43
318,Kenji Gorré Nacional,27, AM(L),,15(14),1554,3,0.6,14.8,75.3,0.1,0.5,-,6.43
319,Babacar Niasse Tondela,24, GK,,18,1453,-,0.1,28.6,63.4,-,6.4,-,6.43
320,Jean Cléber Maritimo,31, M(C),,3(4),276,-,0.4,19.3,77.0,0.1,1.6,-,6.42
321,Fábio Vieira Porto,21, AM(C),,3(16),392,1,0.6,14.4,84.3,0.7,1.3,-,6.42
322,Yaya Belenenses SAD,22, M(C),,21(4),1746,-,0.3,30.2,77.7,-,1.0,-,6.42
323,Abdel Jalil Zaim Idriss Medioub Tondela,24, D(C),,12(4),1036,1,0.6,35.3,78.8,-,2.0,-,6.42
324,Fabrício Isidoro Farense,29, DMC,,17(8),1581,-,0.2,21.6,76.0,0.1,1.6,-,6.41
325,Alex Soares Moreirense,30, AM(C),,22(5),1691,1,0.6,27.0,75.9,0.1,2.0,0.1,6.41
326,Rolando Braga,36, D(C),,6(4),518,-,-,38.3,88.8,-,2.6,-,6.41
327,Nikola Stojiljkovic Farense,29, FW,,14(7),1163,-,0.1,9.1,52.6,-,0.2,-,6.41
328,Nélson Monte Rio Ave,26, D(CR),,10(6),821,-,0.1,26.7,80.6,0.1,2.4,0.1,6.41
329,Uilton Pacos de Ferreira,29, D(L),M(R),16(17),1514,-,0.3,15.3,75.6,0.2,0.7,-,6.41
330,David Simão Moreirense,31, DMC,,6(10),608,2,0.9,21.6,82.9,1.1,2.1,-,6.41
331,Show Boavista,22, DMC,,13(18),1479,1,0.3,23.3,80.2,-,1.4,-,6.41
332,Eber Bessa Nacional,29, M(CLR),,6(8),603,-,0.7,11.8,68.5,0.6,0.9,-,6.4
333,Easah Suliman Vitoria de Guimaraes,23, D(C),,9(3),878,-,-,41.2,88.9,-,2.0,-,6.4
334,Antunes Sporting,34, D(L),M(L),7(4),357,1,0.3,14.5,84.3,0.5,0.9,-,6.4
335,Jaume Grau Tondela,24, DMC,,24(6),2095,-,0.2,34.3,82.7,-,2.0,0.1,6.4
336,Rafael Barbosa Tondela,25, AM(C),FW,17(13),1636,2,0.7,19.9,74.7,0.3,1.3,-,6.4
337,Lucas Áfrico Maritimo,26, D(C),,15(2),1344,-,0.2,37.6,78.6,-,2.6,-,6.39
338,Jaquité Tondela,25, DMC,,7(9),698,-,0.2,13.8,74.1,-,1.2,-,6.39
339,Andraz Sporar Braga,27, FW,,4(12),552,-,0.5,7.8,72.0,0.1,0.1,-,6.39
340,Rui Costa Santa Clara,25, FW,,6(10),646,-,0.6,7.4,57.6,0.2,0.1,-,6.39
341,Leonardo Campana Famalicao,21, Forward,,3(6),329,-,0.1,5.8,67.3,-,-,-,6.39
342,Ryotaro Meshino Rio Ave,23, Midfielder,,4(15),466,-,0.5,8.7,81.9,0.1,0.3,0.1,6.39
343,Ibrahim Alhassan Nacional,25, DMC,,12(9),1114,1,0.3,25.7,82.6,0.1,1.8,-,6.38
344,Gustavo Assunção Famalicao,21, DMC,,23(3),1911,-,0.2,42.7,86.6,-,3,-,6.38
345,João Lucas Santa Clara,25, D(L),,5(3),410,-,-,24.5,78.1,0.1,2,-,6.38
346,Abdul Mumin Vitoria de Guimaraes,23, D(C),,24(1),2029,-,-,45.3,83.4,-,3.3,-,6.37
347,Júlio César Nacional,26, D(C),,14(3),1226,-,-,28.4,77.2,0.1,2.1,-,6.37
348,Filipe Melo Farense,32, DMC,,5(4),482,-,0.1,14.1,68.5,-,0.3,-,6.37
349,Lucas Portimonense,31, D(C),,2(3),165,-,-,19.4,80.4,-,1.4,-,6.36
350,Bura Farense,25, D(C),,8(8),780,-,0.1,15.8,67.2,0.1,2.4,-,6.36
351,Madi Queta Farense,23, AM(L),,8(13),957,2,0.4,8.6,69.6,0.1,0.4,0.1,6.36
352,Ali Alipour Maritimo,26, FW,,11(15),1147,1,0.4,8.2,65.3,-,0.2,-,6.36
353,Arcanjo Tondela,20, Midfielder,,2(12),312,-,0.2,12.0,82.1,0.3,0.6,-,6.35
354,Nathan Boavista,20, M(R),,1(13),277,1,0.2,7.1,78.8,0.1,0.5,-,6.35
355,Patrick Farense,27, FW,,3(8),318,-,0.2,7.1,44.9,0.1,-,-,6.35
356,Bruno Tabata Sporting,24, AM(CLR),,2(14),436,2,0.4,12.4,79.3,0.5,0.9,0.1,6.35
357,Guedes Famalicao,27, FW,,8(6),825,1,0.6,10.6,62.4,0.1,0.4,-,6.35
358,Diogo Calila Belenenses SAD,23, D(R),M(R),9(11),962,1,0.6,14.6,76.0,0.8,0.4,-,6.35
359,Sebastián Pérez Boavista,28, DMC,,8(8),636,1,0.2,20.5,82.9,-,1.8,-,6.35
360,Júlio César Portimonense,27, Forward,,3(4),263,-,1.4,13.3,76.3,1.1,0.3,-,6.34
361,Alex Pinto Farense,23, D(R),,13(2),1045,-,0.5,20.9,65.6,0.9,0.9,-,6.34
362,Matheus Silva Moreirense,24, D(R),,7(5),647,-,0.2,17.0,69.6,0.1,0.7,-,6.34
363,Franco Cervi Benfica,27, AM(CL),,5(9),462,-,0.7,19.8,82.3,0.4,0.6,-,6.34
364,Henrique Trevisan Famalicao,24, Defender,,0(4),45,-,0.3,5.3,76.2,-,0.5,0.3,6.34
365,Costinha Santa Clara,29, M(CLR),FW,7(17),798,2,0.8,11.3,73.1,0.3,0.8,0.1,6.34
366,Andrijia Lukovic Famalicao,27, M(C),,6(8),559,-,0.2,19.1,76.5,0.1,0.7,-,6.34
367,Lucas Kal Nacional,25, D(CL),DMC,23(1),1986,-,0.3,41.8,78.4,-,4.0,-,6.34
368,Miguel Reisinho Boavista,22, Midfielder,,2(4),204,-,0.8,15.5,78.5,-,1.3,-,6.34
369,Heriberto Tavares Famalicao,24, AM(CLR),FW,8(9),745,1,0.4,7.7,67.9,0.1,0.1,-,6.34
370,Edwin Herrera Famalicao,23, D(R),,8(4),732,-,0.3,31.0,80.4,0.3,2.3,-,6.33
371,Chico Ramos Nacional,26, M(C),,12(4),1036,-,0.6,20.2,82.4,0.4,1.1,-,6.33
372,Vincent Koziello Nacional,26, M(C),,8(6),597,1,0.6,14.2,84.4,0.2,0.1,0.1,6.33
373,Pedrinho Benfica,23, AM(CR),,4(15),470,-,0.1,12.3,82.8,0.2,0.4,-,6.33
374,André Horta Braga,25, M(C),,3(18),561,1,0.4,23.4,87.8,-,1.3,0.1,6.33
375,Diogo Queirós Famalicao,22, D(C),,17(4),1462,-,-,45.6,87.7,-,3.7,-,6.33
376,Vitor Carvalho Gil Vicente,24, DMC,,12(10),1109,1,0.3,25.9,79.4,-,1.4,-,6.33
377,Ruben Lameiras Vitoria de Guimaraes,26, M(LR),,7(13),803,2,0.5,13.9,70.8,0.3,1.0,0.1,6.32
378,Kanya Fujimoto Gil Vicente,22, AM(CR),,12(15),985,1,0.5,11.7,75.6,0.3,0.5,-,6.32
379,Hélder Sá Vitoria de Guimaraes,19, Defender,,1(1),119,-,-,29.5,76.3,-,0.5,-,6.32
380,João Pereira Sporting,37, D(R),,4(2),266,-,0.3,24.7,81.8,0.2,0.5,-,6.32
381,Bruno Ramires Belenenses SAD,27, DMC,,9(23),1117,-,0.3,13.0,76.1,-,0.8,-,6.32
382,Ferro Benfica,24, D(C),,2(2),197,-,0.3,43.5,91.4,-,4,-,6.31
383,João Pedro Pacos de Ferreira,25, FW,,3(24),517,-,0.1,4.7,61.4,-,-,-,6.31
384,Francisco Conceição Porto,18, Forward,,1(13),213,-,0.1,7.3,81.4,0.1,0.4,-,6.31
385,Pierre Sagna Santa Clara,31, D(R),M(R),5(10),499,2,0.1,11.5,77.3,0.2,1.1,-,6.3
386,André Pereira Rio Ave,26, FW,,5(5),366,-,0.2,7.1,71.8,-,0.1,0.1,6.3
387,Chiquinho Benfica,26, AM(C),FW,2(16),346,-,0.3,14.3,86.4,0.1,0.6,-,6.3
388,Henrique Portimonense,26, D(L),M(L),2(17),370,-,0.5,9.3,73.4,0.7,0.2,-,6.3
389,Franck-Yves Bambock Maritimo,26, DMC,,18(8),1542,-,0.2,25.0,86.2,-,1.8,-,6.3
390,Denis Poha Portimonense,24, DMC,,4(8),346,-,0.4,17,85.8,0.5,1,-,6.3
391,Tiago Almeida Tondela,20, D(R),,12(10),1169,-,0.1,19.5,78.8,-,0.7,-,6.29
392,Dor Jan Pacos de Ferreira,26, Forward,,2(8),252,1,0.3,5.3,75.5,0.1,-,-,6.29
393,Ruben Del Campo Famalicao,21, Forward,,3(2),284,1,0.2,8.2,61,0.2,-,-,6.29
394,Bozhidar Kraev Famalicao,24, AM(C),FW,5(9),500,-,0.1,9.1,80.3,-,0.1,-,6.29
395,Gergely Bobal Nacional,26, Forward,,0(2),6,-,-,2.5,60,-,-,-,6.29
396,João Victor Nacional,22, Forward,,3(8),354,-,-,11.1,73.8,0.3,0.4,0.1,6.28
397,Danny Henriques Belenenses SAD,24, D(C),,6(2),499,-,-,25.6,82,-,1.8,-,6.28
398,Tim Hall Gil Vicente,24, Defender,,0(1),45,-,-,-,-,-,-,-,6.28
399,Felipe Anderson Porto,28, M(CLR),FW,1(4),128,-,0.4,10.8,77.8,-,0.2,0.2,6.28
400,Bruno Duarte Vitoria de Guimaraes,25, FW,,10(15),1001,1,0.2,8.6,69.8,0.2,0.1,-,6.28
401,Naoufel Khacef Tondela,24, D(L),,7(10),790,-,0.4,16.0,77.2,0.4,0.5,-,6.27
402,Ibrahima Camará Moreirense,22, DMC,,4(12),472,-,0.2,15.9,76.9,0.1,1.3,-,6.27
403,Ukra Santa Clara,33, AM(LR),,10(17),898,1,0.4,12.2,76.1,0.1,0.6,-,6.27
404,Matheus Reis Sporting,26, D(CL),,4(11),538,-,0.1,22.9,86.0,0.1,1.5,-,6.27
405,Lucas Silva Moreirense,22, Forward,,5(9),467,1,0.4,6.8,77.9,0.1,0.1,-,6.27
406,Eduardo Quaresma Sporting,19, D(C),,1(1),87,-,-,58.5,91.5,-,2.0,-,6.27
407,Cássio Scheid Farense,27, D(C),,8(3),813,-,0.2,26.8,71.9,0.1,3.7,-,6.26
408,Welinton Júnior Portimonense,28, AM(L),FW,4(6),382,-,0.3,8.4,59.5,0.3,0.4,0.1,6.26
409,Chico Teixeira Belenenses SAD,23, Midfielder,,2(22),543,-,0.1,6.7,72.7,0.3,0.4,-,6.26
410,Jorge Benguché Boavista,25, Forward,,4(10),574,1,0.5,7.3,58.8,-,0.1,0.1,6.26
411,Dyego Sousa Famalicao,32, FW,,3(2),261,-,0.8,13.4,76.1,-,0.2,-,6.26
412,Henrique Gomes Gil Vicente,26, D(L),,6(4),550,-,0.2,20.4,73.5,-,0.8,-,6.26
413,Gonçalo Franco Moreirense,21, AM(C),,10(16),1044,1,0.2,15.8,81.5,-,0.8,-,6.26
414,Nicolas Janvier Vitoria de Guimaraes,23, Forward,,2(14),410,-,0.1,19.8,86.4,0.2,1.9,-,6.26
415,Denis Poha Vitoria de Guimaraes,24, DMC,,3(2),287,-,0.4,39.8,88.4,0.2,2.4,-,6.26
416,Tarantini Rio Ave,38, M(C),,18(9),1359,-,0.3,21.9,80.2,-,1.3,-,6.25
417,Witi Nacional,25, D(L),M(LR),11(8),1027,2,0.7,16.7,76.3,0.5,1,-,6.25
418,Licá Farense,33, AM(CLR),FW,19(4),1562,-,0.3,11.0,67.3,0.1,0.2,-,6.25
419,Hernâni Infande Braga,20, Forward,,0(1),31,-,-,5.0,80.0,-,-,-,6.24
420,Michael Pacos de Ferreira,26, Goalkeeper,,2,178,-,-,23.5,57.4,-,8.5,-,6.24
421,Guga Famalicao,24, AM(C),,3(3),306,-,0.3,17.5,86.7,-,0.8,-,6.23
422,Jordan van der Gaag Belenenses SAD,22, Midfielder,,0(2),30,-,-,4.0,75.0,-,-,-,6.23
423,Nené Santa Clara,26, DMC,,11(14),1029,-,0.3,17.7,81.4,0.1,2,-,6.22
424,Hugo Seco Farense,33, AM(LR),,6(11),545,1,0.4,4.4,64.0,-,0.1,-,6.22
425,Dejan Kerkez Maritimo,25, D(C),,1(1),75,-,-,9.0,50.0,-,0.5,-,6.22
426,Carraça Porto,28, D(R),M(CR),0(2),27,-,-,9.5,94.7,-,0.5,-,6.22
427,Bilel Aouacheria Farense,27, AM(LR),FW,13(5),969,-,0.3,10.1,73.1,0.3,0.3,0.1,6.22
428,Djalma Farense,34, AM(CLR),,0(7),115,-,0.6,4.3,56.7,-,-,-,6.21
429,Rúben Macedo Maritimo,25, AM(LR),,7(11),810,1,0.4,7.6,75.9,0.4,0.2,-,6.21
430,Calvin Verdonk Famalicao,24, D(L),,6(6),499,-,0.1,21.6,77.6,0.1,1.4,-,6.21
431,Alaa Abbas Gil Vicente,24, Forward,,1(3),110,-,-,5.8,73.9,-,-,-,6.21
432,Caio Secco Maritimo,30, GK,,2,180,-,-,25,64,-,6,-,6.21
433,Ruben Micael Nacional,35, M(C),,17(13),1517,-,0.7,26.8,77.6,0.1,1.9,-,6.2
434,Afonso Figueiredo Moreirense,28, D(L),,9(2),698,-,0.5,30,71.2,0.1,1.4,-,6.2
435,César Sousa Belenenses SAD,21, Midfielder,,0(1),6,-,-,-,-,-,-,-,6.2
436,Jacob Maddox Vitoria de Guimaraes,23, Midfielder,,1(2),107,-,-,8.7,76.9,0.3,0.3,-,6.2
437,Zé Luís Porto,30, FW,,0(1),9,-,1,1,100,-,-,-,6.2
438,Jean Patric Santa Clara,24, Forward,,5(15),540,-,0.3,5.8,60,0.3,-,-,6.2
439,Cauê Belenenses SAD,32, DMC,,6(6),412,-,0.1,15.8,72,-,0.5,-,6.2
440,Souleymane Anne Tondela,23, Forward,,0(17),279,-,0.1,3.0,52.9,0.2,0.1,-,6.2
441,Ronan Rio Ave,26, FW,,4(9),377,-,0.4,7.2,61.3,0.1,0.2,-,6.19
442,Ricardo Vaz Tê Portimonense,35, AM(LR),FW,0(9),204,-,0.6,8.1,65.8,-,0.2,-,6.19
443,Jefferson Galego Moreirense,24, Midfielder,,0(15),172,-,0.1,2.9,74.4,-,-,-,6.18
444,Bertrand Yves Baraye Gil Vicente,29, AM(LR),,5(15),600,2,0.4,7.9,69.6,-,0.1,0.1,6.18
445,Jonas Carls Vitoria de Guimaraes,24, Defender,,1,90,-,1,44.0,90.9,1,2,-,6.18
446,Casagrande Portimonense,22, Defender,,0(1),4,-,-,4.0,75.0,-,-,-,6.18
447,Derik Lacerda Moreirense,22, Forward,,3(10),286,1,0.2,3.9,62.7,-,-,-,6.18
448,Abbas Ibrahim Pacos de Ferreira,23, Midfielder,,3(7),275,-,0.4,12.1,86.0,-,1.1,-,6.18
449,Bruno Moreira Portimonense,34, FW,,4(12),441,-,0.2,6.8,67.9,-,0.3,-,6.17
450,Gabrielzinho Rio Ave,25, AM(LR),,3(15),519,-,0.4,6.6,74.8,0.1,0.1,-,6.16
451,Shahriyar Moghanlou Santa Clara,26, Forward,,4(7),413,-,0.1,6.7,73.0,-,0.3,-,6.16
452,Milson Maritimo,22, Forward,,5(16),628,1,0.4,7.0,75.7,0.2,0.1,-,6.16
453,Jeriel De Santis Boavista,19, Forward,,1(3),22,-,0.3,1.8,71.4,-,-,-,6.16
454,Miguel Luís Vitoria de Guimaraes,22, M(C),,2(16),381,-,0.4,8.8,73.0,0.1,0.6,0.1,6.15
455,Andreas Samaris Benfica,32, DMC,,1(5),79,-,-,15.8,91.6,-,0.7,-,6.15
456,Boubacar Hanne Gil Vicente,22, Midfielder,,1(5),109,-,-,5.2,74.2,-,0.2,-,6.14
457,Dieguinho Belenenses SAD,29, Forward,,0(3),32,-,0.7,4.7,92.9,-,-,-,6.14
458,Anderson Cruz Rio Ave,25, Forward,,0(8),150,-,0.1,8.4,74.6,0.1,0.3,-,6.14
459,Andreas Karo Maritimo,25, D(C),,6(3),567,-,-,24.3,79.9,-,1.3,-,6.14
460,Tim Söderström Maritimo,27, Defender,,3(3),276,-,0.2,17.3,72.1,0.2,0.5,-,6.14
461,Paulinho Gil Vicente,30, D(R),,6(3),525,-,0.2,14.9,67.9,0.3,1.2,-,6.13
462,Matchoi Djaló Pacos de Ferreira,18, Midfielder,,1(2),73,-,-,6.7,80.0,-,-,-,6.13
463,Hugo Marques Farense,35, Goalkeeper,,4(2),400,-,-,19.8,67.2,-,6.8,-,6.13
464,Miullen Gil Vicente,23, Forward,,3(5),213,-,0.1,3.6,75.9,-,-,-,6.12
465,Guilherme Schettine Braga,26, FW,,1(9),219,-,0.2,4.0,72.5,-,0.1,-,6.12
466,Cristian Tassano Santa Clara,25, D(C),,1(1),95,-,-,10.0,75.0,-,0.5,-,6.12
467,Marcelinho Maritimo,25, M(L),,0(1),11,-,-,2.0,100.0,-,-,-,6.12
468,João Neto Famalicao,18, Forward,,1(5),132,-,0.2,7.2,86.0,-,0.3,-,6.12
469,Tomislav Strkalj Tondela,25, FW,,7(10),598,1,0.3,8.2,72.9,-,0.2,0.1,6.12
470,Miguel Bandarra Farense,25, Defender,,0(6),118,-,1,10.7,57.8,0.7,1.3,-,6.12
471,Ivan Zlobin Famalicao,24, GK,,5,450,-,-,32.0,70.6,-,6,-,6.11
472,Pedro Marques Pacos de Ferreira,23, Defender,,0(1),2,-,-,4.0,100.0,-,1,-,6.11
473,Mamadou Loum Porto,24, DMC,,0(3),6,-,-,1.3,75.0,-,-,-,6.11
474,Marcello Trotta Famalicao,29, AM(R),FW,2(4),266,-,0.5,8.3,74.0,-,0.2,-,6.11
475,Marco Matias Nacional,32, AM(CLR),,3(6),251,-,0.3,8.8,70.9,0.1,0.3,-,6.11
476,Edi Semedo Belenenses SAD,22, Forward,,1(10),161,-,0.2,2.8,51.6,0.1,-,-,6.11
477,Dário Essugo Sporting,16, Midfielder,,0(1),6,-,-,3.0,66.7,-,-,-,6.1
478,Kibe Maritimo,21, Forward,,1(3),91,-,-,4.5,61.1,-,-,-,6.1
479,Romário Baró Porto,21, Midfielder,,1(9),165,-,0.1,7.1,87.3,-,0.3,-,6.1
480,Mabrouk Rouai Nacional,21, Midfielder,,2(4),277,-,0.7,15.7,81.9,-,0.7,-,6.09
481,Diogo Teixeira Rio Ave,22, Midfielder,,0(1),24,-,-,7.0,57.1,-,-,-,6.09
482,Adriano Castanheira Pacos de Ferreira,28, AM(LR),,1(17),326,-,0.2,7.1,78.9,0.1,0.1,-,6.09
483,Riccardo Piscitelli Nacional,28, GK,,11,990,-,0.1,26.5,63.2,-,5.2,-,6.08
484,Júnior Brandão Rio Ave,25, FW,,3(7),386,-,0.3,4.2,76.2,-,0.1,-,6.08
485,Kuku Emmanuel Fidelis Boavista,22, Forward,,0(6),77,-,-,3.5,61.9,-,0.2,-,6.08
486,Rodrigo Gomes Braga,18, Forward,,0(4),9,-,-,1.3,80.0,-,-,-,6.08
487,Noah Jean Holm Vitoria de Guimaraes,20, Forward,,1(15),212,-,0.1,4.0,59.4,-,0.1,-,6.08
488,Fernando Medeiros Portimonense,25, D(C),,0(7),82,-,0.4,10.1,81.7,0.3,0.7,-,6.07
489,André Paulo Sporting,24, Goalkeeper,,0(1),24,-,-,1.0,100.0,-,1,-,6.07
490,Musa Juwara Boavista,19, Midfielder,,0(3),27,-,0.7,3.3,80.0,0.3,0.3,-,6.07
491,Lyle Foster Vitoria de Guimaraes,21, Forward,,1(4),119,-,0.6,6.6,75.8,-,0.2,-,6.07
