,Rating,name,age,position1,Apps,Mins,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch
95,6.8,Pedrinho Gil Vicente,28, M(CR),15(4),1297,1,2,1.2,2,0.8,1.5,-,0.8,1.1
96,6.8,Tiago Esgaio Belenenses SAD,26, D(CR),32,2736,1,1,0.5,0.4,0.2,0.7,0.1,0.3,0.9
97,6.8,Zaidu Sanusi Porto,24, D(L),19(6),1799,1,1,0.6,0.4,0.9,1.0,0.2,0.4,1.9
98,6.8,Angel Gomes Boavista,21, AM(CL),29(1),2508,6,3,1.8,1.5,1.3,2.1,0.2,1.1,2.1
99,6.8,Odysseas Vlachodimos Benfica,27, GK,18,1620,-,-,-,-,-,0.1,-,-,-
100,6.79,Beto Portimonense,23, FW,21(9),1964,11,2,2,0.6,0.9,1.1,0.4,1.1,3.2
101,6.79,Miguel Oliveira Moreirense,27, Goalkeeper,2,180,-,-,-,-,-,-,-,-,-
102,6.79,André Moreira Belenenses SAD,25, GK,7(1),714,-,-,-,-,-,0.4,-,-,-
103,6.79,Gilberto Benfica,28, D(R),17(8),1490,-,1,0.3,0.7,1.2,1,-,0.8,1.4
104,6.79,Toni Martínez Porto,24, FW,6(12),601,7,-,1,0.3,0.2,0.7,0.4,0.4,0.9
105,6.78,João Vigário Nacional,25, D(L),18(3),1517,1,2,0.6,1.5,0.5,0.6,-,0.4,1.3
106,6.78,Julian Weigl Benfica,26, D(C),23(5),2036,-,-,0.3,0.4,0.7,1.3,-,0.4,0.8
107,6.78,Joel Tagueu Maritimo,27, AM(L),27(5),2259,9,2,1.6,0.5,0.8,1.6,0.7,0.8,2.3
108,6.78,Nahuel Ferraresi Moreirense,22, D(CR),20(4),1930,3,-,0.5,0.3,0.8,1.2,-,0.6,0.9
109,6.78,João Talocha Gil Vicente,32, D(L),28(3),2527,2,2,0.8,1.1,0.4,0.7,-,0.2,0.4
110,6.78,Al Musrati Braga,25, DMC,23(5),1961,3,3,0.4,0.6,0.3,0.3,-,0.5,0.4
111,6.78,Gonçalo Inácio Sporting,20, D(C),15(5),1357,1,1,0.6,0.2,0.3,0.3,-,0.3,0.3
112,6.77,Luther Singh Pacos de Ferreira,24, AM(LR),24(5),1964,5,5,1.6,0.8,1.3,1.7,0.3,0.9,2.3
113,6.77,Crysan Santa Clara,25, FW,15(9),1315,4,6,1.3,0.7,1.3,1.8,0.3,1.4,2.5
114,6.77,César Martins Farense,28, D(C),16,1325,1,-,0.3,0.2,0.2,0.4,0.1,0.1,0.4
115,6.77,Moussa Marega Porto,30, AM(LR),25(5),2014,7,1,1.8,0.5,0.4,1.6,0.6,1.2,2.4
116,6.77,Zé Carlos Braga,23, D(R),2(2),229,-,-,0.3,-,1.0,1.8,-,0.3,0.8
117,6.76,Allano Santa Clara,26, AM(LR),14(4),1112,2,-,1.4,0.7,1.2,2.5,0.2,1.2,2.3
118,6.76,Ricardo Mangas Boavista,23, D(CL),21(7),1968,4,1,0.7,0.5,0.7,1.7,0.1,0.7,1.0
119,6.76,Pêpê Famalicao,24, M(C),17(1),1545,-,-,0.7,1.3,0.7,0.6,0.1,0.7,1.0
120,6.76,Manuel Ugarte Famalicao,20, DMC,18(2),1523,1,2,0.8,0.8,1.5,2.3,-,0.7,1.6
121,6.75,Marko Grujic Porto,25, DMC,9(14),818,2,-,0.5,0.2,0.4,0.6,-,0.2,0.4
122,6.75,Anderson Carvalho Santa Clara,31, M(C),24(5),1995,1,1,1,0.4,0.4,1,-,0.3,0.8
123,6.74,Vítor Tormena Braga,25, D(CR),20(5),1913,-,1,0.4,0.2,0.4,0.1,-,-,0.3
124,6.74,Brian Araújo Gil Vicente,21, Goalkeeper,1,90,-,-,-,-,-,-,-,-,-
125,6.74,Danilo Pereira Porto,30, D(C),3,270,-,-,0.3,0.3,0.3,1.7,-,0.3,0.7
126,6.74,André Amaro Vitoria de Guimaraes,19, D(C),10(2),871,1,-,0.4,0.1,0.3,0.8,-,0.2,0.3
127,6.74,Gian-Luca Waldschmidt Benfica,25, AM(CLR),18(9),1400,7,2,1.7,1.1,0.4,0.7,0.1,0.7,1.3
128,6.73,Rafael Ramos Santa Clara,26, D(R),29(1),2561,-,3,0.5,0.7,0.9,1,-,0.5,1
129,6.73,Lucas Possignolo Portimonense,27, D(C),29,2419,2,-,0.4,0.2,0.1,0.3,-,0.1,0.2
130,6.73,Chancel Mbemba Porto,27, D(CLR),27,2353,1,-,0.3,0.3,0.1,0.3,-,-,0.2
131,6.72,Filipe Augusto Rio Ave,28, DMC,23(2),2028,-,-,0.8,0.6,1,2.2,-,0.8,0.8
132,6.72,Lourency Gil Vicente,25, AM(LR),27(7),2323,5,1,1.3,1,1.3,1.4,0.2,1.3,2.1
133,6.72,Yanis Hamache Boavista,22, D(L),13(11),1203,2,4,1.0,0.8,0.7,0.3,0.1,0.2,0.8
134,6.72,Jovane Cabral Sporting,23, AM(CLR),6(18),677,5,4,0.8,0.8,1.1,0.7,0.1,0.6,1
135,6.72,Miguel Cardoso Belenenses SAD,27, AM(CLR),30,2532,6,3,2.2,1,1,1.8,0.9,1.1,1.8
136,6.72,Pepelu Vitoria de Guimaraes,23, DMC,26(4),2392,1,-,0.5,0.5,0.4,1.0,-,0.5,0.6
137,6.72,Morato Benfica,20, D(C),1(1),91,-,-,0.5,-,-,0.5,-,-,-
138,6.71,Fábio Cardoso Santa Clara,27, D(C),28,2504,3,1,0.4,0.4,0.1,1.0,0.2,0.1,0.1
139,6.71,Raúl Silva Braga,32, D(C),13(2),1019,1,1,0.4,0.3,0.2,0.9,0.1,0.1,0.3
140,6.71,Jonatan Lucca Farense,27, M(C),21(4),1858,1,2,1.1,1.2,0.6,0.8,-,0.6,1.4
141,6.71,Joel Pereira Gil Vicente,25, D(R),28(4),2532,-,1,0.1,0.8,0.8,0.7,-,0.5,0.8
142,6.7,Abdoulaye Ba Moreirense,30, D(C),11(1),984,-,-,0.6,-,0.3,0.3,0.2,-,0.7
143,6.7,Luquinhas Portimonense,21, AM(C),11(9),1102,1,3,1.3,1.7,0.7,0.8,0.1,0.8,1.2
144,6.7,Jorge Silva Pacos de Ferreira,25, D(R),2,180,-,-,0.5,1.5,-,0.5,-,-,3
145,6.7,Léo Jardim Boavista,26, GK,34,3060,-,-,-,-,-,0.1,-,-,-
146,6.7,Pedro Marques Gil Vicente,23, FW,11(4),927,5,2,1.7,0.7,0.5,1.4,0.2,0.5,1.8
147,6.7,João Mário Porto,21, D(R),4(10),372,2,3,0.6,0.5,1.4,0.9,-,0.1,0.9
148,6.69,Fransérgio Braga,31, M(C),25(5),2280,6,1,1.6,0.7,0.3,1.5,0.1,1,1.2
149,6.69,Pelé Rio Ave,30, M(C),21(4),1860,2,1,0.4,0.2,2.4,1.6,-,1.4,1
150,6.69,Nanu Porto,27, D(R),8(4),734,-,-,0.4,0.3,2.1,0.5,-,0.8,1.4
151,6.69,Marcus Edwards Vitoria de Guimaraes,22, AM(LR),21(12),1773,3,1,1.2,0.6,2.2,1.9,0.1,1.5,1.9
152,6.69,Lincoln Santa Clara,23, AM(C),25(5),2199,1,4,0.8,1.3,0.4,2.3,0.1,0.7,1.4
153,6.68,Mansur Santa Clara,28, D(L),26,2307,-,1,0.1,0.3,0.5,0.4,-,0.5,0.7
154,6.68,Lucas Mineiro Gil Vicente,25, M(C),27(6),2491,2,1,1.1,0.2,0.9,1.8,-,0.7,1.1
155,6.68,Chidozie Awaziem Boavista,24, D(CR),27,2253,-,1,0.5,0.1,0.1,0.9,0.1,0.1,0.3
156,6.68,Antonio Adán Sporting,34, GK,32,2880,-,1,-,-,-,0.2,-,-,0.1
157,6.68,Pedro Nuno Moreirense,26, AM(CL),6,452,2,-,2,1.5,0.2,1.2,0.8,0.5,1.7
158,6.67,Marco Baixinho Pacos de Ferreira,32, D(C),19(4),1834,-,-,0.4,0.1,-,-,-,-,0.3
159,6.67,Mikel Agu Vitoria de Guimaraes,28, DMC,8(6),778,-,-,0.8,0.1,0.4,-,-,0.1,0.6
160,6.67,Eduardo Mancha Farense,25, D(C),21(1),1831,2,-,0.7,0.1,0.2,0.6,0.1,0.3,0.6
161,6.67,Agustín Marchesín Porto,33, GK,33,2970,-,1,-,-,0.1,0.1,-,-,-
162,6.67,Jorge Fernandes Vitoria de Guimaraes,24, D(C),30,2659,1,-,0.3,0.1,0.1,0.4,0.1,0.3,0.3
163,6.67,Toni Borevkovic Rio Ave,24, D(C),31(1),2833,-,1,0.3,0.2,0.2,0.9,-,-,0.3
164,6.67,Srdjan Babic Famalicao,25, D(C),27,2374,1,2,0.5,0.1,0.3,0.6,-,-,0.4
165,6.66,Denis Gil Vicente,34, GK,32,2880,-,-,-,-,-,0.3,-,-,-
166,6.66,Carlos Valenzuela Famalicao,24, AM(L),8(16),918,3,1,0.7,0.8,1.8,1.9,0.1,0.8,1.3
167,6.66,Marcelo Pacos de Ferreira,32, D(C),26(2),2293,-,-,0.4,0.1,0.1,0.9,-,0.2,0.4
168,6.66,Gonçalo Ramos Benfica,20, Forward,0(4),93,2,-,1,0.3,0.3,0.8,-,0.3,0.3
169,6.66,Mikel Villanueva Santa Clara,28, D(C),29,2566,1,-,0.5,0.1,0.5,0.4,-,0.1,0.4
170,6.65,Tomás Ribeiro Belenenses SAD,22, D(C),32,2808,1,-,0.4,0.2,0.1,1,-,-,0.4
171,6.65,Jhon Murillo Tondela,25, M(LR),22(4),1949,4,4,0.8,0.9,1,1.6,0.3,1.5,1.7
172,6.65,Pedro Rebocho Pacos de Ferreira,26, D(L),16(4),1407,-,2,0.1,0.9,0.7,0.6,-,0.1,0.7
173,6.65,Tiago Sá Braga,26, GK,2,180,-,-,-,-,-,-,-,-,-
174,6.65,Reggie Cannon Boavista,23, D(R),30(1),2515,-,1,0.2,0.6,0.3,1,-,0.4,1
175,6.65,Kewin Moreirense,26, GK,2,180,-,-,-,-,-,-,-,-,-
176,6.64,Pedro Henrique Farense,25, FW,16(10),1489,5,1,1.9,0.4,0.2,1.4,0.5,0.7,1.8
177,6.64,Jackson Porozo Boavista,21, D(C),7(4),696,2,-,0.3,0.1,0.2,0.1,0.1,0.3,0.5
178,6.64,Yan Moreirense,23, AM(R),18(10),1571,4,3,0.9,1,1.5,0.9,0.2,0.8,1.6
179,6.63,Luiz Carlos Pacos de Ferreira,36, D(R),31(3),2532,3,3,0.7,0.7,0.4,1.4,0.1,0.6,1.4
180,6.63,Gelson Dala Rio Ave,25, AM(CL),28(3),2514,3,5,1.6,1.1,1.1,1.9,0.6,1,2.5
181,6.63,Jordi Pacos de Ferreira,28, GK,32,2880,-,-,-,0.1,0.1,0.1,-,-,-
182,6.63,Stefano Beltrame Maritimo,28, Midfielder,1(2),111,1,-,1,0.3,1.7,0.3,-,1,0.7
183,6.63,Pedrão Nacional,24, D(C),30,2700,1,-,0.4,0.2,0.1,0.9,-,0.3,0.3
184,6.63,Aylton Boa Morte Portimonense,28, AM(LR),29(5),2574,5,4,1.1,0.7,1.7,1.1,0.6,2.2,3.1
185,6.63,Iván Jaime Famalicao,21, AM(CL),14(8),1177,4,2,1.2,0.8,1.2,2.0,0.1,1.3,1.5
186,6.63,Nicolás Gaitán Braga,33, M(CLR),5(13),650,2,1,0.8,1.8,0.4,0.6,0.1,0.2,0.5
187,6.62,Riccieli Famalicao,23, D(C),22(4),1823,1,-,0.2,0.2,0.2,0.3,-,0.1,0.1
188,6.62,Silvio Vitoria de Guimaraes,34, D(LR),10,857,-,-,0.3,0.3,0.3,1.0,-,0.1,1
189,6.62,Samuel Lino Gil Vicente,21, AM(LR),21(12),2017,9,1,1.8,0.3,0.6,1.7,0.4,0.9,1.6
190,6.62,Lazar Rosic Moreirense,28, D(C),32(1),2893,-,-,0.3,0.2,0.1,0.7,-,-,0.2
191,6.62,Yohan Tavares Tondela,33, D(C),28,2424,-,-,0.2,-,0.1,0.2,-,0.1,0.3
192,6.62,Mateus Pasinato Moreirense,29, GK,30,2700,-,-,-,-,-,0.1,-,-,-
193,6.62,Filipe Soares Moreirense,22, AM(C),27(4),2404,2,2,1.1,0.9,1.6,1.8,0.2,1.7,2.5
194,6.62,David Carmo Braga,22, D(C),11(1),999,-,-,0.8,0.2,0.2,0.4,-,0.1,0.4
195,6.62,Rafik Guitane Maritimo,22, AM(C),18(8),1507,-,1,0.4,1.1,2.7,1.7,-,1.7,2.3
196,6.62,Pawel Kieszek Rio Ave,37, GK,34,3060,-,-,-,-,-,0.1,-,-,0.1
197,6.62,Dudu Nacional,22, Forward,1(2),31,1,-,0.3,-,0.7,-,-,-,0.7
198,6.61,Anthony D'Alberto Moreirense,27, D(LR),21(3),1772,-,-,0.1,0.3,0.6,0.2,-,0.5,1.2
199,6.61,Enzo Martínez Tondela,23, D(C),21(8),1989,-,1,0.4,0.2,0.3,0.7,-,0.2,0.6
200,6.61,Samuel Portimonense,27, GK,29(1),2671,-,-,-,0.1,0.1,0.2,-,-,-
201,6.61,Luiz Júnior Famalicao,20, GK,23,2070,-,-,-,-,-,0.4,-,-,-
202,6.61,Fábio Coentrão Rio Ave,33, D(L),11(2),934,2,-,0.8,0.3,0.9,1.8,0.2,0.6,1
203,6.61,Ygor Nogueira Gil Vicente,26, D(C),21(3),1855,-,-,0.5,0.2,0.2,0.9,-,0.2,0.4
204,6.61,Rodrigão Gil Vicente,26, D(C),23(7),2171,1,1,0.4,0.2,0.2,0.1,-,-,0.3
205,6.61,Lucas Piazon Braga,27, AM(CLR),11(9),919,4,4,0.8,0.6,0.3,1.0,0.1,0.2,0.9
206,6.61,Afonso Taira Belenenses SAD,29, DMC,19(12),1815,-,1,0.2,0.5,0.7,0.9,-,0.3,0.8
207,6.6,Andraz Sporar Sporting,27, FW,6(7),576,3,1,1.4,0.4,0.4,0.9,0.2,0.6,0.7
208,6.6,Patrick Willian Famalicao,24, D(CR),16(4),1492,-,-,0.6,0.2,0.2,0.6,-,0.2,0.5
209,6.6,Gonçalo Silva Belenenses SAD,30, D(CR),18,1567,1,-,0.3,0.2,0.1,0.2,0.1,0.1,0.3
210,6.6,Amine Oudrhiri Farense,29, DMC,31(1),2755,-,2,0.5,0.7,0.5,1.6,-,0.3,0.8
211,6.6,Júlio Romao Santa Clara,23, Midfielder,2(3),194,-,-,-,-,1.6,0.6,-,0.6,0.8
212,6.6,Walterson Moreirense,26, AM(LR),27(5),2411,2,2,1.4,0.7,1.4,2.0,0.2,2.3,3.2
213,6.59,Bebeto Tondela,31, D(R),18(7),1471,-,4,0.3,0.5,0.5,0.8,-,0.6,1
214,6.59,Claude Goncalves Gil Vicente,27, M(C),26(7),2269,2,2,0.6,0.4,0.7,1.3,0.1,0.7,0.9
215,6.59,Mateo Cassierra Belenenses SAD,24, FW,23(9),1997,10,1,1.3,0.6,0.6,0.7,0.8,0.8,1.5
216,6.59,João Camacho Nacional,27, AM(LR),20(8),1761,3,1,1.3,0.8,1.2,1.8,0.3,0.7,2
217,6.59,Cafu Belenenses SAD,27, D(C),24(3),2063,1,1,0.5,0.3,0.4,1.9,0.1,0.6,1.3
218,6.59,Bruno Jordão Famalicao,23, M(C),7(2),632,1,1,0.9,0.7,1.0,1.0,0.2,1.2,1.8
219,6.59,Matheus Clemente Famalicao,23, Midfielder,0(1),27,-,-,-,1,1.0,1.0,-,1.0,-
220,6.58,Diogo Figueiras Famalicao,30, D(LR),15(4),1391,-,1,0.4,0.7,0.4,0.8,-,0.3,0.6
221,6.58,Pedro Augusto Tondela,24, DMC,20(7),1690,1,2,0.5,0.6,0.6,1.5,-,0.8,1.3
222,6.58,Fernando Fonseca Pacos de Ferreira,24, D(R),30(2),2713,-,1,0.1,0.5,0.8,1.2,-,0.8,1.3
223,6.58,Adil Rami Boavista,35, D(C),22,1800,-,-,0.3,0.1,0.3,0.7,-,-,0.3
224,6.58,Cristián Borja Braga,28, D(CL),8(5),778,1,-,0.3,0.2,0.4,1.2,0.2,0.2,0.6
225,6.58,Fali Candé Portimonense,23, D(L),15(7),1361,2,-,0.6,0.5,0.7,1.1,0.1,0.5,1.0
226,6.57,Hélder Ferreira Pacos de Ferreira,24, AM(LR),25(8),2024,4,4,0.7,0.8,0.5,1.0,0.2,0.6,1.3
