,Rating,name,age,position1,Apps,Mins,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch
19,7.24,Jonathan dos Santos L.A. Galaxy,31, M(CR),31,2726,3,3,0.5,1.5,1.4,0.7,-,1.1,1.4
20,7.24,Wayne Rooney DC United,36, M(CLR),28(1),2427,11,7,3,2.6,0.8,1.1,0.4,1.1,1.2
21,7.24,Rod Fanni Montreal,39, D(CR),3,270,-,-,-,-,0.7,0.3,-,0.3,0.3
22,7.24,Maximiliano Moralez New York City FC,34, AM(CLR),29(1),2527,7,13,1.8,3.3,1.1,2.7,0.4,1.6,2.4
23,7.24,Pedro Santos Columbus,33, D(L),30(3),2766,11,5,2.3,1.9,1.8,2.5,0.2,1.6,2.1
24,7.24,Raúl Ruidíaz Seattle,31, FW,24(2),2186,15,5,3.7,1.1,1.2,0.8,0.5,1.2,2.7
25,7.22,Ryan Hollingshead FC Dallas,30, D(LR),34(1),3081,6,1,1.3,0.7,1.5,1.3,0.1,1.1,1.4
26,7.21,Ezequiel Barco Atlanta United,22, AM(CLR),14(4),1232,4,3,2.2,2.1,1.5,2.8,0.1,0.9,2.2
27,7.2,Cristian Espinoza San Jose,26, AM(LR),30,2533,2,10,3.2,2.8,2.5,0.9,0.4,1.5,2.4
28,7.19,Julian Gressel Atlanta United,27, D(R),34(2),2965,8,12,2.2,2.2,0.6,0.4,0.2,0.6,1.8
29,7.19,Jefferson Savarino Salt Lake,25, AM(CLR),29(1),2506,9,5,2.8,1.4,2.4,2.0,0.6,2.0,2.5
30,7.19,Valeri Qazaishvili San Jose,28, AM(CLR),24(8),2099,8,5,3.4,1.2,3.1,0.7,0.3,2.5,1.9
31,7.19,Latif Blessing Los Angeles FC,24, D(R),31(5),2824,6,3,1.2,1.2,2.2,2.6,0.1,2.3,2.3
32,7.18,Johnny Russell Kansas City,31, AM(LR),24(4),2115,9,6,2,2.3,1.6,1.5,0.2,0.9,2
33,7.18,Jorge Moreira Portland,31, D(R),26(1),2323,2,2,1.1,1.3,1.1,0.9,-,0.6,1.4
34,7.17,Jimmy Maurer FC Dallas,33, GK,2,180,-,-,-,-,-,-,-,-,-
35,7.16,Jordan Morris Seattle,27, AM(LR),28(2),2396,13,6,1.6,0.9,1.3,0.5,0.4,1.1,1.5
36,7.16,Michael Barrios FC Dallas,30, AM(CLR),32(1),2852,5,14,1.8,2.7,1.3,1.1,0.3,1.2,2.2
37,7.16,Bojan Montreal,31, AM(CLR),7(1),608,3,-,2.3,0.9,2.8,1.6,0.1,1.3,2.5
38,7.16,Cristian Roldan Seattle,26, M(CR),33,2928,6,4,1.1,1.2,1.2,2.2,-,1.1,1.7
39,7.15,Ali Adnan Vancouver,27, D(L),28,2412,1,3,1.4,1,2,1.7,0.2,0.7,1.6
40,7.15,Alexandru Mitrita New York City FC,26, AM(CL),25(5),2225,12,2,3.2,1,2.3,1.7,0.1,1.9,2.5
41,7.14,Aleksandar Katai Chicago,30, AM(CLR),24(5),2106,6,6,3.6,1.2,2.3,0.8,0.5,1.7,2.3
42,7.14,Jozy Altidore Toronto,32, FW,18(5),1713,12,5,2.2,1,0.6,1.4,0.4,1,2.1
43,7.14,Marc Rzatkowski New York,31, M(CR),27(2),2439,2,3,1.4,2.1,0.9,2.0,0.2,1.3,1.7
44,7.13,Romain Métanire Minnesota United,31, D(R),28,2520,1,4,0.4,1.7,2.1,0.8,-,1.8,1.9
45,7.13,Alberth Elis Houston,25, AM(LR),22(4),1921,9,8,3.2,1.5,1.8,2.2,0.6,1,2.7
46,7.12,Héber New York City FC,30, AM(L),18(5),1607,15,3,2.4,1.2,0.3,0.8,0.6,1,2.4
47,7.12,Donovan Pines DC United,23, D(C),9(1),785,-,1,0.2,0.7,0.4,0.4,-,0.3,0.7
48,7.11,Felipe Gutiérrez Kansas City,31, DMC,31(1),2723,12,1,2,1.6,0.8,1.8,-,1.4,1.8
49,7.11,Maxime Crépeau Vancouver,27, GK,26,2340,-,-,-,-,0.1,0.1,-,-,-
50,7.1,Damir Kreilach Salt Lake,32, M(C),34,2820,7,4,1.9,1.1,0.2,1.8,0.4,0.8,1.6
51,7.09,Francisco Calvo Minnesota United,29, D(CL),7,630,1,-,1.6,0.6,1.9,0.3,-,0.4,1.6
52,7.09,Pity Martínez Atlanta United,28, AM(CLR),28(6),2320,5,9,2.5,2.1,2,1.9,0.1,1.3,3.1
53,7.09,Valentín Castellanos New York City FC,23, AM(R),24(7),2144,11,6,2.8,1.1,1,1.5,0.7,1.5,2.5
54,7.08,Albert Rusnák Salt Lake,27, AM(CLR),30(1),2637,10,3,2.6,2.5,1.1,1.1,0.2,0.5,1.2
55,7.08,Magnus Eriksson San Jose,31, AM(CR),32,2807,6,7,2.8,3.2,0.9,2.1,0.1,0.8,1.8
56,7.08,Darwin Quintero Minnesota United,34, AM(CL),26(5),2241,10,6,2.6,1.8,2.4,1.1,0.3,2.1,2.5
57,7.07,Jasser Khmiri Vancouver,24, D(C),1,90,-,-,1.0,-,-,1.0,-,-,-
58,7.07,Kyle Duncan New York,24, D(LR),13,1080,1,2,0.5,0.8,1.5,1.8,0.2,1,2
59,7.07,C.J. Sapong Chicago,32, AM(LR),29(3),2551,13,1,1.9,0.9,0.6,1.8,0.4,1.3,2
60,7.06,Matt Turner New England,27, GK,21,1856,-,-,-,-,-,0.2,-,-,-
61,7.06,Francisco Calvo Chicago,29, D(CL),21(2),1936,3,1,1.4,0.6,1,0.6,-,0.7,0.7
62,7.05,Saphir Taïder Montreal,29, M(CL),31(1),2729,9,7,2.3,1.9,1.2,1.8,0.2,1.8,1.8
63,7.04,Frédéric Brillant DC United,36, D(C),34(1),3082,2,2,0.8,0.3,0.2,0.2,-,0.1,0.3
64,7.04,Miles Robinson Atlanta United,24, D(C),33(1),2978,-,-,0.6,0.1,0.4,0.8,-,0.3,0.4
65,7.04,Nicolás Gaitán Chicago,33, M(CLR),25(2),2017,4,11,1.3,2.3,1.5,1.4,0.1,1,1.9
66,7.04,Ike Opara Minnesota United,32, D(C),30(1),2657,3,1,0.7,0.3,0.3,0.3,-,0.1,0.5
67,7.03,Adama Diomande Los Angeles FC,31, AM(L),15(12),1506,10,5,2.4,0.8,1.4,0.6,0.3,1.6,2.2
68,7.02,Lucas Rodríguez DC United,24, M(CLR),32(2),2828,7,3,1.2,0.8,2.2,2.6,0.1,1.3,2
69,7.01,Ronald Matarrita New York City FC,27, D(L),25,2071,1,1,1,1.2,1.3,0.5,-,0.8,1.6
70,7.0,Jack Price Colorado,28, DMC,25(2),2233,1,10,0.1,2.9,0.2,0.4,-,0.4,0.4
71,7.0,Przemyslaw Frankowski Chicago,26, M(CLR),24(7),2301,5,7,1.8,1.6,0.9,0.6,0.2,0.8,1.8
72,7.0,Gustav Svensson Seattle,34, D(C),25(1),2205,1,2,0.9,0.6,0.1,0.8,-,0.4,0.6
73,6.99,Ryan Meara New York,31, GK,1,90,-,-,-,-,-,-,-,-,-
74,6.99,Leandro González Pirez Atlanta United,29, D(C),34,2971,1,-,0.8,0.4,1,1.6,-,0.5,0.8
75,6.99,Alexander Ring New York City FC,30, D(C),32,2880,4,4,1.5,1,0.7,0.8,-,0.9,0.9
76,6.99,Sebastian Lletget L.A. Galaxy,29, M(CLR),29(2),2498,4,5,1.2,1.1,1.1,0.9,0.1,0.7,1.1
77,6.98,Carlos Coronel Philadelphia,24, GK,3(1),319,-,-,-,-,-,-,-,-,0.3
78,6.98,Daniel Royer New York,31, AM(CLR),27(5),2419,11,8,2.8,1,0.6,1.1,0.3,1.2,2.3
79,6.98,Steven Birnbaum DC United,30, D(C),35,3152,1,-,0.9,0.1,0.1,0.4,0.2,0.1,0.3
80,6.98,Haris Medunjanin Philadelphia,36, M(C),36,3270,1,5,1,2.1,0.9,0.4,-,0.4,0.7
81,6.98,Wilfried Moimbé Minnesota United,33, D(L),4,336,-,-,0.5,0.3,0.3,0.5,-,-,0.5
82,6.97,Raheem Edwards Chicago,26, D(L),2(2),244,1,-,1.8,1,2,1,-,0.5,0.5
83,6.97,Kevin Molino Minnesota United,31, AM(CLR),12(6),1000,3,4,1.7,1.2,1.6,0.9,0.1,1.2,1.5
84,6.97,Bill Hamid DC United,30, GK,34,3090,-,-,-,-,-,-,-,-,0.1
85,6.97,Darlington Nagbe Atlanta United,31, M(CLR),35(1),3095,2,4,0.7,1,1.8,1.4,-,0.8,1.1
86,6.97,Paxton Pomykal FC Dallas,21, AM(CLR),20(6),1922,2,2,1.2,1.6,0.9,2.4,-,1,1.8
87,6.96,Chase Gasper Minnesota United,25, D(L),15(1),1383,-,-,0.3,0.9,1.1,1,-,0.3,1.3
88,6.96,Francis Atuahene FC Dallas,25, Forward,0(1),26,1,-,2,-,-,-,-,-,4.0
89,6.96,Justin Meram Atlanta United,32, M(CLR),15(6),1335,4,-,1,1.5,2.1,0.6,0.3,1,2.0
90,6.96,Diedie Traore L.A. Galaxy,22, Defender,3(1),221,-,-,-,0.8,2.5,2.3,0.3,0.5,0.3
91,6.96,Steve Clark Portland,35, GK,25,2250,-,-,-,-,-,0.1,-,-,-
92,6.95,Christian Ramírez Houston,30, FW,7(3),673,5,1,2.5,0.9,0.4,0.3,0.2,0.7,1.1
93,6.94,Mauricio Pereyra Orlando City,31, M(CLR),5(1),395,-,3,0.5,2.2,1.2,0.8,-,0.7,1.3
94,6.94,Maxime Chanot New York City FC,31, D(C),32,2880,-,-,0.4,0.2,0.3,0.7,0.1,0.2,0.4
95,6.94,Brian Fernández Portland,27, FW,16(3),1412,11,1,3.6,1.3,0.6,0.4,0.8,0.8,2.2
96,6.93,Ilsinho Philadelphia,36, AM(CR),7(23),1184,5,5,0.7,1.2,2,0.7,-,0.6,1
97,6.93,Perry Kitchen L.A. Galaxy,29, DMC,8(2),741,-,-,-,0.4,0.9,0.4,-,0.3,0.8
98,6.92,Michael Boxall Minnesota United,33, D(C),30,2667,2,-,0.4,0.2,0.2,0.6,-,0.2,0.3
99,6.92,Mauro Manotas Houston,26, AM(LR),28(4),2540,13,7,2.9,1.3,0.9,0.4,0.4,0.9,2
100,6.92,Michael Murillo New York,25, D(CR),18(4),1694,1,3,0.5,0.8,1.9,1.1,-,1.4,1.1
101,6.91,Clément Diop Montreal,28, GK,2,180,-,-,-,-,-,-,-,-,-
102,6.91,Kelvin Leerdam Seattle,31, D(CLR),31(2),2774,6,2,0.7,0.7,0.6,0.3,0.1,0.8,1.1
103,6.91,Andre Shinyashiki Colorado,24, AM(CLR),18(13),1671,7,3,1.6,0.8,1.6,1,0.2,1.3,1.2
104,6.91,David Accam Philadelphia,31, AM(LR),4(4),338,4,2,1.3,0.5,0.8,0.6,0.5,1.3,1.9
105,6.91,Clint Irwin Colorado,32, GK,9(2),900,-,-,-,0.1,-,0.3,-,-,-
106,6.91,Anton Tinnerholm New York City FC,30, D(LR),31,2723,1,7,1.1,1.1,0.8,0.9,0.2,0.8,1
107,6.9,Bastian Schweinsteiger Chicago,37, D(C),30,2676,1,3,0.8,0.6,0.5,1,-,0.4,0.5
108,6.9,Osvaldo Alonso Minnesota United,36, DMC,28,2458,2,1,0.4,0.6,1.4,2,-,0.9,0.9
109,6.9,Sean Davis New York,28, M(CR),28(3),2607,-,1,0.4,0.7,0.5,0.7,-,0.6,0.6
110,6.9,Will Johnson Orlando City,34, D(R),20(1),1698,1,1,1.3,0.6,0.6,1.1,-,0.2,0.7
111,6.9,Brandon Bye New England,25, D(LR),31,2747,2,2,0.7,0.8,0.5,0.7,0.1,0.5,1.4
112,6.9,Walker Zimmerman Los Angeles FC,28, D(C),26(1),2290,1,-,0.8,0.2,0.2,0.4,-,0.1,0.3
113,6.9,Gyasi Zardes Columbus,30, M(LR),28,2478,13,2,2.2,1.0,0.4,1.3,0.7,1.2,2.3
114,6.9,Florian Jungwirth San Jose,32, D(CR),30,2671,-,1,0.6,0.2,-,1.1,-,0.1,0.4
115,6.89,Joe Corona L.A. Galaxy,31, DMC,26(5),2325,1,1,0.6,0.6,1.5,1.2,0.1,1.5,1.4
116,6.89,Bryan Acosta FC Dallas,27, DMC,24(3),2194,3,1,2.2,0.9,0.6,0.8,-,0.8,0.7
117,6.89,Chad Marshall Seattle,37, D(C),8,720,-,-,0.9,0.3,-,0.3,-,-,0.3
118,6.89,Russell Canouse DC United,26, D(CR),26(1),2269,-,-,0.4,0.4,0.3,1.0,-,0.7,0.9
119,6.89,Florian Valot New York,28, M(CLR),2,125,-,1,0.5,2.0,-,0.5,-,1,1.5
120,6.88,Cristian Cásseres Jr New York,21, M(CR),22(2),1921,3,3,1.1,1,0.8,2.6,-,1.4,1.7
121,6.88,Jack Elliott Philadelphia,26, D(C),36,3270,3,-,0.8,0.3,0.2,0.4,-,0.3,0.4
122,6.88,Franco Escobar Atlanta United,26, D(CR),25(3),2282,2,2,0.3,0.5,1,1.0,0.1,0.9,1.4
123,6.87,Aaron Long New York,29, D(C),25,2229,2,-,0.8,0.2,-,0.9,-,0.2,0.5
124,6.87,Alejandro Bedoya Philadelphia,34, M(CR),34,3036,5,3,1.1,1.1,0.5,0.3,0.3,0.4,1.0
125,6.87,David Bingham L.A. Galaxy,32, GK,35,3150,-,-,-,-,-,0.1,-,-,0.1
126,6.86,Auston Trusty Philadelphia,23, D(C),22,1966,1,-,0.5,0.2,0.4,0.6,-,0.3,1.0
127,6.86,Omar González Toronto,33, D(C),15,1350,1,1,0.9,0.2,0.1,0.3,0.1,-,0.3
128,6.86,Mohamed El-Munir Los Angeles FC,29, D(L),4(11),582,1,-,0.7,0.7,1.4,0.4,0.1,0.5,0.7
129,6.86,Aaron Herrera Salt Lake,24, D(CLR),33(1),2948,-,3,0.6,0.8,0.8,0.4,0.1,0.9,1.2
130,6.86,Hwang In-Beom Vancouver,25, M(C),31(3),2809,3,3,1.4,1.4,0.8,1.1,-,0.9,1.2
131,6.86,Kenny Saief FC Cincinnati,27, AM(L),6(3),566,1,2,0.6,1.2,1.7,1.7,-,1.8,3.1
132,6.85,Dax McCarty Chicago,34, DMC,32,2850,1,2,0.7,1.0,0.8,1.2,-,1,1.3
133,6.85,Olivier Mbaizo Philadelphia,24, D(R),2(1),196,-,1,0.3,0.7,1.0,0.7,-,-,0.7
134,6.85,Tesho Akindele Orlando City,29, AM(CLR),22(6),1880,10,1,1.5,1.0,0.6,0.6,0.4,0.9,1.7
135,6.85,Keegan Rosenberry Colorado,27, D(CR),34,3060,1,3,0.7,1.0,0.5,0.3,0.1,0.3,0.9
136,6.85,Uriel Antuna L.A. Galaxy,24, AM(LR),31(2),2560,6,5,1.5,1.0,1.1,1.8,0.5,0.9,1.9
137,6.85,Cristhian Paredes Portland,23, DMC,20(3),1742,4,2,1.7,1.1,0.4,1.2,-,0.6,1.2
138,6.84,Víctor Rodríguez Seattle,32, AM(CLR),14(6),1236,3,3,1.7,1.6,0.8,1.4,0.1,1.2,1.5
139,6.84,Bacary Sagna Montreal,38, D(CR),25(1),2180,1,2,0.5,0.9,0.5,0.9,-,0.5,1.0
140,6.84,Benny Feilhaber Colorado,36, M(C),7(2),620,2,2,1,0.9,1.6,2.2,-,1.4,0.9
141,6.84,Brian White New York,25, FW,17(3),1368,9,1,1.5,0.6,0.2,0.5,1,0.6,2.3
142,6.83,Connor Lade New York,32, D(LR),10(1),845,1,1,0.5,0.4,0.8,1.2,-,0.3,0.8
143,6.83,Omar Browne Montreal,27, Midfielder,5(5),564,2,1,1.6,1.2,2.7,1.7,-,2.1,2.6
144,6.83,Yordy Reyna Vancouver,28, AM(CLR),22(3),1991,7,1,2.4,1,1.5,2.2,0.3,2,2.6
145,6.82,Rolf Feltscher L.A. Galaxy,31, D(R),25(1),2201,2,3,0.7,0.9,0.7,0.9,0.2,0.3,1.2
146,6.82,Kaku New York,26, AM(CLR),22(5),1997,5,5,1.3,2.1,1.1,0.4,0.1,0.9,1.5
147,6.82,Andrew Putna Salt Lake,27, GK,5,450,-,-,-,0.4,-,0.6,-,-,0.2
148,6.82,Zac MacMath Vancouver,30, GK,8,720,-,-,-,-,0.1,0.3,-,-,0.1
149,6.82,Matt Hedges FC Dallas,31, D(C),34,3005,2,-,0.4,0.2,0.4,0.3,-,0.2,0.4
150,6.81,Aníbal Godoy San Jose,31, DMC,15,1344,-,1,0.4,0.9,0.4,1.9,0.1,1.3,0.6
151,6.81,Federico Higuaín Columbus,37, AM(C),13(1),1134,1,3,1.4,2.0,1.5,1.0,0.2,1.1,1.4
152,6.81,Auro Toronto,25, D(LR),26(1),2230,-,3,0.3,0.9,1.1,1.1,-,0.6,1.3
153,6.81,Tommy Thompson San Jose,26, D(LR),28(2),2296,2,1,0.4,0.8,1.6,1.3,-,1.0,1.6
154,6.81,Diego Chara Portland,35, DMC,30(1),2696,-,1,0.2,0.8,0.8,1.7,-,0.4,1.0
155,6.8,Joseph Mora DC United,28, D(L),19(2),1682,-,1,0.3,0.8,0.8,1.0,0.1,0.5,1.0
156,6.8,Donny Toia Salt Lake,29, D(LR),26,2324,1,1,0.4,0.6,0.8,0.4,0.1,0.3,1.0
157,6.8,Júnior Moreno DC United,28, DMC,30,2671,-,2,0.4,0.7,0.8,0.6,-,0.7,1.1
158,6.8,Víctor Cabrera Montreal,28, D(C),13(3),1178,-,-,0.6,0.3,0.7,0.5,-,0.1,0.6
159,6.8,Edgar Castillo New England,35, D(L),20,1693,-,5,0.8,0.7,1.2,0.7,0.1,0.6,1.7
160,6.8,Marco Delgado Toronto,26, D(LR),33(1),2944,3,5,1.3,1.4,0.5,0.9,0.1,0.9,1.3
161,6.8,Graham Zusi Kansas City,35, D(R),26(1),2352,-,1,1.4,0.8,1.1,1.2,-,0.4,1.1
162,6.8,Kai Wagner Philadelphia,24, D(L),32,2894,-,6,0.2,0.9,0.2,0.8,0.2,0.5,0.6
163,6.8,Tristan Blackmon Los Angeles FC,25, D(CR),17(3),1558,1,4,0.5,0.8,0.7,0.3,-,0.2,0.7
164,6.79,Memo Rodríguez Houston,25, AM(CLR),16(10),1393,7,2,1.8,1.2,0.8,1.1,0.5,1.1,1.1
165,6.79,Maximiliano Urruti Montreal,30, AM(C),27(4),2440,4,6,1.7,1.0,1.0,1.7,0.3,1.5,2.1
166,6.79,Ismael Tajouri-Shradi New York City FC,27, AM(LR),12(8),1031,6,3,1.5,0.9,0.6,0.9,0.2,0.7,1.6
167,6.79,Cristian Penilla New England,30, AM(LR),19(12),1872,6,5,1.9,1.5,1.4,1.0,0.1,0.9,1.9
168,6.79,Emmanuel Jorge Ledesma FC Cincinnati,33, AM(LR),20(6),1769,6,4,1.9,1.5,1.0,1.3,0.1,1.1,2.0
169,6.79,Ignacio Piatti Montreal,36, AM(CL),9(2),757,3,1,1.8,1.0,1.3,1.5,0.3,2.1,2.5
170,6.79,Vito Mannone Minnesota United,33, GK,35,3150,-,-,-,0.1,-,0.1,-,-,0.1
171,6.78,Jorge Villafaña Portland,32, D(L),23(1),2038,-,4,0.3,1.3,0.5,0.8,-,0.4,1.2
172,6.78,Dominique Badji FC Dallas,29, AM(LR),24(4),2040,6,3,1.5,0.8,0.8,1.4,0.5,1.3,1.2
173,6.77,Luis Díaz Columbus,22, AM(R),9(4),797,2,3,1.4,1.0,1,1.3,-,0.5,1.5
174,6.77,Michael Bradley Toronto,34, D(C),30(1),2762,3,1,0.7,0.8,0.5,0.5,-,0.6,1.1
175,6.77,Fafà Picault Philadelphia,30, AM(LR),22(12),2007,5,5,1.7,0.6,1.2,1.1,0.6,0.8,2.1
176,6.77,Youness Mokhtar Columbus,30, AM(LR),5(3),442,1,-,1.8,1.3,0.8,0.4,-,0.6,1.8
177,6.77,Brad Smith Seattle,27, D(L),26(3),2280,-,5,0.4,1.0,0.9,0.5,0.1,0.6,1.9
178,6.77,Ola Kamara DC United,32, AM(L),3(3),333,3,-,1.7,0.3,0.3,0.8,1.2,0.7,1.5
179,6.77,Amro Tarek New York,29, D(C),19(1),1482,1,1,0.4,0.5,-,0.3,-,0.1,0.3
180,6.77,Judson San Jose,28, DMC,23(4),1916,1,-,0.6,0.4,0.4,0.7,-,0.3,0.4
181,6.77,João Moutinho Orlando City,23, D(L),15(1),1222,-,2,0.6,0.8,0.5,0.6,-,0.7,1.2
182,6.77,Jordan Harvey Los Angeles FC,37, D(L),30(2),2547,1,4,0.3,0.8,0.2,0.4,-,0.4,0.5
183,6.77,Jackson Yueill San Jose,24, M(C),29(3),2668,3,4,1.1,1.5,0.8,0.9,0.1,0.9,1
184,6.77,Jesús Ferreira FC Dallas,20, AM(C),30(4),2532,8,5,1.8,1.1,0.8,0.6,0.1,1,1.1
185,6.77,Alexander Callens New York City FC,29, D(C),25,2250,-,-,0.7,0.1,0.2,1.3,-,0.4,0.6
186,6.76,Forrest Lasso FC Cincinnati,28, Defender,4(1),393,-,-,0.4,-,-,1.2,0.2,-,-
187,6.76,Lamine Sané Orlando City,34, D(C),25(1),2274,-,-,0.3,0.4,0.2,0.4,0.1,0.1,0.3
188,6.76,Leonardo Jara DC United,30, D(R),25(6),2308,1,5,1.1,0.6,1.5,1.0,-,1,1
189,6.76,Brandon Servania FC Dallas,22, DMC,14(5),1228,2,1,1.5,0.8,0.6,0.7,-,1,1.1
190,6.76,Favio Álvarez L.A. Galaxy,28, AM(CL),16(3),1284,3,4,1.7,1.3,0.8,0.6,0.1,1.2,1.6
191,6.76,Jeremy Ebobisse Portland,24, AM(LR),26(9),2376,11,1,1.5,0.6,0.5,0.8,0.3,0.8,1.6
192,6.75,Hassani Dotson Minnesota United,24, D(LR),15(9),1404,4,-,0.6,0.5,0.5,0.5,-,0.5,0.8
193,6.75,Allan Cruz FC Cincinnati,25, M(CR),21(1),1744,7,-,1.7,0.7,0.4,1.9,0.3,0.5,1.8
194,6.75,Kemar Lawrence New York,29, D(CL),20(3),1849,1,-,0.2,0.4,0.3,0.9,-,0.4,0.8
195,6.75,Jonathan Lewis Colorado,24, AM(LR),10(6),900,5,3,1.0,1.1,1.1,0.6,0.4,0.8,1.1
196,6.75,Diego Polenta L.A. Galaxy,29, D(CL),30,2700,1,2,0.7,0.6,0.6,0.5,-,0.2,0.3
197,6.75,Daniel Steres L.A. Galaxy,31, D(C),32,2795,3,-,0.7,0.2,0.2,0.3,-,-,0.3
198,6.75,Bill Tuiloma Portland,26, D(C),22(4),2009,1,-,1.2,0.2,0.3,0.5,-,0.1,0.5
199,6.74,Keaton Parks New York City FC,24, DMC,15(8),1377,1,1,0.9,0.9,0.6,0.7,0.1,0.8,1.1
200,6.74,Santiago Mosquera FC Dallas,26, AM(LR),12(12),1214,3,1,1.6,0.8,1.6,1.1,0.1,1.2,1.7
201,6.74,Cody Cropper New England,28, GK,7,630,-,-,-,-,0.1,-,-,-,-
202,6.74,Steven Beitashour Los Angeles FC,34, D(R),25(1),1941,1,2,0.2,0.7,0.3,0.6,-,0.3,0.5
203,6.74,Doneil Henry Vancouver,28, D(C),24(1),2108,4,-,0.5,0.1,0.2,0.4,-,0.1,0.6
204,6.74,Bressan FC Dallas,28, D(CR),13(6),1196,1,1,0.4,0.5,0.2,0.4,-,0.2,0.6
205,6.74,Robinho Columbus,26, AM(LR),13(6),1115,-,2,1.7,0.6,2.4,0.9,0.1,1.9,2.6
206,6.74,Chris Wondolowski San Jose,38, AM(CR),24(8),1986,15,2,2.5,0.8,0.1,0.3,0.5,0.5,0.7
207,6.74,Justen Glad Salt Lake,24, D(CR),24,2154,-,-,0.3,0.1,0.1,0.5,-,0.2,0.4
208,6.74,Orji Okwonkwo Montreal,23, AM(LR),24(4),1786,8,2,2,0.7,1.0,0.6,0.7,1.1,1.4
209,6.74,Jonathan Bornstein Chicago,37, D(CL),11,916,-,-,0.2,0.4,0.2,1.1,-,0.2,1.2
210,6.73,Brian Rodríguez Los Angeles FC,21, AM(LR),7(2),498,-,1,2.1,1.4,2.1,0.8,0.2,2.0,1.8
211,6.73,Guram Kashia San Jose,34, D(C),21(2),1905,-,-,0.4,0.3,0.3,0.3,-,0.2,0.3
212,6.73,Jonathan Osorio Toronto,29, M(CLR),22(6),2134,7,4,1.3,0.9,0.8,0.9,0.1,1.4,1.7
213,6.73,Cory Burke Philadelphia,29, FW,5(2),490,2,-,2.0,0.6,0.9,1.1,0.9,1.7,2.0
214,6.73,Sebastián Saucedo Salt Lake,24, AM(L),13(14),1201,2,4,1.5,1.1,1.5,1.9,0.2,1.3,1.7
215,6.73,Nick DeLeon Toronto,31, D(LR),23(13),1996,8,2,1.3,0.8,1.0,0.5,0.1,0.7,1.3
216,6.73,Richie Laryea Toronto,26, D(LR),16(8),1578,2,2,0.8,0.5,1.6,2.6,0.3,0.8,1.7
217,6.73,Christian Ramírez Los Angeles FC,30, FW,13(4),957,4,2,1.6,0.6,0.1,0.4,0.1,0.3,0.9
218,6.73,Juan Agudelo New England,28, M(CLR),21(8),1962,3,1,1.3,0.9,1.4,1.0,0.2,2.0,2.3
219,6.73,Connor Maloney Columbus,26, D(L),9(1),799,-,-,0.4,0.2,0.7,0.8,0.2,0.5,0.6
220,6.73,Eddie Segura Los Angeles FC,24, D(C),35(1),3135,1,1,0.5,0.1,0.1,0.3,-,0.2,0.3
