,name,age,position1,position2,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
221,Wil Trapp Columbus,28, DMC,,26(2),2330,2.1,1.6,0.7,0.1,1.1,1.0,0.3,-,6.72
222,James Sands New York City FC,21, D(C),DMC,18(1),1488,1.9,1.4,1.3,0.6,3.1,0.3,0.6,-,6.72
223,Graham Smith Kansas City,25, D(C),,10(1),882,0.8,0.6,0.7,1.3,3.6,0.4,1.2,-,6.72
224,Daniel Lovitz Montreal,30, D(L),M(LR),28,2520,1.9,1.4,1.0,0.3,2.0,0.8,0.2,-,6.72
225,Adam Lundqvist Houston,27, D(LR),M(L),26(2),2387,2.3,1.0,1.2,0.1,1.5,0.5,0.2,-,6.72
226,Ebenezer Ofori New York City FC,26, DMC,,14(6),1262,2.2,0.9,0.9,0.1,0.4,1.3,0.2,-,6.72
227,Felipe DC United,31, M(C),,10,820,1.9,1.5,1.2,-,1.3,2.0,0.7,-,6.72
228,Nedum Onuoha Salt Lake,35, D(CR),,28(1),2516,0.9,1.0,0.5,0.7,4.2,0.1,1,-,6.72
229,Fredy Montero Vancouver,34, AM(C),FW,22(10),2099,1.2,0.3,1.1,-,0.5,0.9,-,-,6.71
230,Alex Muyl New York,26, M(CLR),,17(8),1492,1.5,0.7,1.2,0.1,0.7,1.2,0.1,-,6.71
231,Lalas Abubakar Colorado,26, D(C),,22,1980,1.7,1.3,1.2,0.6,6.5,0.5,1.2,1,6.71
232,Everton Luiz Salt Lake,33, DMC,,26(3),2279,2.5,0.9,1.6,-,1.2,1.3,-,-,6.71
233,Josh Sims New York,24, AM(LR),,6(2),507,1.8,0.6,0.8,-,0.5,1.1,-,-,6.71
234,Bradley Guzan Atlanta United,37, GK,,37,3330,0.1,-,-,-,0.6,0.1,-,1,6.71
235,Nick Rimando Salt Lake,42, GK,,31,2790,0.1,0.2,-,-,0.6,0.1,-,-,6.71
236,Stefan Frei Seattle,35, GK,,38,3450,-,-,-,-,0.7,-,-,-,6.71
237,Paul Arriola DC United,26, D(R),M(CR),29(1),2553,1.1,0.6,1.5,-,0.6,1.3,0.1,-,6.71
238,Lassi Lappalainen Montreal,23, M(L),,8(3),683,0.6,0.3,-,-,0.5,1.1,-,-,6.7
239,Antonio Delamea Mlinar New England,30, D(C),,17(1),1441,1.1,1.8,1.6,0.7,3.3,0.4,1,-,6.7
240,Luciano Acosta DC United,27, AM(CL),FW,22(10),2163,1.1,0.4,1.3,-,0.2,1.3,-,-,6.7
241,Rasmus Schüller Minnesota United,30, M(CL),,11(4),925,2.7,1.2,1,0.1,0.6,1.7,0.2,-,6.7
242,Tomás Martínez Houston,26, AM(CR),,30(3),2332,2,0.5,1.4,-,0.1,1.9,-,-,6.7
243,Sean Johnson New York City FC,32, GK,,30,2700,-,-,-,-,1,-,-,1,6.69
244,Dejan Jakovic Los Angeles FC,36, D(C),,2(2),197,1.8,1,0.3,0.5,1.3,0.3,0.8,-,6.69
245,Carlos Ascues Orlando City,29, D(C),DMC,14(3),1114,2.2,0.8,1.5,0.1,1.5,1.1,0.5,-,6.69
246,Ryan Telfer Toronto,27, M(L),,0(1),3,-,-,-,-,-,-,-,-,6.69
247,Tsubasa Endoh Toronto,28, M(CLR),,14(3),1125,0.7,0.5,0.4,-,0.2,0.8,-,-,6.69
248,Zdenek Ondrasek FC Dallas,32, FW,,9(10),844,0.6,0.2,1.2,-,0.5,0.3,0.1,-,6.69
249,Brandon Vázquez Atlanta United,23, FW,,7(4),637,0.4,0.2,0.5,-,0.7,0.5,0.2,-,6.68
250,Samuel Piette Montreal,27, M(C),,25,2220,1.8,1.5,1.2,-,1.0,0.9,0.6,-,6.68
251,Boniek García Houston,37, D(CR),M(CLR),30(2),2584,2.3,0.9,1.5,-,0.4,0.9,0.3,-,6.68
252,Harrison Afful Columbus,35, D(R),M(R),22,1905,1.3,1.9,0.6,0.1,1.6,0.2,0.3,-,6.68
253,Román Torres Seattle,35, D(C),,15(6),1388,0.7,1.0,0.2,0.5,4.2,0.4,0.3,-,6.68
254,Justin Morrow Toronto,34, D(CLR),M(L),30(2),2728,2.0,0.9,0.6,0.2,1.6,0.8,0.2,-,6.68
255,Liam Fraser Toronto,23, DMC,,9,810,1.9,1.3,1.6,-,1.3,0.7,0.2,-,6.68
256,Waylon Francis Columbus,31, D(L),M(L),16(1),1383,2.2,1.6,1.4,0.4,1.6,1.2,0.2,-,6.67
257,Matías Vera Houston,26, DMC,,30,2639,3.4,1.1,1.7,0.1,1.0,1.6,0.3,-,6.67
258,Kyle Beckerman Salt Lake,39, DMC,,26(1),2304,1.8,1.4,1.7,-,1.9,1.3,0.3,-,6.67
259,Teal Bunbury New England,31, AM(LR),FW,26(7),2273,0.7,0.5,1.1,-,0.7,0.5,-,-,6.67
260,Daniel Vega San Jose,37, GK,,34,3060,0.1,-,-,-,1.0,-,-,1,6.67
261,Marco Fabián Philadelphia,32, AM(CR),FW,15(10),1292,1.1,0.2,1,-,0.3,0.9,-,-,6.67
262,Marco Farfan Portland,23, D(CLR),,3,190,1,2,1,0.3,3.0,1,0.3,-,6.67
263,Gastón Sauro Columbus,31, D(C),,15,1285,1.6,1.7,1.1,0.3,2.6,0.2,0.4,-,6.67
264,Chris Mavinga Toronto,30, D(CL),,28(2),2489,1.3,1.2,0.8,0.6,3.9,0.3,0.4,2,6.67
265,Tyler Miller Los Angeles FC,28, GK,,30,2700,-,-,-,-,0.8,0.2,-,1,6.67
266,Brian Rowe Orlando City,33, GK,,32,2880,-,-,-,-,0.8,0.1,-,-,6.66
267,Zack Steffen Columbus,26, GK,,13,1170,-,-,-,-,0.6,-,-,-,6.66
268,Hárold Cummings San Jose,29, D(C),,16,1392,1.8,1.8,1,0.1,3.4,0.6,1,1,6.66
269,Zakaria Diallo Montreal,35, D(C),,23(1),2038,1.3,1,0.7,0.5,3.1,0.3,0.3,-,6.66
270,Djordje Mihailovic Chicago,23, M(CL),,16(11),1450,0.6,1.1,0.8,0.1,0.7,0.4,0.1,-,6.66
271,Aurélien Collin Philadelphia,35, D(C),,6,530,2.3,1.3,0.8,0.5,3.2,1,0.8,-,6.66
272,Cristian Higuita Orlando City,27, M(C),,7(2),648,2.7,1,1.6,-,0.8,1.7,0.2,-,6.66
273,Alvas Powell FC Cincinnati,27, D(R),,10(3),968,1.9,0.8,1.1,0.2,1.8,1,0.5,-,6.66
274,Larrys Mabiala Portland,34, D(C),,23,1994,0.8,1.2,1.4,0.7,4.3,0.3,0.5,-,6.66
275,Rodolfo Zelaya Los Angeles FC,33, Forward,,1(3),118,0.3,-,0.8,-,0.5,0.5,-,-,6.65
276,Chris Mueller Orlando City,25, AM(LR),,16(13),1371,0.4,0.4,0.4,-,0.3,0.7,-,-,6.65
277,Tim Melia Kansas City,35, GK,,32,2880,0.1,-,-,-,0.6,0.1,-,-,6.65
278,Chris Duvall Houston,30, D(CR),,1,90,1.0,3,-,1,3.0,-,-,-,6.65
279,Joevin Jones Seattle,30, D(L),M(LR),13(8),1234,1.1,0.1,0.5,-,0.6,0.3,-,-,6.65
280,Darren Mattocks FC Cincinnati,31, AM(LR),FW,13(8),1276,0.7,0.2,1,-,0.3,0.2,-,-,6.65
281,Rudy Camacho Montreal,30, D(C),,16(1),1464,1.4,1.4,0.9,0.5,4,0.5,0.4,-,6.65
282,Luis Caicedo New England,25, DMC,,27(4),2359,2.9,1.2,2.5,0.1,1.7,1.2,0.3,-,6.64
283,Sam Nicholson Colorado,26, M(CLR),FW,19(8),1770,0.7,0.4,1.1,-,0.2,1,-,-,6.64
284,Oriol Rosell Orlando City,29, DMC,,16(4),1466,2,1.6,1.2,-,2,1.4,0.1,-,6.64
285,Carlos Gruezo FC Dallas,26, DMC,,9,784,2.3,1.2,1.8,-,0.8,2,0.4,-,6.64
286,Jalil Anibaba New England,33, D(CLR),,19(3),1764,1.2,1.6,0.5,0.7,3.3,0.5,1,-,6.64
287,Greg Ranjitsingh Orlando City,28, GK,,2,180,-,-,-,-,-,-,-,-,6.64
288,Alejandro Fuenmayor Houston,25, D(C),,8,699,1.6,1.4,1.1,0.5,2.6,1,1,-,6.64
289,Romain Alessandrini L.A. Galaxy,32, AM(CLR),FW,5(2),331,0.9,0.1,1.4,-,-,0.3,0.1,-,6.64
290,Jake Nerwinski Vancouver,27, D(CR),,24(2),2025,1.5,1.3,0.8,0.2,2.2,0.5,0.7,-,6.64
291,Nicolas Benezet Toronto,30, AM(CLR),,9(3),711,0.8,0.7,0.8,-,0.3,0.6,0.1,-,6.64
292,Maynor Figueroa Houston,38, D(CL),M(L),25,2250,1.1,1.4,0.8,0.4,3.8,0.4,0.8,-,6.63
293,Marcos López San Jose,21, D(L),,15(3),1169,1.6,1.3,1.1,0.1,1.2,0.6,0.2,-,6.63
294,Brent Kallman Minnesota United,31, D(C),,14(2),1282,0.9,1.3,0.8,0.3,3.9,0.4,0.4,-,6.62
295,Kendall Waston FC Cincinnati,33, D(C),,24(1),2175,1.4,1.7,1.3,0.7,4.6,0.4,0.9,-,6.62
296,Érik Godoy Vancouver,28, D(CR),,28(1),2596,1.5,1.2,1.0,0.2,4.4,0.3,1.1,-,6.62
297,Laurent Ciman Toronto,36, D(C),,17(3),1563,1.1,1.2,0.8,0.6,3.3,1.1,0.5,-,6.62
298,Gerso Kansas City,30, AM(LR),,20(5),1751,1.1,0.1,1.5,-,0.1,1.4,-,-,6.62
299,Reto Ziegler FC Dallas,35, D(CL),M(L),33,3000,1.0,1.0,1.0,0.2,2.8,0.6,0.8,-,6.61
300,Zachary Brault-Guillard Montreal,22, D(R),M(R),9(4),871,1.6,1.1,0.8,0.1,1.8,0.5,0.1,-,6.61
301,Nick Hagglund FC Cincinnati,29, D(CR),,20(2),1802,0.9,1.4,0.8,0.3,5,0.4,1.2,1,6.61
302,Krisztián Németh Kansas City,32, AM(LR),FW,18(6),1560,0.2,0.1,1.2,-,0.3,0.3,-,-,6.61
303,Dave Romney L.A. Galaxy,28, D(CLR),,12(2),1108,1.4,1,0.4,0.3,3.4,0.9,0.3,1,6.61
304,Romell Quioto Houston,30, AM(L),FW,8(10),794,0.4,0.2,0.4,-,0.1,0.2,0.1,-,6.61
305,Johan Kappelhof Chicago,31, D(CR),DMC,29,2562,1.6,1.6,1.1,0.3,2.8,0.6,0.6,-,6.61
306,Yohan Croizet Kansas City,29, M(CR),FW,12(8),1091,0.6,0.6,0.9,-,0.3,0.9,0.1,-,6.6
307,Michael Chirinos Vancouver,26, Forward,,4(3),412,0.3,0.7,1.3,-,-,0.7,-,-,6.6
308,Adrián Zendejas Kansas City,26, Goalkeeper,,1,90,-,-,-,-,-,1.0,-,-,6.6
309,Dillon Powers Orlando City,30, M(CL),,7,620,1.3,1,0.9,-,1.4,1.1,0.3,-,6.6
310,Modou Jadama Portland,27, Defender,,1,90,3,1,2,-,2,-,-,-,6.6
311,Nicolás Mezquida Colorado,29, AM(CLR),FW,11(21),1406,0.8,0.3,0.9,-,0.2,1.2,0.1,-,6.6
312,Shane O'Neill Orlando City,28, D(CR),,8(3),838,1.7,0.7,0.6,0.6,3.9,0.5,0.8,-,6.59
313,Luis Robles New York,37, GK,,34,3090,-,-,-,-,0.7,0.1,-,-,6.59
314,Tommy Smith Colorado,31, D(C),,27,2415,0.7,0.8,0.6,0.2,3.5,0.1,1.1,2,6.59
315,Danny Wilson Colorado,29, D(C),DMC,15(5),1330,1.3,0.6,1.4,0.1,2,1.1,0.6,-,6.59
316,Quentin Westberg Toronto,35, GK,,32,2895,-,0.1,-,-,0.9,-,-,-,6.59
317,Jørgen Skjelvik L.A. Galaxy,30, D(CL),,19(1),1682,1.5,1.2,1.3,0.2,2.7,0.9,0.3,1,6.59
318,Ilie Sánchez Kansas City,30, D(C),DMC,27(5),2510,1.2,1.1,0.8,0.1,1.8,1.3,0.4,-,6.59
319,Nemanja Nikolic Chicago,33, FW,,25(6),2005,0.4,0.3,0.5,-,-,0.4,0.1,-,6.59
320,Josh Williams Columbus,33, D(CR),,15(1),1281,1.4,0.7,0.8,0.3,2.6,0.3,0.4,-,6.59
321,Jesse González FC Dallas,26, GK,,33,3000,-,-,-,-,0.6,0.1,-,-,6.59
322,Frankie Amaya FC Cincinnati,21, M(C),,15(4),1242,2.3,0.7,0.9,-,0.2,1.2,0.1,-,6.58
323,Ben Sweat New York City FC,30, D(CL),M(L),13(5),1266,0.7,0.8,1.1,0.3,1.9,0.3,0.2,-,6.58
324,Kamal Miller Orlando City,24, D(CL),,14(2),1350,1.2,1.1,0.4,0.2,3.1,0.8,0.5,-,6.58
325,Brandt Bronico Chicago,26, D(R),DMC,20(9),1865,1.6,0.8,1,-,1.0,0.7,-,-,6.58
326,Corey Baird Salt Lake,25, AM(LR),FW,25(8),2254,0.8,0.4,1.2,-,0.3,1.2,0.1,-,6.58
327,Scott Sutter Vancouver,35, D(R),,9(7),978,1.2,0.9,0.3,0.1,1.5,0.4,0.5,-,6.58
328,Danilo Silva Los Angeles FC,34, D(CR),,2(3),222,0.8,2.2,1,0.6,1.0,0.6,0.4,-,6.58
329,Reggie Cannon FC Dallas,23, D(R),M(R),27(2),2390,1.7,0.9,0.8,0.1,2.0,0.5,0.2,-,6.58
330,Erik Holt Salt Lake,25, D(C),,5,371,1.4,1.6,1.2,0.2,2.6,0.2,1.4,-,6.58
331,Ruan Orlando City,26, D(R),M(R),23(2),2097,1.7,0.8,0.8,0.2,1.2,0.8,-,-,6.57
332,Chris Durkin DC United,21, DMC,M(R),7(6),637,1,0.8,1,0.1,1.5,0.8,0.5,-,6.57
333,Sean Nealis New York,24, D(C),,3(6),452,0.8,1,0.7,0.2,4.4,0.2,0.3,-,6.57
334,Eric Miller Minnesota United,28, D(CLR),M(R),5(1),435,1.3,0.8,0.8,0.3,2.0,0.3,0.2,-,6.57
335,Artur Columbus,25, M(C),,28(2),2453,2.4,0.8,1.6,-,0.7,1.3,0.2,-,6.57
336,Mason Toye Minnesota United,23, FW,,9(9),848,0.2,0.1,0.7,-,0.2,0.2,0.1,-,6.57
337,Eloy Room Columbus,32, GK,,12,1080,-,-,-,-,0.4,-,-,-,6.57
338,Pablo Sisniega Los Angeles FC,26, GK,,6,540,-,-,-,-,0.5,0.5,-,-,6.57
339,Benji Michel Orlando City,24, AM(LR),FW,9(8),944,0.4,0.3,0.8,-,0.8,0.5,0.1,-,6.56
340,Matthew Freese Philadelphia,23, GK,,5(1),437,-,0.2,-,-,0.3,-,-,-,6.56
341,Nick Lima San Jose,27, D(LR),,21(3),1810,1.1,1.1,1.1,0.1,1.5,0.6,0.4,-,6.56
342,Jhegson Méndez Orlando City,24, DMC,,20(3),1814,2.4,1.5,1.7,-,0.6,1.7,-,-,6.56
343,Jeff Attinella Portland,33, GK,,10,900,0.1,0.1,0.1,-,1.7,-,-,-,6.56
344,Shea Salinas San Jose,35, D(L),M(CLR),12(16),1338,0.7,0.1,0.5,-,0.1,0.3,0.1,-,6.56
345,Andrew Farrell New England,29, D(CR),,30,2693,1.6,1.2,0.6,0.8,4.4,1.3,0.4,-,6.55
346,Marvin Loría Portland,24, AM(LR),,8(12),704,0.5,0.6,0.6,-,0.3,0.4,0.1,-,6.55
347,Ulises Segura DC United,28, AM(CLR),,20(14),1868,1.2,0.5,0.4,-,0.3,0.8,0.2,-,6.55
348,Alex De John Orlando City,30, D(CR),,6,406,0.5,0.7,0.5,1.2,5.8,0.8,0.3,-,6.55
349,Kellyn Acosta Colorado,26, D(LR),M(CR),30(1),2621,1.6,0.9,1.5,-,0.6,1.5,0.1,-,6.55
350,Maikel van der Werff FC Cincinnati,32, D(C),,11,990,1.0,0.6,1.1,0.5,5.6,0.8,1.1,-,6.55
351,Brek Shea Atlanta United,31, D(L),M(LR),10(9),907,0.7,0.6,0.9,0.1,0.8,0.3,0.1,-,6.55
352,Sam Johnson Salt Lake,28, FW,,15(11),1329,0.4,-,0.6,-,0.4,0.5,0.1,-,6.55
353,Raymon Gaddis Philadelphia,31, D(LR),,36,3173,2.3,0.8,0.6,0.2,1.5,1.0,0.2,-,6.54
354,Jon Erice Vancouver,35, DMC,,21,1753,2.0,1.4,1.1,-,1.4,1.3,0.7,-,6.54
355,Kim Kee-hee Seattle,32, D(C),,34,3012,0.9,1.7,1.0,0.3,3.4,0.6,0.3,-,6.54
356,DeJuan Jones New England,24, D(LR),,15(6),1386,0.8,0.9,0.2,0.2,1.4,1.0,0.3,-,6.54
357,Julian Araujo L.A. Galaxy,20, D(R),M(R),10(8),891,1.3,0.5,1.1,0.2,1.3,0.6,0.2,-,6.54
358,Romario Ibarra Minnesota United,27, Midfielder,,4(4),381,0.9,0.1,0.5,-,0.4,0.1,-,-,6.54
359,Botond Baráth Kansas City,29, D(C),,20(1),1750,0.7,1.1,1.2,0.4,3.9,0.5,0.7,-,6.54
360,Aboubacar Keita Columbus,21, D(C),,8(2),802,0.8,0.7,0.6,0.5,4.3,-,0.4,-,6.54
361,Marcelo Silva Salt Lake,32, D(C),,15(5),1432,0.9,1,0.8,0.3,3.2,0.4,0.6,1,6.54
362,Dom Dwyer Orlando City,31, FW,,16(11),1616,0.1,-,1.4,-,0.4,0.4,-,-,6.54
363,Edwin Cerrillo FC Dallas,21, DMC,,11(2),930,1.7,1.5,1.5,0.1,0.9,1,0.2,-,6.54
364,Lee Nguyen Los Angeles FC,35, M(CLR),FW,13(12),1321,0.5,0.2,0.7,-,0.1,0.4,0.1,-,6.54
365,Sergio Santos Philadelphia,27, FW,,7(12),789,0.6,0.1,1.5,-,0.3,0.6,-,-,6.53
366,Michael Mancienne New England,33, D(CLR),M(C),13(3),1189,0.9,1.4,1.6,1,4.4,0.6,0.9,-,6.53
367,Michael Parkhurst Atlanta United,37, D(CLR),,17(5),1614,0.9,1,0.5,0.4,2.3,0.4,0.3,-,6.53
368,Marquinhos Pedroso DC United,28, D(L),,3(1),287,0.8,0.3,1.0,-,1.8,0.8,0.5,-,6.53
369,Florentin Pogba Atlanta United,31, D(CL),,10(6),985,1.1,1.1,1.1,0.3,1.1,0.7,0.3,-,6.53
370,Mikey Ambrose Atlanta United,28, D(L),,4(1),350,2.4,1,0.6,-,2.4,0.8,0.2,-,6.53
371,Spencer Richey FC Cincinnati,29, GK,,19,1710,-,-,-,-,1.0,0.1,-,-,6.53
372,AJ Delagarza JR Houston,34, D(CLR),,23,1995,2,1,1.1,0.1,1.8,0.8,0.3,-,6.53
373,Jonathan Mensah Columbus,31, D(CR),,23(1),2151,0.6,1,0.8,0.5,4.5,0.3,0.9,-,6.53
374,Chris Pontius L.A. Galaxy,34, AM(CLR),FW,6(12),697,0.2,0.2,0.3,-,0.3,0.1,-,-,6.53
375,Robin Lod Minnesota United,28, AM(CLR),FW,7(4),660,1.5,0.9,0.9,-,0.2,0.9,-,-,6.52
376,Eric Remedi Atlanta United,26, M(C),,25(4),2068,1.2,0.5,1.1,-,0.2,1.3,0.1,-,6.52
377,Greg Garza FC Cincinnati,30, D(L),M(L),11(2),908,1.2,1.2,0.4,0.2,2.0,0.5,0.2,-,6.52
378,Sacha Kljestan Orlando City,36, M(CL),,13(10),1352,1,0.4,0.8,-,0.5,0.7,-,-,6.52
379,Joe Willis Houston,33, GK,,27,2430,-,0.1,-,-,0.4,-,-,-,6.52
380,Wilfried Zahibo New England,28, DMC,,19(6),1590,1.6,0.7,1.8,0.1,0.9,0.7,0.1,-,6.52
381,Héctor Villalba Atlanta United,27, AM(LR),FW,10(12),974,0.8,-,0.3,-,0.1,0.4,-,-,6.52
382,Jacob Shaffelburg Toronto,21, AM(L),,8(2),673,0.8,0.4,0.5,-,0.1,0.5,-,-,6.52
383,Benny Feilhaber Kansas City,36, M(C),,13(4),1104,0.9,0.6,1.1,-,0.5,0.4,0.1,-,6.52
384,Marquinhos Pedroso FC Dallas,28, D(L),,1(1),119,1.5,1,-,-,1.5,-,-,-,6.52
385,Claude Dielna Portland,33, D(CL),,12(4),1087,1.1,0.8,1.1,0.3,4.1,0.4,0.1,-,6.51
386,Harry Shipp Seattle,30, AM(CLR),FW,15(10),1383,0.9,0.4,0.4,-,0.2,0.5,-,-,6.51
387,Angelo Rodríguez Minnesota United,32, FW,,22(7),1819,0.3,0.2,1.4,-,0.9,0.3,0.2,-,6.51
388,Roland Lamah FC Cincinnati,33, M(CLR),,22(6),1784,0.5,0.3,0.5,-,0.1,0.7,-,-,6.51
389,Patrick Mullins Toronto,29, FW,,4(7),401,0.3,-,0.5,-,0.4,-,-,-,6.51
390,Brad Stuver New York City FC,30, GK,,5,450,-,-,-,-,1.0,0.2,-,-,6.51
391,Gary Mackay-Steven New York City FC,31, AM(LR),,5(7),526,1,0.3,0.3,0.1,0.1,0.5,0.1,-,6.5
392,Leonardo Bertone FC Cincinnati,27, DMC,,22(3),2056,1.3,1.3,1.1,-,0.8,0.7,0.2,-,6.5
393,Roger Espinoza Kansas City,35, M(CL),,15(1),1149,1.6,0.8,1.7,-,0.5,1.1,0.1,-,6.5
394,Jorge Corrales Chicago,30, D(L),M(L),13(2),1037,1.8,0.9,1.3,0.1,1.7,0.8,0.3,-,6.49
395,Harry Novillo Montreal,29, Forward,,5(6),440,0.1,0.1,0.5,-,0.3,0.5,0.1,-,6.49
396,Jordy Delem Seattle,28, D(R),DMC,17(10),1495,1.1,1.3,1,-,0.9,0.4,0.4,-,6.49
397,Tom Barlow New York,26, FW,,9(4),691,0.1,-,0.7,0.1,0.3,0.3,0.1,-,6.49
398,Mathieu Deplagne FC Cincinnati,30, D(CLR),,33,2878,1.7,1.3,0.8,0.2,2.2,0.8,0.4,-,6.49
399,Rece Buckmaster New York,25, D(R),,7,660,2.1,2.1,0.7,0.4,2.6,0.7,0.6,-,6.48
400,Lucas Venuto Vancouver,26, AM(R),,12(10),1134,0.4,0.2,0.3,-,-,0.3,-,-,6.48
401,Gianluca Busio Kansas City,19, M(C),,10(12),926,1.2,0.3,0.5,-,0.2,1,0.1,-,6.48
402,Will Bruin Seattle,32, FW,,4(5),429,0.1,-,1.2,-,0.6,-,-,-,6.47
403,Jordan Hamilton Toronto,25, FW,,7(7),623,0.1,0.2,0.5,-,0.2,0.1,0.1,-,6.47
404,Ricardo Clark Columbus,38, M(C),,4(3),361,2,2,0.9,-,0.6,0.3,0.1,-,6.47
405,Ethan Finlay Minnesota United,31, AM(R),,23(11),1973,0.6,0.4,0.6,-,0.4,0.5,-,-,6.47
406,Jeff Larentowicz Atlanta United,38, D(C),DMC,18(12),1736,1.1,1,1.1,-,1.1,0.6,0.2,-,6.47
407,Luis Argudo Columbus,25, AM(LR),,10(11),1064,1,0.7,0.7,-,0.3,1,-,-,6.47
408,Tim Howard Colorado,42, GK,,25,2162,-,-,-,-,0.6,-,-,-,6.47
409,Kenneth Kronholm Chicago,36, GK,,20,1800,-,0.1,0.1,-,0.5,0.2,-,-,6.47
410,Renzo Zambrano Portland,27, DMC,,9(1),786,1.5,1.4,1.3,-,1.0,1.9,-,-,6.47
411,Tim Parker New York,28, D(CR),,27(5),2508,1.1,0.7,0.8,0.7,3.2,0.3,0.4,1,6.47
412,Alex Bono Toronto,27, GK,,6(1),556,-,0.1,-,-,1.0,0.1,-,-,6.46
413,Andreas Ivan New York,26, Forward,,5(7),486,1.3,0.3,0.8,-,0.3,1.3,0.1,-,6.46
414,Nick Besler Salt Lake,28, D(C),DMC,7(10),728,0.9,1.2,0.9,-,0.6,0.5,0.1,-,6.46
415,Fabian Herbers Chicago,28, AM(CR),FW,7(10),775,1,0.1,1,-,0.2,0.4,0.2,-,6.46
416,Handwalla Bwana Seattle,24, AM(LR),,6(9),569,0.9,0.1,0.3,-,0.3,0.5,-,-,6.46
417,Kekuta Manneh FC Cincinnati,26, AM(CLR),FW,15(12),1500,0.6,0.4,0.3,-,0.1,0.5,-,-,6.46
418,Paul Marie San Jose,26, D(LR),,3(6),345,1.3,0.4,0.6,0.1,1.2,1.0,-,-,6.46
419,John Nelson FC Dallas,23, D(L),,4(5),451,1.2,0.3,0.1,-,1.0,0.3,0.4,-,6.45
420,Julio Cascante Portland,28, D(C),,16(6),1441,1.0,0.8,1.3,0.3,3.3,0.4,0.6,-,6.45
421,Russell Teibert Vancouver,28, M(CLR),,26(1),2204,1.2,1.0,0.5,-,0.9,0.8,0.1,-,6.45
422,Cole Bassett Colorado,20, M(C),,14(6),1064,1.1,0.3,0.4,-,0.3,1,-,-,6.45
423,Andreu Fontàs Kansas City,32, D(C),DMC,10(3),964,1.7,1.1,0.5,0.8,2.5,1,0.6,-,6.45
424,Andrés Flores Portland,31, M(CR),,9(6),779,0.7,0.8,0.8,-,0.5,0.8,0.3,-,6.45
425,Danny Leyva Seattle,18, DMC,,4(2),413,1.8,1.0,1.0,-,0.3,-,-,-,6.45
426,Lawrence Olum Minnesota United,37, D(C),DMC,5(5),543,0.8,1.4,0.6,-,1.0,0.7,0.1,-,6.45
427,Jonathan Campbell Seattle,28, D(C),,4,360,2.0,1.5,0.8,0.3,4.3,0.5,1.5,-,6.45
428,Joshua Pérez Los Angeles FC,23, Forward,,4(9),454,0.6,0.3,0.5,-,0.2,0.5,-,-,6.45
429,Miguel Ibarra Minnesota United,31, M(LR),,16(6),1505,0.8,0.6,0.7,-,0.5,0.7,-,-,6.45
430,Mohammed Adams Chicago,25, DMC,,5(5),485,2.3,0.9,1.2,-,0.7,0.7,0.2,-,6.44
431,Giancarlo González L.A. Galaxy,33, D(C),,17(5),1593,0.9,1.3,1.0,0.9,4.5,0.7,1.2,1,6.44
432,Matt Besler Kansas City,34, D(C),,25(2),2115,0.6,1.3,0.5,0.6,3.3,0.4,0.6,-,6.44
433,Pablo Aránguiz FC Dallas,24, AM(CL),,7(4),562,1.4,0.5,1.1,-,-,0.9,-,-,6.44
434,Hector Jimenez Columbus,33, D(LR),M(R),19(4),1626,1.3,1.0,0.5,0.2,2,0.9,0.2,-,6.44
435,Dion Pereira Atlanta United,22, AM(L),,7(11),659,0.6,0.2,0.3,0.1,0.2,0.6,-,-,6.44
436,Derek Cornelius Vancouver,23, D(C),,16(1),1427,1.1,0.5,1.1,0.4,6.1,0.4,1.2,-,6.44
437,Victor Ulloa FC Cincinnati,29, D(R),M(C),22(4),1946,1.1,1.5,0.8,-,1.1,0.6,0.3,-,6.44
438,Danny Hoesen San Jose,30, AM(LR),FW,12(18),1466,0.3,0.1,0.6,-,0.2,0.2,-,-,6.44
439,DaMarcus Beasley Houston,39, D(L),,12,1032,1.1,0.7,0.6,0.3,1.3,0.5,0.3,-,6.43
440,Micheal Azira Chicago,34, DMC,,2(2),216,1.0,1.5,0.8,-,0.3,1.0,0.3,-,6.43
441,Emerson Hyndman Atlanta United,25, M(CL),,11(6),1066,0.6,0.2,0.6,-,0.2,0.9,0.1,-,6.43
442,Brooks Lennon Salt Lake,24, D(R),M(R),16(12),1539,0.9,0.8,0.8,-,1.3,0.4,0.2,-,6.43
443,David Ousted Chicago,36, GK,,14,1260,0.1,-,-,-,0.7,0.1,-,-,6.43
444,David Accam Columbus,31, AM(LR),FW,8(7),665,0.8,0.2,1.2,-,0.2,1.1,-,-,6.43
445,Zarek Valentin Portland,30, D(LR),,17(4),1624,1.5,0.9,0.9,0.3,2.0,1.0,0.5,-,6.43
446,Seth Sinovic Kansas City,34, D(L),,21(1),1911,1.2,0.9,1,0.3,2.2,0.8,0.1,-,6.43
447,José Bizama Houston,27, D(R),,4(1),354,2.4,1.2,0.8,0.4,2.6,0.2,-,-,6.42
448,Theo Bair Vancouver,22, AM(R),FW,10(7),824,0.5,0.6,0.8,-,0.5,0.2,0.1,-,6.42
449,Nouhou Tolo Seattle,24, D(CL),,9(15),826,1.2,0.8,0.8,0.1,1.3,0.3,0.2,-,6.42
