,name,age,position1,position2,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
439,Simon Janssen VVV-Venlo,21, M(C),,10(9),977,1,0.5,0.6,-,0.9,0.8,0.1,-,6.15
440,Tomislav Gomelt ADO Den Haag,26, M(C),,6(4),432,0.8,0.6,0.5,-,1.1,1.2,0.3,-,6.15
441,Aaron Bastiaans VVV-Venlo,19, Forward,,0(1),22,-,1,-,-,-,2,-,-,6.15
442,Jorn Berkhout AZ Alkmaar,19, Defender,,0(1),7,-,-,-,-,1,1,-,-,6.15
443,Noa Lang Ajax,22, AM(LR),FW,0(1),7,-,-,-,-,-,-,-,-,6.15
444,Andrei Ratiu ADO Den Haag,23, D(R),,7(3),521,1.8,0.7,0.8,-,0.6,2,-,-,6.15
445,Thijs Dallinga FC Groningen,21, Forward,,0(6),61,-,-,0.2,-,-,-,-,-,6.14
446,Bilal Ould-Chikh ADO Den Haag,24, AM(R),,3(11),460,0.6,0.1,0.5,-,0.1,0.1,-,-,6.14
447,Luis Felipe PSV Eindhoven,20, Defender,,0(1),4,-,-,-,-,-,-,-,-,6.14
448,Alexander Jeremejeff Twente,28, FW,,0(9),118,-,-,0.6,-,0.2,0.1,-,-,6.14
449,Amar Catic ADO Den Haag,22, Forward,,4(10),447,0.6,-,0.4,-,0.1,0.3,-,-,6.14
450,Leon Guwara FC Utrecht,25, D(L),M(L),0(1),12,1,-,-,-,-,-,-,-,6.13
451,Ferdy Druijf AZ Alkmaar,23, FW,,0(9),112,-,-,0.1,-,0.2,-,-,-,6.12
452,Anastasios Donis VVV-Venlo,25, AM(CR),FW,1(4),184,0.8,-,0.4,-,-,0.4,-,-,6.12
453,Jeffry Fortes Sparta Rotterdam,32, D(R),DMC,9(9),1041,1.2,1.4,1.1,0.2,1.3,0.9,0.1,-,6.12
454,Kian Slor FC Groningen,19, Forward,,0(5),73,0.2,0.2,0.2,-,-,0.4,-,-,6.12
455,Lazaros Lamprou Twente,23, AM(L),,0(7),161,0.3,-,0.1,-,-,0.3,-,-,6.12
456,Thibaud Verlinden Fortuna Sittard,22, M(L),,1(4),90,0.2,-,0.4,-,-,0.4,-,-,6.12
457,Mees Hilgers Twente,20, D(C),,0(3),24,-,-,0.3,-,1,-,-,-,6.12
458,Joël Piroe PSV Eindhoven,22, FW,,0(11),128,0.1,-,0.1,-,0.1,0.1,-,-,6.11
459,Jeredy Hilterman FC Utrecht,23, Forward,,0(3),39,0.3,0.3,0.7,-,0.7,0.7,-,-,6.11
460,Jelle Duin AZ Alkmaar,22, Forward,,0(4),17,0.3,-,0.8,-,-,0.3,-,-,6.11
461,Hans Mulder RKC Waalwijk,34, D(C),DMC,0(12),37,-,0.2,0.1,-,0.6,0.1,0.3,-,6.11
462,Samuel Moutoussamy Fortuna Sittard,25, M(CL),,1(13),348,0.4,0.1,0.2,0.1,0.1,0.5,0.1,-,6.11
463,Mohamed Amissi Heracles,21, Forward,,0(2),57,1,-,-,-,-,-,-,-,6.11
464,Ricardo van Rhijn FC Emmen,30, D(CR),,14(1),1277,1.1,0.8,0.5,0.1,2.7,1.1,0.5,-,6.11
465,Michal Sadílek PSV Eindhoven,22, D(L),DMC,1(1),47,-,1,-,-,-,-,-,-,6.11
466,Filip Møller Delaveris Vitesse,20, Forward,,0(1),2,-,-,-,-,1,-,-,-,6.1
467,Lentini Caciano FC Emmen,20, Midfielder,,1(3),59,0.5,0.5,0.8,-,0.3,-,-,-,6.1
468,Ulysses Llanez Jr SC Heerenveen,20, Forward,,0(5),90,0.4,0.2,-,-,0.2,0.4,-,-,6.1
469,Anco Jansen FC Emmen,32, AM(L),FW,8(9),641,0.4,0.1,0.6,-,0.3,0.3,0.1,-,6.09
470,Jeremy Cijntje Heracles,23, Forward,,0(7),149,0.6,-,-,-,0.1,-,-,-,6.09
471,Bjorn Meijer FC Groningen,18, Defender,,0(1),7,-,-,-,-,-,-,-,-,6.08
472,Sekou Sidibe FC Emmen,20, Forward,,0(3),37,0.7,1,-,-,-,0.7,-,-,6.08
473,Arian Kastrati Fortuna Sittard,20, Forward,,0(7),30,0.1,0.1,0.3,-,0.1,0.1,0.1,-,6.08
474,Dario Van den Buijs Fortuna Sittard,26, D(C),,1(8),80,0.4,0.1,0.2,-,0.3,0.1,-,-,6.07
475,Leroy George Fortuna Sittard,34, Forward,,0(3),9,-,-,-,-,0.3,-,-,-,6.07
476,Mathias Kjølø PSV Eindhoven,20, Midfielder,,0(1),2,-,-,-,-,-,-,-,-,6.07
477,Thomas Poll FC Groningen,20, Defender,,0(4),21,-,-,0.3,-,0.3,0.5,-,-,6.07
478,Melih Ibrahimoglu Heracles,21, Midfielder,,0(2),5,0.5,-,-,-,-,0.5,-,-,6.07
479,Xander Severina ADO Den Haag,20, Forward,,1(1),48,0.5,0.5,-,-,0.5,-,-,-,6.06
480,Didier La Torre FC Emmen,19, Midfielder,,0(3),11,-,-,-,-,-,-,-,-,6.06
481,Simon Tibbling FC Emmen,27, DMC,M(LR),12(3),1040,1.1,0.7,1,0.1,1,0.8,0.3,-,6.06
482,Adrián Szoke Heracles,23, FW,,7(12),627,0.2,0.1,0.9,-,0.1,0.2,-,-,6.05
483,Jasper Dahlhaus Willem II,19, Forward,,0(2),7,-,-,-,-,-,-,-,-,6.05
484,Rohat Agca Heracles,20, Midfielder,,0(4),63,0.5,-,0.3,-,-,0.3,0.3,-,6.04
485,Ramon Leeuwin AZ Alkmaar,34, D(C),,1(6),173,-,0.3,0.4,0.1,1.3,-,0.1,-,6.04
486,Kjell Scherpen Ajax,21, GK,,2,180,0.5,-,-,-,-,-,-,-,6.04
487,Max Bruns Twente,19, Midfielder,,0(1),4,-,-,-,-,-,-,-,-,6.04
488,Kenneth Taylor Ajax,19, Midfielder,,0(3),81,1,0.3,1,-,0.7,0.7,-,-,6.04
489,Hilary Gong Vitesse,23, Forward,,1(6),114,-,0.3,-,-,-,0.3,-,-,6.04
490,Christian Conteh Feyenoord,22, Forward,,0(2),33,0.5,-,0.5,-,0.5,0.5,-,-,6.03
491,Hobie Verhulst AZ Alkmaar,28, Goalkeeper,,1(1),93,-,-,-,-,0.5,-,-,-,6.03
492,Delano van Crooij VVV-Venlo,30, GK,,5(1),495,-,-,0.2,-,0.3,-,-,-,6.02
493,Bruma PSV Eindhoven,27, AM(CLR),,1(2),119,-,0.3,0.3,-,-,0.3,-,-,6.02
494,Thijmen Nijhuis FC Utrecht,23, Goalkeeper,,3,270,-,-,-,-,0.7,-,-,-,6.01
495,Meritan Shabani VVV-Venlo,22, Midfielder,,4(1),264,1,0.6,0.8,-,0.4,1,-,-,6.01
496,Sieben Dewaele SC Heerenveen,22, Midfielder,,2(5),173,0.4,0.3,0.1,-,0.1,0.4,-,-,6.0
497,Fredrik Oppegård PSV Eindhoven,19, Defender,,0(1),1,-,-,-,-,-,-,-,-,6.0
498,Jeremy Antonisse PSV Eindhoven,19, Forward,,0(1),1,-,-,-,-,-,-,-,-,6.0
499,Issah Abass Twente,23, FW,,0(8),121,0.3,-,0.3,-,-,0.3,-,-,5.99
500,Nassim El Ablak Fortuna Sittard,21, Midfielder,,0(3),17,-,-,0.3,-,0.3,-,-,-,5.99
501,Odysseus Velanas FC Utrecht,23, Midfielder,,0(1),11,-,-,-,-,-,-,-,-,5.99
502,Ian Smeulers Willem II,21, Defender,,0(3),30,0.3,-,0.3,-,0.3,0.3,-,-,5.99
503,Mike van Beijnen Fortuna Sittard,22, Defender,,0(4),21,-,0.3,-,-,0.3,0.5,-,-,5.99
504,Shawn Adewoye RKC Waalwijk,21, Defender,,1(2),123,-,0.7,-,-,2,0.3,-,-,5.98
505,Wouter Burger Feyenoord,20, AM(C),,0(1),5,1,-,-,-,-,1,-,-,5.98
506,Donis Avdijaj FC Emmen,25, AM(LR),,1(7),245,0.8,0.3,1,-,0.1,0.4,-,-,5.98
507,Remco Balk FC Utrecht,20, Forward,,0(2),14,-,-,0.5,-,-,-,-,-,5.97
508,Shurandy Sambo PSV Eindhoven,20, Defender,,0(1),13,-,-,-,-,-,-,-,-,5.97
509,Djibril Dianessy Fortuna Sittard,25, Forward,,0(5),37,-,0.2,-,-,0.2,-,-,-,5.96
510,Cain Seedorf ADO Den Haag,21, Midfielder,,2(1),183,1,0.3,-,-,1,0.7,-,-,5.96
511,Denis Granecny FC Emmen,23, Defender,,0(2),17,-,-,-,-,1,-,-,-,5.96
512,Noah Ohio Vitesse,18, Forward,,0(4),26,-,-,0.3,-,-,-,-,-,5.95
513,Benjamin van Leer Sparta Rotterdam,29, GK,,6,540,-,-,-,-,0.5,-,-,-,5.94
514,Wassim Essanoussi VVV-Venlo,18, Midfielder,,1(4),96,0.2,0.4,-,-,0.2,-,-,-,5.94
515,Jeroen Houwen Vitesse,25, GK,,1,90,-,-,-,-,-,-,-,-,5.94
516,Nikolaos Karelis ADO Den Haag,29, FW,,2(7),297,0.3,-,0.3,-,0.1,0.3,0.1,-,5.93
517,Romano Postema FC Groningen,19, Forward,,0(3),35,-,-,-,-,-,-,-,-,5.92
518,Ben Scholte FC Emmen,20, Midfielder,,0(1),6,-,-,1,-,-,-,-,-,5.85
519,Juan Familia-Castillo AZ Alkmaar,21, D(L),,0(1),1,-,-,-,-,-,1,-,-,5.84
520,Rein Smit SC Heerenveen,20, Forward,,0(5),57,-,-,0.6,-,0.6,0.6,-,-,5.67
521,Vincent Schippers Willem II,20, Defender,,1(3),149,-,1,0.8,-,1.0,0.5,-,-,5.64
