,Rating,name,age,position1,Apps,Mins,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch
52,7.02,Mickael Tirpan Fortuna Sittard,28, D(R),11(1),988,1,-,0.3,0.2,0.6,1.4,-,0.7,1.4
53,7.02,Lutsharel Geertruida Feyenoord,21, D(R),25(5),2254,5,2,0.5,0.8,0.8,0.6,-,0.7,0.9
54,7.01,Ahmed El Messaoudi FC Groningen,26, M(CR),25(3),2226,8,2,1.8,1,1.8,0.9,0.1,1.7,2.5
55,7.0,Lassina Traoré Ajax,20, FW,7(5),555,7,4,1.6,0.8,0.1,0.8,-,0.2,1.4
56,7.0,Jonathan Mulder ADO Den Haag,19, Defender,0(1),45,-,-,1.0,-,-,-,-,-,-
57,6.98,Riechedly Bazoer Vitesse,25, D(C),29,2457,5,1,1.4,1.1,1.1,3,-,0.9,1.2
58,6.97,Albert Gudmundsson AZ Alkmaar,24, AM(CLR),25(1),1977,7,4,2.2,1.2,1.6,1.3,0.2,1.1,3.3
59,6.97,Jurriën Timber Ajax,20, D(CR),16(4),1509,1,-,0.3,0.4,1.3,0.5,0.1,0.9,0.8
60,6.97,Kostas Lamprou RKC Waalwijk,30, GK,34,3060,-,-,-,-,0.1,0.1,-,-,0.1
61,6.97,George Cox Fortuna Sittard,23, D(L),32(1),2825,5,4,0.4,0.9,0.5,0.8,0.1,0.5,1.0
62,6.97,André Onana Ajax,25, GK,20,1800,-,-,-,-,0.1,-,-,-,0.1
63,6.96,Klaas Jan Huntelaar Ajax,38, FW,3(8),386,7,1,1.8,0.8,0.1,-,0.2,0.4,0.9
64,6.96,Sean Klaiber Ajax,27, D(R),6(9),754,-,3,0.7,1.2,0.5,0.6,-,0.3,0.7
65,6.96,Bart Nieuwkoop Feyenoord,25, D(R),12(3),1028,-,-,0.3,0.5,0.6,0.5,0.1,0.7,1.5
66,6.96,Jan Paul van Hecke SC Heerenveen,21, D(C),26(2),2324,1,1,0.5,0.5,0.2,0.2,-,0.3,0.3
67,6.95,Tommy St. Jago FC Utrecht,21, D(C),23(1),2057,-,-,0.4,0.1,0.4,0.6,-,0.3,0.4
68,6.95,Devyne Rensch Ajax,18, D(R),12(6),897,3,2,0.4,0.6,0.3,0.4,-,0.2,1.1
69,6.94,Mike Trésor Willem II,22, AM(CL),28(6),2434,4,11,1.4,2,2.1,0.9,-,1.2,2.8
70,6.94,Ko Itakura FC Groningen,24, D(C),34,3060,1,1,0.4,0.3,0.4,0.4,-,0.1,0.4
71,6.93,Azor Matusiwa FC Groningen,23, DMC,21(1),1729,-,-,0.1,0.3,1.1,1.4,-,0.3,0.9
72,6.93,Maarten Stekelenburg Ajax,39, GK,12,1080,-,-,-,0.1,-,0.1,-,-,-
73,6.92,Luis Sinisterra Feyenoord,22, AM(L),13(7),1214,3,5,1.3,1.1,1.8,0.7,0.2,1.4,2.2
74,6.92,Dirk Abels Sparta Rotterdam,24, D(R),28(3),2509,1,3,0.2,1.0,0.2,0.7,-,0.3,0.5
75,6.92,Queensy Menig Twente,26, AM(LR),31(1),2604,8,2,2.1,1.1,1.7,0.6,0.4,1.3,3.2
76,6.91,Jørgen Strand Larsen FC Groningen,21, FW,28(2),2312,9,5,1.9,0.8,0.4,1.1,0.4,1.2,2.5
77,6.91,Maximilian Wittek Vitesse,26, D(L),32,2735,1,2,1.5,0.7,1.1,1.3,0.1,0.4,1.7
78,6.91,Ridgeciano Haps Feyenoord,28, D(L),13(8),1270,3,2,0.8,0.8,1,1.5,0.1,1,1.4
79,6.9,Jonas Svensson AZ Alkmaar,28, D(R),17(1),1414,-,3,0.2,1.2,0.3,1.1,-,0.4,0.8
80,6.9,Laros Duarte Sparta Rotterdam,24, DMC,10(7),985,2,1,1.1,1.1,0.9,0.6,-,0.3,0.5
81,6.9,Eli Dasa Vitesse,28, D(R),30,2669,-,6,0.4,1.3,0.9,0.7,0.1,0.6,1.6
82,6.89,Miguel Araujo FC Emmen,27, D(C),33,2962,4,1,0.8,0.4,0.2,0.5,-,0.3,0.5
83,6.89,Mohammed Kudus Ajax,21, DMC,8(9),800,4,3,1.2,0.6,1.7,1.1,0.1,1.8,1.3
84,6.89,Django Warmerdam FC Utrecht,26, D(L),33,2898,-,2,0.4,1,0.8,0.4,0.2,0.7,1.3
85,6.89,Robin Pröpper Heracles,28, D(C),30,2661,1,3,0.4,0.5,0.3,0.8,-,0.1,0.3
86,6.89,Noni Madueke PSV Eindhoven,19, AM(R),7(17),960,7,4,1.3,0.7,1.6,0.8,0.1,1.1,1.8
87,6.89,Benson Manuel PEC Zwolle,24, AM(LR),9(4),806,-,4,1.8,1.2,2.3,1.7,0.2,2.2,1.8
88,6.89,Xandro Schenk Twente,28, D(CL),3,270,-,-,0.7,-,-,-,-,-,0.3
89,6.89,Milan van Ewijk ADO Den Haag,21, D(R),33,2919,1,3,0.3,0.6,0.8,1.4,-,0.5,1.6
90,6.89,Ahmed Touba RKC Waalwijk,23, D(C),32,2877,3,1,0.8,0.2,0.8,0.8,-,0.4,1.2
91,6.89,Jordy Clasie AZ Alkmaar,30, D(C),4(4),391,1,-,0.6,0.6,0.5,0.1,-,-,0.4
92,6.89,Bart van Hintum FC Groningen,34, D(CL),29(2),2514,2,3,0.3,1.0,0.1,0.4,-,0.1,0.4
93,6.88,Willem Janssen FC Utrecht,35, D(C),20(2),1709,-,-,0.6,0.3,0.2,0.3,-,-,0.1
94,6.88,David Neres Ajax,24, AM(CLR),10(15),1165,3,6,1.0,0.8,1.2,0.3,0.2,1.3,1.4
95,6.88,Ryan Thomas PSV Eindhoven,26, M(CL),11(5),903,1,2,0.6,1.5,0.2,0.6,0.3,0.6,1.4
96,6.87,Bart Vriends Sparta Rotterdam,30, D(C),23,2020,-,-,0.6,0.2,0.1,0.3,-,0.1,0.6
97,6.87,Quincy Promes Ajax,29, M(CLR),10(9),1020,6,-,2.5,1.3,0.9,0.3,0.4,1.1,1.4
98,6.87,Tibor Halilovic SC Heerenveen,26, M(C),19,1490,2,-,0.9,0.7,1.5,1.6,0.1,0.9,1.3
99,6.87,Mats Seuntjens Fortuna Sittard,29, M(CLR),28(3),2477,6,6,1.7,1.1,1.6,0.7,0.2,1.5,2.3
100,6.87,Hidde ter Avest FC Utrecht,24, D(R),18,1427,2,3,1,0.7,0.1,0.7,0.1,0.3,1.2
101,6.86,Glenn Bijl FC Emmen,26, D(R),30,2573,2,2,1.4,0.9,0.6,1.3,0.1,0.5,0.9
102,6.86,Sondre Tronstad Vitesse,26, M(CR),22(1),1792,2,1,0.3,0.3,0.6,1,-,0.6,1.5
103,6.86,Danilho Doekhi Vitesse,23, D(C),32,2880,1,1,0.5,0.2,0.2,0.4,-,0.1,0.6
104,6.86,Justin Bijlow Feyenoord,23, GK,14,1260,-,-,-,0.1,0.1,-,-,-,0.1
105,6.86,Jeff Hardeveld Heracles,26, D(CL),10(4),939,-,-,0.3,1.1,0.7,0.3,-,0.6,1.0
106,6.86,Sai van Wermeskerken PEC Zwolle,27, D(LR),22,1975,-,3,1.2,0.7,1.7,0.6,-,0.8,1.3
107,6.86,Danilo Twente,22, FW,31(2),2656,17,5,2.9,1.0,0.9,0.9,0.3,1.8,3.4
108,6.85,Julio Pleguezuelo Twente,24, D(CR),18(1),1646,1,1,0.3,0.2,0.6,0.6,-,0.1,0.6
109,6.85,Perr Schuurs Ajax,21, D(C),20(7),1887,1,-,0.5,0.2,0.2,0.4,-,0.3,0.3
110,6.85,Pablo Rosario PSV Eindhoven,24, DMC,26(3),2315,1,4,0.5,0.8,0.6,0.7,-,0.7,1.2
111,6.85,Lisandro Semedo Fortuna Sittard,25, AM(R),26(8),2294,9,4,1.7,0.9,1.0,0.9,0.3,0.7,1.7
112,6.85,Loïs Openda Vitesse,21, FW,30(3),2435,10,4,1.9,0.9,1.0,1.8,0.4,1.1,2.6
113,6.85,Tyrell Malacia Feyenoord,22, D(L),24(2),2136,-,1,0.7,1.0,1.3,1.2,0.1,1.3,1.5
114,6.85,Orkun Kökcü Feyenoord,20, DMC,20(2),1567,3,2,2.2,1.5,0.8,0.9,-,0.9,1.2
115,6.85,Bart Ramselaar FC Utrecht,25, AM(CL),23(4),1936,4,4,1.7,1.4,1.2,0.6,0.3,0.7,1.0
116,6.83,Lucas Schoofs Heracles,24, DMC,27(3),2316,2,2,0.5,0.4,0.7,0.4,-,0.5,1.8
117,6.83,Uros Spajic Feyenoord,28, D(C),19,1613,-,-,0.3,0.2,0.6,1.5,-,0.1,0.5
118,6.83,Mimoun Mahi FC Utrecht,27, AM(CLR),14(8),1334,7,2,2.8,1.1,1.2,0.8,0.4,0.9,1.5
119,6.82,Vito van Crooij VVV-Venlo,25, AM(CLR),30(1),2721,3,8,1.1,2.0,0.5,1.0,0.2,1.2,2.0
120,6.82,Michael de Leeuw FC Emmen,35, AM(CLR),29,2561,13,1,2,0.7,0.2,1,0.7,0.4,1.6
121,6.81,Saïd Bakari RKC Waalwijk,27, D(LR),29(1),2623,1,1,0.3,0.8,1.3,0.4,-,1.1,0.9
122,6.81,Nick Marsman Feyenoord,31, GK,20(1),1801,-,-,-,-,-,0.1,-,-,0.1
123,6.8,Mark Diemers Feyenoord,28, M(CL),23(6),1979,3,3,1.4,1.1,0.5,2.1,-,1.1,1.2
124,6.79,Jari Vlak FC Emmen,23, DMC,15(2),1305,1,1,1.4,0.3,0.6,0.8,-,0.5,0.8
125,6.79,Piet Velthuizen Fortuna Sittard,35, GK,2,113,-,-,-,-,-,-,-,-,-
126,6.79,Evert Linthorst VVV-Venlo,21, AM(C),15(1),1309,2,3,0.7,0.7,0.8,1,0.1,0.8,1.6
127,6.79,Bryan Linssen Feyenoord,31, AM(CLR),27(2),2051,8,2,2.3,1.1,0.2,0.4,0.5,0.5,1.4
128,6.78,Cyril Ngonge RKC Waalwijk,21, AM(R),15(5),1180,5,2,1.5,1,1.7,1.2,0.2,1.2,2.4
129,6.78,Sebastian Polter Fortuna Sittard,30, AM(R),31(1),2641,9,4,1.3,0.9,0.2,1.6,0.3,2,4
130,6.78,Alessio Da Cruz FC Groningen,24, AM(CLR),18(4),1480,4,3,1.0,0.9,1.6,1.1,0.2,1.4,2.9
131,6.78,Armando Broja Vitesse,20, FW,21(9),1875,10,2,1.3,0.6,1.0,0.7,0.4,1.4,2.7
132,6.78,Luka Adzic FC Emmen,23, AM(L),12,819,3,-,2.3,0.4,1.5,1.0,0.2,1.1,2.0
133,6.78,Mitchell van Bergen SC Heerenveen,22, AM(LR),32,2728,4,1,1.7,1.5,1.4,0.5,0.4,0.7,2.6
134,6.77,Mohamed Ihattaren PSV Eindhoven,19, AM(CLR),13(9),1077,3,2,1.8,1.2,1.5,0.5,0.1,0.8,1.4
135,6.77,Sven van Beek Willem II,27, D(C),13(1),1141,-,-,0.8,0.1,0.1,0.2,0.1,0.2,0.9
136,6.77,Matús Bero Vitesse,26, M(CLR),26(1),2288,2,5,1.7,1.5,0.3,0.8,-,0.7,2.1
137,6.76,Dani de Wit AZ Alkmaar,23, AM(C),12(8),1210,4,3,1.4,0.7,0.3,1.5,0.2,0.7,1.8
138,6.76,Jurgen Ekkelenkamp Ajax,21, AM(C),4(11),651,3,2,1.7,0.5,0.5,0.3,0.1,0.6,1.4
139,6.76,Yuta Nakayama PEC Zwolle,24, D(CL),25(7),2361,2,1,0.9,0.5,0.5,0.5,-,0.4,1.2
140,6.76,Kik Pierie Twente,21, D(CL),24,2112,-,-,0.3,0.1,0.2,0.8,-,0.1,0.3
141,6.76,Sven Mijnans Sparta Rotterdam,21, AM(R),20(11),1674,2,3,1,1.3,0.8,0.3,-,0.9,1.2
142,6.75,Pol Llonch Willem II,29, DMC,26(1),2226,-,-,0.3,0.5,0.6,1.4,-,0.6,0.9
143,6.75,Tesfaldet Tekie Fortuna Sittard,24, DMC,31(2),2691,1,3,0.6,0.8,0.9,1,-,0.9,1.5
144,6.75,Jordan Teze PSV Eindhoven,22, D(CR),31(2),2825,-,1,0.1,0.5,0.3,0.3,-,0.1,0.6
145,6.75,Gijs Smal Twente,24, D(L),13(9),1369,-,3,0.4,1.4,0.4,0.3,-,0.4,1.1
146,6.74,Koen Bucker Heracles,25, Goalkeeper,2,180,-,-,-,-,-,-,-,-,-
147,6.74,Joris van Overeem FC Utrecht,27, M(CLR),29(1),2307,2,-,0.4,0.5,0.5,0.6,-,0.7,1.1
148,6.74,Adil Auassar Sparta Rotterdam,35, D(C),29(1),2416,-,1,0.9,0.6,0.4,1,0.1,0.3,1
149,6.73,Ben Rienstra Fortuna Sittard,31, D(C),30,2593,3,-,0.5,0.5,0.4,0.5,-,0.4,1
150,6.73,Wouter Burger Sparta Rotterdam,20, AM(C),9(9),759,2,1,0.7,0.4,0.3,0.3,-,0.4,0.9
151,6.73,Melle Meulensteen RKC Waalwijk,22, D(C),33,2946,-,2,0.6,0.4,0.2,0.5,-,0.2,0.4
152,6.73,Zakaria Labyad Ajax,28, AM(CLR),12(10),961,5,5,1.6,1.3,0.4,0.4,0.3,1.1,1.4
153,6.73,Kerim Frei FC Emmen,27, AM(LR),17,1461,-,1,1.3,0.7,3.0,1.8,0.5,2.2,2.7
154,6.73,Sebastian Holmén Willem II,29, D(CR),29(1),2566,3,1,0.5,0.2,0.1,0.5,-,0.1,0.1
155,6.73,Lasse Schöne SC Heerenveen,35, M(CLR),12,909,1,1,0.9,1.2,0.9,0.8,-,1.4,2.0
156,6.73,Kwasi Okyere Wriedt Willem II,27, FW,20(4),1824,8,2,2.0,0.6,1.0,1.3,0.9,2.2,3.1
157,6.72,Tyronne Ebuehi Twente,25, D(LR),33,2842,1,1,0.4,0.8,0.8,0.6,-,0.6,1.5
158,6.72,Caner Cavlan FC Emmen,29, D(L),32,2845,-,3,0.9,1.3,1.0,1.0,-,0.4,0.9
159,6.72,Marco Rente Heracles,24, D(C),20(5),1762,-,1,0.1,0.2,0.4,0.5,-,0.2,0.7
160,6.72,Danny Post VVV-Venlo,32, DMC,30,2564,-,1,0.6,0.3,0.4,0.7,-,0.2,0.5
161,6.72,Yanick van Osch Fortuna Sittard,24, GK,26,2333,-,-,-,-,-,0.1,-,-,0.1
162,6.72,Siem de Jong SC Heerenveen,32, AM(CL),17(2),1368,4,2,1.6,0.5,1.2,0.8,0.2,1,2.2
163,6.72,John Goossens ADO Den Haag,33, M(CLR),18(6),1610,2,3,0.5,1,0.6,0.5,0.1,0.3,0.9
164,6.71,Gianni Zuiverloon ADO Den Haag,34, D(CR),7(1),643,-,-,1,-,0.9,0.4,-,0.4,1.1
165,6.71,Ibrahim Dresevic SC Heerenveen,24, D(C),20(10),1905,-,3,0.4,0.4,0.5,0.5,-,0.3,0.5
166,6.71,Mauro Júnior PSV Eindhoven,22, M(CLR),12(7),1014,2,1,0.7,0.8,0.8,0.9,0.2,0.9,1.2
167,6.71,Sergio Padt FC Groningen,31, GK,34,3060,-,-,0.1,-,-,0.1,-,-,0.1
168,6.71,Leonel Miguel FC Groningen,20, Defender,1,83,-,-,-,-,-,1.0,-,-,1.0
169,6.71,Roel Janssen Fortuna Sittard,31, D(CL),30,2622,-,-,0.2,0.4,0.1,1.0,-,0.2,0.3
170,6.7,Nicolai Jørgensen Feyenoord,30, FW,12(11),1189,5,-,1.3,1,0.7,0.8,0.3,0.6,1.2
171,6.7,Lucas Woudenberg SC Heerenveen,27, D(L),23(6),2188,1,-,0.1,0.6,0.1,0.4,-,0.1,0.8
172,6.69,Tom Beugelsdijk Sparta Rotterdam,31, D(C),22(7),2014,2,-,0.5,0.1,0.1,0.4,-,-,0.3
173,6.69,Mike te Wierik FC Groningen,29, D(CR),14(1),1251,-,-,0.2,0.1,0.2,0.9,0.1,0.1,0.9
174,6.69,Bram van Polen PEC Zwolle,36, D(CLR),22(3),1969,4,-,0.8,0.2,0.1,0.5,-,0.1,0.6
175,6.69,Paul Quasten RKC Waalwijk,36, D(L),20(2),1547,-,-,0.6,0.5,0.8,0.6,-,0.5,1.2
176,6.68,Giacomo Quagliata Heracles,21, D(L),24(1),2062,-,2,0.3,0.6,1,1.4,-,1,1.7
177,6.68,Luca de la Torre Heracles,23, M(CL),26(6),2381,1,2,0.6,0.5,1.1,0.8,-,0.9,1.6
178,6.67,Pantelis Hatzidiakos AZ Alkmaar,24, D(C),22(1),1911,-,1,0.2,-,-,0.6,-,0.1,0.3
179,6.67,Bryan Smeets Sparta Rotterdam,28, M(C),21(5),1567,4,3,1.2,1.4,0.5,0.2,0.1,0.5,0.7
180,6.66,Jayden Oosterwolde Twente,20, D(CL),24(2),1950,1,3,0.3,0.5,0.9,0.5,-,0.8,1.2
181,6.66,Michiel Kramer ADO Den Haag,32, FW,21(8),1973,6,2,1.4,0.6,0.4,0.8,0.5,0.6,1.4
182,6.65,Ante Coric VVV-Venlo,24, Midfielder,0(1),27,-,-,1,2,-,-,-,-,2.0
183,6.65,Ramiz Zerrouki Twente,23, DMC,23(8),1956,-,2,0.1,0.4,0.3,0.7,-,0.5,1.1
184,6.65,Xavier Mous PEC Zwolle,26, GK,15,1350,-,-,-,0.1,-,0.1,-,-,0.1
185,6.65,Mohamed El Hankouri FC Groningen,24, M(CLR),22(11),2138,3,2,1,0.8,1.3,0.8,0.2,0.9,1.6
186,6.64,Rodney Kongolo SC Heerenveen,23, DMC,23(8),2154,1,4,0.2,0.5,0.8,0.8,0.1,0.8,1.3
187,6.64,Lazaros Rota Fortuna Sittard,24, D(R),20(4),1747,-,-,0.3,0.5,0.8,1,-,0.3,1.0
188,6.64,Nick Viergever PSV Eindhoven,32, D(CL),13(4),1095,-,-,0.1,-,0.2,0.3,-,0.3,0.2
189,6.63,Timo Baumgartl PSV Eindhoven,25, D(C),6(2),552,-,-,0.4,0.4,0.1,0.4,-,0.5,0.5
190,6.63,Oussama Darfalou Vitesse,28, FW,15(17),1464,8,2,1.7,0.6,0.6,0.5,0.2,0.9,1.3
191,6.63,Bruno Martins Indi AZ Alkmaar,29, D(CL),27,2282,1,1,0.4,0.3,-,0.3,-,0.1,0.1
192,6.63,Leroy Fer Feyenoord,31, M(CL),22(3),1884,-,-,0.6,0.6,0.8,0.7,-,1,1.1
193,6.63,Simon Gustafson FC Utrecht,26, AM(C),17(3),1469,2,1,1.3,1.5,0.4,1.6,0.1,0.4,1.2
194,6.63,Erwin Mulder SC Heerenveen,32, GK,34,3060,-,-,-,-,-,-,-,-,-
195,6.63,Tomás Suslov FC Groningen,19, AM(CR),17(11),1492,2,5,1.4,1.2,0.9,1.2,-,1.2,2.3
196,6.62,Mark van der Maarel FC Utrecht,32, D(CLR),19(6),1711,2,3,0.5,0.6,0.1,0.5,-,0.3,0.5
197,6.62,Marko Vejinovic ADO Den Haag,31, DMC,14(3),1309,-,1,1.1,1.2,0.7,0.8,0.1,0.7,1.1
198,6.62,Anas Tahiri RKC Waalwijk,26, M(C),33,2712,1,4,0.8,1.2,1.2,1,0.1,1.1,1.7
199,6.62,Luciano Narsingh Feyenoord,31, AM(LR),3(6),393,1,1,1,0.9,0.8,0.6,0.6,0.3,1.4
200,6.62,Ramon Pascal Lundqvist FC Groningen,24, M(CL),15(10),1392,2,2,1,0.9,0.4,0.8,-,0.6,1.2
201,6.62,Yvon Mvogo PSV Eindhoven,27, GK,33,2970,-,-,-,-,-,-,-,-,-
202,6.62,Thijs Oosting RKC Waalwijk,21, FW,15(2),1178,4,3,0.8,0.8,0.5,0.8,0.6,0.6,1.6
203,6.62,Remko Pasveer Vitesse,38, GK,33,2970,-,-,-,0.1,-,0.1,-,-,0.1
204,6.62,Timo Letschert AZ Alkmaar,28, D(CLR),16(4),1370,-,1,0.3,0.3,0.2,0.6,0.1,0.2,0.4
205,6.61,Godfried Roemeratoe Twente,22, DMC,25(5),2218,-,-,0.5,0.5,0.9,0.6,-,0.8,1.3
206,6.61,Luuk Koopmans ADO Den Haag,27, GK,19,1710,-,-,-,-,-,0.1,-,-,-
207,6.61,Wessel Dammers FC Groningen,26, D(C),16(11),1583,1,1,0.2,0.1,0.1,0.4,-,0.1,0.5
208,6.61,Mica Pinto Sparta Rotterdam,28, D(L),23(2),1920,1,2,0.2,1,0.6,0.5,-,0.4,0.7
209,6.6,Ismail Azzaoui Heracles,23, AM(CLR),11(7),1075,1,2,0.6,0.6,1.6,1.4,0.2,1.7,2.6
210,6.6,Aaron Meijers Sparta Rotterdam,34, D(L),12(12),1124,-,4,0.3,0.6,0.2,0.5,-,0.3,0.5
211,6.6,Rami Kaib SC Heerenveen,24, D(L),12(3),962,-,1,0.1,0.9,0.9,0.5,0.1,0.8,1.7
212,6.59,Sherel Floranus SC Heerenveen,23, D(LR),26(3),2337,1,-,0.2,0.1,0.4,0.7,-,0.3,0.9
213,6.58,Luciano Narsingh Twente,31, AM(LR),13(4),1132,1,5,0.9,1.1,0.9,0.5,0.4,0.8,2.1
