,Rating,name,age,position1,Apps,Mins,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch
224,6.6,Racine Coly Famalicao,25, D(L),10(4),839,-,2,0.4,0.8,0.4,0.6,-,0.4,1
225,6.59,Kevin Yamga Aves,25, D(R),17(4),1548,1,-,0.8,0.5,1.5,2,-,1.2,2
226,6.59,Thierry Correia Sporting,22, D(R),4,360,-,-,-,0.3,-,1.3,-,0.3,1.3
227,6.59,Tomás Ribeiro Belenenses SAD,22, D(C),13,1170,-,-,0.4,0.1,0.1,1.3,-,-,0.2
228,6.59,Milson Maritimo,22, Forward,3(3),305,-,1,1.3,0.3,1.3,2.8,-,0.7,2.8
229,6.59,Marco Baixinho Pacos de Ferreira,32, D(C),20(5),1950,3,-,0.6,0.2,-,0.4,-,0.1,0.2
230,6.59,Fernando Fonseca Gil Vicente,24, D(R),19(1),1675,-,2,0.1,0.7,0.5,1,-,1.8,1.5
231,6.58,Patrick Willian Famalicao,24, D(CR),16(5),1468,1,-,0.4,0.2,0.2,0.3,0.1,0.3,0.3
232,6.58,Nélson Monte Rio Ave,26, D(CR),19(1),1563,-,-,0.1,0.5,0.2,1,0.2,0.3,0.4
233,6.58,Ivo Pinto Famalicao,31, D(CR),14(1),993,-,1,-,0.4,0.5,0.9,-,0.6,1.2
234,6.58,Fábio Vieira Porto,21, AM(C),2(6),226,2,1,0.6,0.5,0.5,1.6,-,0.1,1.1
235,6.57,Anderson Carvalho Santa Clara,31, M(C),14(2),1175,1,-,0.5,0.1,0.3,0.8,-,0.3,1.1
236,6.57,Diogo Costa Porto,22, GK,3,256,-,-,-,-,-,-,-,-,-
237,6.57,Caio Benfica,27, Forward,0(4),56,1,-,0.5,0.5,1,-,0.3,-,0.3
238,6.57,Samuel Lino Gil Vicente,21, AM(LR),5(15),677,2,-,0.9,0.7,1,0.9,0.1,0.9,1
239,6.57,Hélder Ferreira Pacos de Ferreira,24, AM(LR),27(5),2143,3,4,1.2,0.9,0.5,1,0.3,0.9,1.8
240,6.57,Pedro Nuno Moreirense,26, AM(CL),15(13),1289,2,5,1.4,1.1,0.4,1,-,0.5,1.3
241,6.57,Valentin Rosier Sporting,25, D(LR),8(1),714,-,-,1,0.2,0.4,1.4,0.1,0.6,1.3
242,6.57,Mamadu Cande Santa Clara,31, D(L),16(2),1347,-,-,0.2,0.3,0.5,1.7,-,0.5,0.9
243,6.56,Bilel Aouacheria Moreirense,27, AM(LR),21(8),1875,1,3,0.7,1,1,1.9,0.1,1.4,2.1
244,6.56,Lucas Piazon Rio Ave,27, AM(CLR),15(4),1270,2,1,1.1,0.6,0.3,1.4,0.2,1.1,1.9
245,6.56,João Amaral Pacos de Ferreira,30, AM(CLR),13(6),1106,1,4,1,1.4,0.6,0.8,0.1,0.8,1.3
246,6.56,André Sousa Vitoria de Setubal,23, D(L),16(2),1464,-,-,0.2,0.3,0.4,0.7,-,0.6,1.3
247,6.56,Ljubomir Fejsa Benfica,33, DMC,3,202,-,-,-,-,0.3,-,-,1,0.7
248,6.56,Ricardo Costa Boavista,40, D(C),30(1),2630,1,-,0.4,0.1,-,0.3,-,-,0.3
249,6.56,Ruben Lameiras Famalicao,26, M(LR),19(4),1375,2,5,0.8,1.2,1.1,1,0.1,1.2,2.2
250,6.56,Sori Mané Moreirense,25, DMC,10(4),873,-,1,0.3,0.3,0.4,0.8,-,0.4,0.6
251,6.56,Roderick Miranda Famalicao,30, D(C),22(2),1940,2,1,0.3,0.1,0.4,0.6,-,0.1,0.3
252,6.56,Fali Candé Portimonense,23, D(L),8(1),626,-,-,0.1,0.1,0.8,1.1,-,0.4,1.2
253,6.56,Aylton Boa Morte Portimonense,28, AM(LR),29(4),2506,4,4,1.2,1.1,1.1,1.8,0.2,2.2,2.3
254,6.55,Fahd Moufi Tondela,25, D(R),26,2222,-,1,0.1,0.6,0.7,2.2,0.1,1.4,1.3
255,6.55,Al Musrati Rio Ave,25, DMC,11(1),862,-,1,0.8,0.3,0.8,0.3,-,0.7,1.2
256,6.55,Crysan Santa Clara,25, FW,2(11),298,3,1,0.4,0.2,0.9,0.8,-,0.9,1.2
257,6.55,Abdu Conté Moreirense,23, D(L),22(1),1975,-,3,0.1,0.7,0.7,0.7,0.1,0.4,0.5
258,6.55,Mano Vitoria de Setubal,34, D(LR),6(1),541,-,-,0.1,0.3,-,0.3,-,0.3,0.3
259,6.55,Agustín Marchesín Porto,33, GK,31,2820,-,-,-,-,-,0.1,-,-,-
260,6.55,Miguel Luís Sporting,22, M(C),2,180,-,-,2.5,1.5,1.0,1.5,0.5,0.5,1.5
261,6.54,Denilson Tondela,26, AM(L),10(2),893,3,1,2.3,0.2,0.5,2.3,0.5,1.6,2.6
262,6.54,Al Musrati Vitoria de Guimaraes,25, DMC,4(1),303,-,-,0.6,-,0.2,0.8,0.2,-,0.4
263,6.54,Zé Gomes Portimonense,22, Forward,0(1),38,-,-,-,1,2.0,3.0,-,-,2.0
264,6.54,Jorge Correa Maritimo,28, AM(CLR),20(6),1615,3,1,1.3,1,1.2,1.3,-,1.3,2.5
265,6.54,Pedro Sá Portimonense,27, DMC,24(1),1988,-,-,0.7,0.4,0.3,1.5,-,0.5,0.8
266,6.54,Pierre Sagna Santa Clara,31, D(R),6(1),572,-,-,0.3,0.1,0.7,0.6,0.1,0.3,1.0
267,6.54,Bruno Viana Braga,26, D(C),29,2544,-,1,0.3,0.2,0.1,0.4,-,0.2,0.3
268,6.54,Claude Goncalves Gil Vicente,27, M(C),22(2),1948,1,-,0.3,0.4,0.7,1.2,0.1,0.9,1.0
269,6.53,Jonatan Lucca Belenenses SAD,27, M(C),4,360,-,-,0.5,0.8,0.8,1.0,-,1.8,1.8
270,6.53,André Santos Belenenses SAD,32, M(C),25(2),2075,2,2,0.7,0.6,0.9,2.1,-,1.2,1.2
271,6.53,Ricardo Vaz Tê Portimonense,35, AM(LR),7(5),623,2,1,1.3,0.3,0.1,0.3,0.3,0.2,1.5
272,6.53,Shoya Nakajima Porto,27, AM(CL),5(11),597,-,1,0.8,0.4,1.8,1.3,0.1,0.8,0.9
273,6.53,Thiago Santana Santa Clara,28, FW,27(6),2349,6,-,1.8,0.3,0.6,2.2,0.6,1.7,2.2
274,6.53,Andreas Samaris Benfica,32, DMC,8(8),665,-,-,0.6,0.3,0.4,1.1,-,0.4,0.5
275,6.53,Cristián Borja Sporting,28, D(CL),15(8),1333,1,-,0.1,0.3,0.5,0.8,0.1,0.3,0.7
276,6.53,Marco Pereira Santa Clara,34, GK,31,2790,-,-,-,-,-,0.3,-,-,0.1
277,6.53,Tiago Almeida Tondela,20, D(R),2(1),207,-,-,-,0.3,0.3,1.3,-,0.3,1
278,6.53,Luís Maximiano Sporting,22, GK,23,2070,-,-,-,-,-,0.3,-,-,-
279,6.53,Rúben Lima Belenenses SAD,32, D(CL),8(3),782,-,-,0.3,1,0.5,1.3,-,0.3,0.5
280,6.52,Diego Moreno Maritimo,25, M(C),8(1),643,-,-,1.1,0.2,0.8,2.6,-,0.8,1
281,6.52,Josip Vukovic Maritimo,29, DMC,17(4),1497,-,2,0.2,0.6,0.3,0.8,-,0.8,1
282,6.52,Denis Gil Vicente,34, GK,34,3060,-,-,-,0.1,0.1,0.3,-,-,0.1
283,6.52,Mateo Cassierra Belenenses SAD,24, FW,20(9),1794,4,-,1.4,0.6,0.8,0.8,0.7,1.1,1.5
284,6.51,Adriano Castanheira Pacos de Ferreira,28, AM(LR),11(5),1025,1,2,1,0.7,0.9,0.9,0.1,0.5,1.7
285,6.51,Rochinha Vitoria de Guimaraes,26, AM(CLR),9(12),924,1,-,1.3,1.0,1.1,2.0,0.1,0.9,1.3
286,6.51,Denis Poha Vitoria de Guimaraes,24, DMC,14(6),1196,-,2,0.8,0.8,0.5,0.4,-,0.7,0.8
287,6.51,Zidane Banjaqui Aves,22, AM(C),14(9),1383,1,1,0.9,0.8,1.1,1.5,-,1.4,1.6
288,6.51,Oleg Reabciuk Pacos de Ferreira,23, D(L),20(6),1902,-,-,0.2,0.6,0.5,2.1,0.1,0.7,1.3
289,6.51,Vaná Alves Famalicao,30, GK,16(1),1523,-,-,-,0.1,0.1,0.3,-,-,-
290,6.51,Bertrand Yves Baraye Gil Vicente,29, AM(LR),20(6),1479,3,-,1.2,0.1,0.7,1.9,-,1.3,2.1
291,6.51,Ricardo Mangas Aves,23, D(CL),19(1),1679,1,-,0.4,0.7,0.6,2.1,0.1,0.7,1.3
292,6.51,Douglas Groli Maritimo,32, D(C),5(1),497,-,-,0.7,-,0.2,0.3,-,-,0.2
293,6.5,Romário Baró Porto,21, Midfielder,4(5),375,-,1,1,0.3,0.2,0.8,0.1,0.9,1.3
294,6.5,Welthon Pacos de Ferreira,29, FW,6(1),488,-,1,1.6,0.9,1,1.9,0.6,1.9,2.1
295,6.5,Sanca Braga,21, Forward,0(2),12,-,1,0.5,0.5,1,1.0,-,-,-
296,6.5,Léo Bonatini Vitoria de Guimaraes,27, FW,10(9),976,3,1,1.6,0.8,0.4,0.2,0.2,0.9,1.1
297,6.5,Rafael Defendi Famalicao,37, GK,18,1531,-,-,-,-,-,0.4,-,-,0.1
298,6.5,Diogo Leite Porto,22, D(C),4(5),375,-,-,0.4,0.1,0.1,0.4,-,-,0.1
299,6.5,António Xavier Tondela,29, AM(LR),16(8),1424,1,2,1.1,0.7,1.2,1.3,0.1,1.4,1.3
300,6.5,Adam Dzwigala Aves,26, D(C),15(1),1312,-,1,0.2,0.2,0.1,0.3,-,-,0.2
301,6.5,Ricardo Ferreira Belenenses SAD,28, D(C),4(1),352,-,-,0.2,-,0.2,0.4,-,0.2,0.2
302,6.49,Denilson Pacos de Ferreira,26, AM(L),5(8),667,3,1,1.1,0.6,0.8,1.3,0.1,1.4,1.3
303,6.49,Filipe Ferreira Tondela,31, D(L),28(1),2312,-,-,0.1,0.5,0.7,0.4,0.1,0.7,0.9
304,6.49,Rodrigo Battaglia Sporting,30, M(C),9(6),845,-,-,0.7,0.1,0.5,1.1,-,0.3,0.8
305,6.49,Franck-Yves Bambock Maritimo,26, DMC,22(5),1827,2,2,0.3,0.6,0.5,1.0,-,0.3,0.9
306,6.49,Chico Ramos Santa Clara,26, M(C),26(3),2235,-,-,0.7,0.3,0.3,2.2,-,0.7,1.1
307,6.49,Idrissa Doumbia Sporting,23, DMC,17(5),1547,-,-,0.2,0.2,0.8,0.6,-,0.9,1.2
308,6.49,Matchoi Djaló Pacos de Ferreira,18, Midfielder,1(2),92,1,-,0.7,-,0.3,1.7,-,-,-
309,6.49,Rubén Oliveira Aves,26, M(C),23(1),2005,-,1,0.5,0.6,0.5,1.2,-,0.4,0.9
310,6.49,Wilson Eduardo Braga,31, AM(LR),6(12),698,3,-,1.6,0.6,0.5,0.2,0.1,0.6,0.9
311,6.48,Alex Freitas Vitoria de Setubal,30, AM(L),1(3),159,-,-,0.3,0.8,0.8,0.5,-,-,0.8
312,6.48,Easah Suliman Vitoria de Guimaraes,23, D(C),5(1),418,-,-,0.3,-,0.2,-,-,-,0.2
313,6.48,Hildeberto Vitoria de Setubal,25, D(R),17(8),1532,3,2,0.6,0.6,1.3,1.1,0.5,1.3,2.4
314,6.48,Hélder Guedes Vitoria de Setubal,34, FW,13(6),1036,4,2,0.8,0.2,0.3,0.9,0.7,0.8,0.9
315,6.48,Nabil Ghilas Vitoria de Setubal,31, AM(L),10(5),899,2,-,1.5,0.5,0.7,0.5,0.8,0.9,1.9
316,6.48,Bruno Lamas Santa Clara,27, AM(CL),6(5),511,-,-,1.5,1.3,0.7,0.8,0.3,0.8,1.2
317,6.48,Osama Rashid Santa Clara,29, DMC,23(4),2014,2,1,0.9,0.8,0.2,0.9,-,1,0.8
318,6.47,Murilo Souza Braga,27, M(LR),4(3),383,-,-,1.0,0.7,0.7,0.6,0.3,1.4,1.9
319,6.47,Maracás Pacos de Ferreira,27, D(C),25(1),2125,2,-,0.3,-,0.2,0.4,-,0.1,0.3
320,6.47,Nikola Stojiljkovic Boavista,29, FW,17(7),1544,2,1,1.7,0.7,0.4,1.0,0.8,0.7,1.5
321,6.47,Haris Seferovic Benfica,29, AM(LR),14(16),1429,5,2,1.5,0.6,0.1,0.3,0.7,0.3,1.0
322,6.47,Álex Centelles Famalicao,22, D(L),19(8),1740,-,2,0.2,0.7,0.4,0.5,-,0.5,0.8
323,6.46,João Pedro Tondela,28, M(C),25(7),2152,4,1,1.0,0.7,0.2,1.2,-,0.9,1.6
324,6.46,Benny Belenenses SAD,24, AM(CR),3(1),268,-,-,0.5,1.3,1.3,0.5,0.3,1.3,1.5
325,6.45,Erick Gil Vicente,23, AM(LR),3(5),333,-,-,0.6,1.1,0.9,1.3,-,1.3,1.3
326,6.45,Licá Belenenses SAD,33, AM(CLR),32(1),2693,7,3,1.4,0.6,0.4,0.9,1.2,1.0,1.6
327,6.45,Pedro Pelágio Maritimo,21, DMC,13(3),1147,-,-,0.6,0.6,0.3,1.5,-,0.4,0.7
328,6.45,Reko Aves,22, M(C),11(1),959,1,-,0.9,0.8,0.7,1.4,0.1,0.8,1.1
329,6.45,Daizen Maeda Maritimo,24, AM(LR),18(5),1630,3,-,1.6,0.3,0.8,1.2,0.7,1.0,2.0
330,6.44,Jhon Murillo Tondela,25, M(LR),26(4),2299,2,-,0.5,0.7,1,1.4,0.1,0.8,1.5
331,6.44,Yaw Ackah Boavista,22, DMC,21(3),1907,-,-,0.3,0.3,0.5,0.5,-,0.8,0.7
332,6.44,Oumar Diakhite Aves,27, D(C),16,1400,-,-,0.6,0.1,0.1,0.3,-,-,0.9
333,6.44,Henrique Portimonense,26, D(L),19(4),1569,-,3,0.6,1.1,0.4,0.3,-,0.7,1.5
334,6.44,Cassiano Boavista,32, FW,13(14),1294,2,-,0.7,0.5,0.1,1.5,0.3,0.4,1.3
335,6.44,Lucas Paes Vitoria de Setubal,23, Goalkeeper,1(1),136,-,-,-,-,-,-,-,-,-
336,6.44,Rúben Fernandes Gil Vicente,35, D(CL),31,2748,1,1,0.1,0.2,0.1,0.5,0.2,0.1,0.2
337,6.44,Douglas Vitoria de Guimaraes,38, GK,29,2610,-,-,-,-,-,0.2,-,-,-
338,6.44,Richard Rodrigues Tondela,22, AM(L),17(11),1657,2,1,1.3,0.3,1.3,1.8,0.2,1.5,2.4
339,6.44,Bruno Costa Portimonense,24, AM(C),8(9),810,-,-,0.7,0.8,0.8,1.5,-,0.9,0.8
340,6.44,Ricardo Valente Tondela,30, AM(CLR),3(8),443,-,2,0.6,0.4,0.6,1.3,0.2,0.9,0.6
341,6.44,Jesé Sporting,28, AM(LR),6(6),523,1,-,0.8,0.8,0.8,0.4,0.3,0.9,1.3
342,6.43,Murilo Pacos de Ferreira,25, AM(CLR),12(6),937,-,1,0.8,0.6,1.4,1.1,0.2,1.1,1.3
343,6.43,Jorge Silva Pacos de Ferreira,25, D(R),15(1),1160,-,-,0.3,0.3,0.7,0.9,-,0.9,0.8
344,6.43,Joel Tagueu Maritimo,27, AM(L),9(7),841,2,-,1.6,0.3,0.7,0.6,0.4,1.1,1.8
345,6.43,André Sousa Belenenses SAD,31, M(CL),11(2),944,1,-,0.8,0.6,0.2,1.8,-,1.2,1.6
346,6.43,Jaquité Tondela,25, DMC,16(5),1493,-,-,0.4,0.2,1,2.3,-,1.1,1.4
347,6.43,Mouhamed Mbaye Porto,24, Goalkeeper,0(1),14,-,-,-,-,-,-,-,-,-
348,6.43,João Novais Braga,28, M(CLR),11(12),1105,-,3,1.8,1.1,0.6,1.3,-,0.6,0.8
349,6.43,Pité Tondela,27, D(L),11(8),1011,1,-,0.8,0.4,0.6,0.5,0.1,0.8,0.9
350,6.43,Nuno Pinto Vitoria de Setubal,35, D(L),8(2),742,-,-,0.1,0.9,-,1.6,0.1,0.4,0.3
351,6.42,Koki Anzai Portimonense,26, D(LR),20(3),1837,1,1,0.4,0.9,0.5,0.6,0.3,0.7,0.9
352,6.42,Zequinha Vitoria de Setubal,34, AM(LR),21(9),1782,2,2,0.9,0.6,0.4,1.4,0.2,1,1.5
353,6.42,Guilherme Schettine Santa Clara,26, FW,6(9),665,3,-,1.3,0.4,0.4,1.1,0.3,0.8,1.4
354,6.42,Dyego Sousa Benfica,32, FW,1(10),202,-,1,1.6,0.5,0.1,0.3,0.1,0.5,0.4
355,6.42,João Reis Tondela,29, Defender,4(4),393,-,-,0.1,0.1,0.1,0.6,-,0.3,0.6
356,6.42,Andrej Simunec Aves,26, Defender,2,136,-,-,0.5,-,-,-,-,-,-
357,6.41,Ricardo Ferreira Portimonense,31, GK,20,1800,-,1,-,0.1,0.1,0.2,-,-,0.1
358,6.41,Lionn Famalicao,32, D(R),11,928,-,-,0.4,0.4,0.4,1.1,0.1,0.3,0.5
359,6.41,Afonso Figueiredo Aves,28, D(L),19(2),1605,-,1,0.2,0.8,0.5,1.9,-,0.5,0.6
360,6.41,Babacar Niasse Tondela,24, GK,5,450,-,-,-,0.2,-,-,-,-,-
361,6.41,Heriberto Tavares Boavista,24, AM(CLR),17(11),1459,4,-,1.4,0.6,0.6,1.1,0.4,1.2,1.8
362,6.41,João Pedro Vitoria de Guimaraes,25, FW,1(9),262,2,-,1.1,-,0.1,0.7,0.1,0.5,0.4
363,6.41,Patricio Rodríguez Moreirense,31, Midfielder,0(1),27,-,-,-,-,-,-,-,1,2
364,6.41,Rui Fonte Braga,31, M(R),6(19),783,4,2,0.9,0.4,0.2,0.7,-,0.4,0.7
365,6.41,Bruno Moreira Rio Ave,34, FW,13(14),1212,3,1,1.1,0.3,0.3,0.8,0.7,0.3,1.2
366,6.4,Jhon Cley Maritimo,27, AM(R),4(6),412,1,1,1,0.9,0.6,0.5,0.2,0.7,0.6
367,6.4,Luiz Carlos Pacos de Ferreira,36, D(R),25(3),2092,-,1,0.6,0.9,0.3,2.4,-,0.6,1.1
368,6.4,Simón Ramírez Belenenses SAD,23, Defender,0(1),16,-,-,-,3,-,-,-,1,-
369,6.4,Miguel Silva Vitoria de Guimaraes,26, GK,6,451,-,-,-,-,0.2,-,-,-,0.2
370,6.4,Nuno Valente Vitoria de Setubal,29, M(CR),13(5),1189,-,2,0.7,0.6,0.6,1.4,-,0.2,0.9
371,6.4,Francisco Miguel Varela Martín Belenenses SAD,27, D(L),8(1),690,-,-,0.3,0.3,0.2,0.4,0.2,0.1,1.2
372,6.4,Eduardo Henrique Sporting,26, M(C),8(7),707,-,-,0.7,0.3,0.9,1.4,-,0.6,1
373,6.4,Alex Soares Moreirense,30, AM(C),23(9),2053,-,-,0.4,0.8,0.7,1.4,0.1,1,1.3
374,6.39,Stephen Eustáquio Pacos de Ferreira,24, DMC,14(2),1243,-,-,1,0.6,0.3,1.0,-,0.6,1.4
375,6.39,Gustavo Dulanto Boavista,26, D(C),9(1),751,2,-,0.4,0.1,-,0.2,0.1,-,-
376,6.39,Pedro Amaral Rio Ave,24, D(L),8(5),679,-,-,0.5,0.5,0.3,0.3,0.2,0.5,0.9
377,6.39,Rafael Camacho Sporting,21, M(LR),9(10),860,-,1,0.8,0.5,0.9,0.3,0.3,0.9,0.8
378,6.39,Messias Rio Ave,27, D(C),2(3),210,-,-,-,0.2,-,0.4,-,-,-
379,6.39,Jefferson Encada Vitoria de Guimaraes,23, Forward,0(1),23,-,-,-,1.0,2,1.0,1,-,3
380,6.39,Tomás Castro Belenenses SAD,22, Midfielder,1,60,-,-,-,1,-,1.0,1,1,1
381,6.39,Romário Baldé Gil Vicente,24, Forward,0(7),225,-,-,0.6,0.3,1.6,0.7,0.1,1.1,1.6
382,6.39,Nenê Moreirense,38, FW,7(19),714,4,-,1,0.2,0.3,0.9,0.2,0.8,1.2
383,6.39,Tomás Esteves Porto,19, D(R),2,105,-,-,-,1,0.5,0.5,-,1,0.5
384,6.38,Gedson Fernandes Benfica,22, AM(CR),2(5),216,-,-,1,0.1,0.6,0.3,-,0.1,1.6
385,6.38,Samuel Pedro Boavista,20, Forward,0(1),21,-,-,-,-,2,2.0,-,1,-
386,6.38,Jonathan Toro Tondela,25, AM(L),18(14),1746,1,2,0.9,0.5,0.5,2.5,0.2,0.9,1.5
387,6.38,Ricardo Alves Tondela,30, D(C),12(5),1125,1,-,0.5,0.1,-,0.3,-,-,0.2
388,6.38,Mateus Boavista,37, AM(LR),11(16),1104,1,1,0.9,0.6,1,1.2,0.1,1.1,1.4
389,6.38,Miguel Tavares Aves,23, Midfielder,4(8),453,-,-,0.9,0.6,1.5,0.9,0.1,0.5,1.4
390,6.37,Pedro Trigueira Moreirense,33, GK,1,90,-,-,-,-,-,1.0,-,-,-
391,6.37,Nwankwo Obiora Boavista,30, DMC,18(5),1491,-,-,0.4,0.4,0.3,0.7,-,0.3,0.7
392,6.37,Estrela Aves,26, DMC,18(3),1561,-,-,0.3,0.3,0.3,1.7,-,0.6,0.6
393,6.37,Fernando Medeiros Portimonense,25, D(C),7(6),662,-,-,0.8,0.5,0.5,0.4,0.1,0.7,1.2
394,6.37,Jaílson Aves,30, D(R),14(3),1122,-,-,0.2,0.5,0.7,1.9,-,0.4,0.9
395,6.36,André Moreira Belenenses SAD,25, GK,14(1),1321,-,-,-,0.1,-,0.4,-,-,0.1
396,6.36,Mato Milos Aves,28, D(R),15,1303,-,-,0.3,0.7,1,0.8,-,0.3,1.1
397,6.36,Show Belenenses SAD,22, DMC,22(2),1865,-,1,0.8,0.3,0.5,1.4,-,0.8,1.1
398,6.36,Kouka Braga,28, FW,4(2),359,1,-,1.5,0.5,0.3,0.7,0.2,1,1.2
399,6.36,Zé Manuel Santa Clara,31, AM(LR),10(16),977,4,-,0.7,0.3,0.2,1.0,0.1,0.5,0.6
400,6.36,Uilton Pacos de Ferreira,29, D(L),5(21),876,2,-,0.6,0.2,0.5,0.4,0.1,0.3,0.7
401,6.35,Ahmed Isaiah Gil Vicente,26, Midfielder,0(5),67,-,-,-,1,0.4,0.4,-,-,-
402,6.35,Raúl Silva Braga,32, D(C),8(3),649,1,-,0.2,0.4,0.3,0.5,-,0.2,0.6
403,6.35,Rômulo Portimonense,25, M(C),6(10),656,1,1,0.6,0.6,0.1,0.5,-,0.3,1
404,6.35,Abou Ouattara Vitoria de Guimaraes,21, Forward,2(8),273,1,-,1.3,-,0.6,1.3,0.1,0.3,0.8
405,6.35,Ukra Santa Clara,33, AM(LR),7(8),697,1,-,0.4,0.7,1.1,0.5,0.1,0.7,0.4
406,6.35,Luciano Nequecaur Maritimo,29, Forward,3(4),282,-,-,0.3,0.6,-,0.9,0.1,0.4,0.9
407,6.35,João Afonso Gil Vicente,26, DMC,16(11),1349,-,2,0.2,0.3,0.3,0.7,-,0.8,0.4
408,6.34,Ricardo Ribeiro Pacos de Ferreira,31, GK,31,2790,-,-,-,-,-,0.3,-,-,0.1
409,6.34,Anderson Silva Famalicao,23, FW,6(25),792,7,1,1.3,0.2,0.5,0.8,0.2,0.5,1.5
410,6.34,Josh Tymon Famalicao,22, D(L),4(1),373,-,-,-,0.4,0.2,0.4,-,0.2,1.6
411,6.33,Quentin Beunardeau Aves,27, GK,21,1890,-,-,-,-,-,0.3,-,-,-
412,6.33,Guga Famalicao,24, AM(C),10(16),999,2,1,0.7,0.3,0.3,1,0.1,0.2,0.6
413,6.33,Nuno Pina Nunes Belenenses SAD,22, M(C),5(6),547,-,-,0.6,0.3,0.5,1.1,-,0.7,1.1
414,6.33,Vitinha Porto,21, AM(C),0(8),110,-,-,0.6,0.3,0.4,0.4,-,0.3,0.4
415,6.33,Hugo Vieira Gil Vicente,33, FW,3(8),396,1,-,0.7,0.3,0.5,0.7,0.2,0.4,0.9
416,6.32,Marco Matias Belenenses SAD,32, AM(CLR),11(16),1193,1,-,0.8,0.4,0.7,1.6,0.1,0.6,1.1
417,6.32,Gabrielzinho Rio Ave,25, AM(LR),2(6),210,-,-,0.3,0.1,1.6,0.6,0.1,0.1,0.8
418,6.32,Vitor Carvalho Gil Vicente,24, DMC,0(10),223,2,-,0.6,0.1,-,0.5,-,0.1,0.7
419,6.32,Elias Abouchabaka Vitoria de Guimaraes,21, Midfielder,0(1),9,-,-,1,-,1,-,-,2,-
420,6.32,Edgar Costa Maritimo,34, AM(CLR),17(10),1628,-,1,0.9,0.7,0.5,2.0,0.2,0.7,1.1
421,6.32,Valerii Bondarenko Vitoria de Guimaraes,27, D(C),8,697,-,-,0.5,0.1,0.1,0.3,-,0.4,0.5
422,6.31,Vasco Rocha Pacos de Ferreira,32, M(CR),5(5),397,-,-,0.1,-,0.4,1.3,-,0.8,0.7
423,6.31,Getterson Maritimo,30, AM(R),10(17),1120,3,1,1,0.3,0.4,0.9,0.4,0.6,0.8
424,6.31,Nikola Jambor Rio Ave,26, DMC,1(6),251,-,-,-,0.1,0.1,0.3,-,0.3,0.1
425,6.3,Zakaria Naidji Gil Vicente,26, Forward,5(15),663,1,2,0.7,0.6,0.4,0.5,0.2,0.6,1.1
426,6.3,Walterson Famalicao,26, AM(LR),4(13),556,-,1,0.8,0.4,1.1,0.8,-,0.6,1.5
427,6.3,Marcelinho Maritimo,25, M(L),7(7),707,1,-,0.6,0.6,0.8,1.9,0.1,1.2,1.5
428,6.3,Leandro Vilela Vitoria de Setubal,26, DMC,5(6),442,-,2,0.5,0.3,0.1,0.4,0.1,0.3,1.0
429,6.29,Yusupha Om Njie Boavista,27, AM(CL),12(13),1101,1,1,1.3,0.3,0.7,1.6,0.4,1.1,1.9
430,6.28,Aflalo Aves,25, GK,5,450,-,-,-,-,-,0.2,-,-,0.2
431,6.28,Lucas Marques Santa Clara,26, DMC,3,238,-,-,1.3,-,0.7,0.3,-,0.3,0.3
432,6.28,Rubilio Castillo Tondela,29, Forward,0(1),10,-,-,1,1,-,1.0,-,-,2.0
433,6.28,Andrija Zivkovic Benfica,25, AM(CLR),0(3),64,-,-,0.7,0.3,0.3,0.3,-,0.3,0.3
434,6.27,Mathiola Vitoria de Setubal,24, Midfielder,2(6),225,1,-,0.3,0.1,0.9,0.5,-,0.6,0.8
435,6.27,Francisco Geraldes Sporting,26, AM(CLR),1(7),263,-,-,0.9,0.5,0.3,0.8,-,0.3,0.6
436,6.27,Anderson Oliveira Portimonense,23, AM(LR),0(9),184,-,-,0.1,0.2,1.3,0.6,0.1,0.7,1.4
437,6.27,Diogo Calila Belenenses SAD,23, D(R),8(4),705,-,-,0.3,0.3,0.7,1.5,-,0.9,1.2
438,6.27,Touré Aves,24, Midfielder,1(3),102,-,-,0.3,-,1.3,0.5,-,1,1.8
439,6.27,Joao Meira Vitoria de Setubal,34, D(C),6(2),539,-,-,-,-,-,0.6,-,-,0.1
440,6.27,Iury Portimonense,26, FW,5(2),474,1,-,1.6,0.1,0.3,1.9,0.6,1.1,1.9
441,6.27,Denis Pineda Santa Clara,26, AM(R),1(1),81,-,-,0.5,0.5,0.5,-,-,1.5,-
442,6.26,Claudemir Braga,33, DMC,4(1),335,-,-,0.2,0.6,0.6,0.6,-,0.8,1
443,6.26,Marlos Moreno Portimonense,25, AM(LR),5(11),535,-,-,0.8,0.2,0.7,1.5,0.1,0.6,1.2
444,6.25,Ibrahima Camará Moreirense,22, DMC,2(6),208,-,-,0.1,0.4,0.5,0.6,0.1,0.1,0.4
445,6.24,Arcanjo Tondela,20, Midfielder,1(1),62,-,-,0.5,-,0.5,1,-,0.5,-
446,6.23,Tomislav Strkalj Tondela,25, FW,10(9),879,-,-,1,0.3,0.2,1.3,0.3,1,1.3
447,6.23,Luís Machado Moreirense,29, AM(LR),10(11),1033,1,1,0.6,0.5,0.6,1.1,-,1.2,1.5
448,6.23,Rafik Halliche Moreirense,35, D(C),8(1),626,-,1,0.4,0.2,0.1,0.9,-,0.2,0.8
449,6.23,Jota Gonçalves Tondela,21, D(C),0(1),16,-,-,-,-,-,-,-,-,-
