,Rating,name,age,position1,Apps,Mins,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch
20,7.25,Raúl Jiménez Wolves,30, FW,37(1),3252,17,6,3.1,1.3,1.6,0.9,0.5,1.8,2.9
21,7.24,Son Heung-Min Tottenham,29, M(CLR),28(2),2487,11,10,2.7,1.4,2.1,0.9,0.6,1.9,2.2
22,7.23,Jack Grealish Aston Villa,26, AM(CL),36,3234,8,6,2.0,2.5,2.0,4.6,0.1,1.6,1.9
23,7.23,Wilfred Ndidi Leicester,24, DMC,29(3),2674,2,1,0.8,0.5,0.7,0.8,-,0.8,1.0
24,7.22,Jamie Vardy Leicester,34, AM(L),34(1),3034,23,5,2.5,0.9,0.7,0.3,0.8,0.5,1.5
25,7.21,João Cancelo Man City,27, D(LR),13(4),1206,-,-,0.9,1.0,2.2,0.5,-,0.5,0.9
26,7.2,Trent Alexander-Arnold Liverpool,23, D(R),35(3),3176,4,13,1.2,2.3,0.6,0.2,0.1,0.3,1.2
27,7.19,Aaron Wan-Bissaka Man Utd,23, D(R),34(1),3102,-,4,0.2,0.7,1.5,0.5,-,1.3,1.0
28,7.19,Richarlison Everton,24, AM(CLR),36,3111,13,3,2.5,0.9,1.7,2.0,0.5,2.1,2.6
29,7.19,Willy Boly Wolves,30, D(C),22,1980,-,1,0.2,0.3,0.4,0.4,-,0.2,0.5
30,7.19,James Tarkowski Burnley,29, D(C),38,3420,2,2,0.6,0.4,0.3,0.8,0.1,0.1,0.4
31,7.18,Paul Pogba Man Utd,28, M(CL),13(3),1205,1,3,1.4,1.9,1.7,1.1,0.1,2.0,1.2
32,7.18,Christian Pulisic Chelsea,23, M(CLR),19(6),1727,9,4,2.5,1.2,2.2,1.2,0.1,2.5,2.1
33,7.16,Sergio Agüero Man City,33, AM(CL),18(6),1460,16,3,3.2,0.8,1,0.4,0.3,1.3,1.4
34,7.16,Lucas Digne Everton,28, D(CL),35,3035,-,7,0.8,2.1,0.7,0.8,0.1,0.7,0.8
35,7.15,James Ward-Prowse Southampton,27, M(CR),38,3420,5,3,1.5,1.6,0.4,1.1,-,0.6,0.7
36,7.15,Jordan Henderson Liverpool,31, D(C),26(4),2244,4,5,0.7,0.9,0.6,0.4,-,0.2,0.8
37,7.14,Tomas Soucek West Ham,26, DMC,12(1),1041,3,-,1.5,0.4,-,0.7,-,0.1,0.8
38,7.14,Roberto Firmino Liverpool,30, M(CLR),34(4),3003,9,8,2.6,1.4,1.4,0.4,0.2,1.0,2.4
39,7.12,César Azpilicueta Chelsea,32, D(CLR),36,3230,2,6,0.8,1.3,0.3,0.4,0.1,0.4,0.8
40,7.12,Harry Maguire Man Utd,28, D(C),38,3450,1,1,0.8,0.4,0.2,0.6,0.2,0.2,0.3
41,7.12,Danny Ings Southampton,29, AM(C),32(6),2815,22,2,2.4,0.9,1.3,0.7,0.3,1.3,1.8
42,7.11,Andrew Robertson Liverpool,27, D(L),34(2),3114,2,12,0.6,1.7,0.6,0.4,0.1,0.3,1.4
43,7.09,Dejan Lovren Liverpool,32, D(C),9(1),777,-,1,0.5,0.1,0.1,0.8,-,-,0.1
44,7.09,Rodri Man City,25, DMC,29(6),2488,3,2,0.7,1.0,0.9,0.9,-,0.8,0.6
45,7.08,Sébastien Haller West Ham,27, FW,24(8),2263,7,1,1.8,0.8,0.8,1.2,0.6,1.1,1.9
46,7.08,Emiliano Buendía Norwich,24, M(CR),28(8),2465,1,7,1.1,2.3,2.8,1.5,0.1,2.2,2.3
47,7.07,Luke Thomas Leicester,20, D(L),3,268,-,1,-,3.3,1.0,1.0,-,1,2.3
48,7.06,Nicolas Pépé Arsenal,26, AM(LR),22(9),2016,5,6,1.6,1.3,2.3,1.2,0.1,1.7,2.0
49,7.06,Serge Aurier Tottenham,28, D(CLR),31(2),2706,1,5,0.4,1.0,1.2,0.7,0.2,0.8,1.6
50,7.06,Dwight McNeil Burnley,21, M(LR),38,3345,2,6,1.3,1.4,2,1,-,1.7,1.5
51,7.06,Diego Rico Bournemouth,28, D(CL),27,2336,-,4,0.4,1.2,0.5,0.8,0.1,0.8,1
52,7.05,Troy Deeney Watford,33, FW,26(1),2234,10,2,1.7,1.1,0.4,1.3,0.4,1,1.9
53,7.04,Çaglar Söyüncü Leicester,25, D(C),34,3037,1,1,0.5,0.1,0.5,0.6,-,0.1,0.5
54,7.03,Bernardo Silva Man City,27, M(CLR),23(11),2031,6,7,1.5,1.5,1.2,0.6,0.1,0.6,0.7
55,7.03,Pierre-Emerick Aubameyang Arsenal,32, M(CLR),35(1),3139,22,3,2.6,0.7,0.5,0.6,0.6,0.9,1.6
56,7.02,Emiliano Martínez Arsenal,29, GK,8(1),770,-,-,-,-,-,-,-,-,-
57,7.01,João Moutinho Wolves,35, M(C),34(4),3108,1,6,0.6,2,0.4,0.7,0.1,0.6,0.5
58,7.01,Declan Rice West Ham,22, D(C),38,3420,1,3,0.8,0.6,1.3,0.2,0.1,0.6,0.7
59,7.0,Nemanja Matic Man Utd,33, DMC,18(3),1613,-,2,0.3,0.7,1,0.9,-,0.8,0.9
60,7.0,John McGinn Aston Villa,27, M(C),27(1),2318,3,3,2,1.3,1.9,2.4,-,1.8,1.5
61,7.0,Aymeric Laporte Man City,27, D(CL),14(1),1104,1,-,0.3,0.2,0.1,0.6,-,0.1,0.1
62,7.0,Japhet Tanganga Tottenham,22, D(CR),6,526,-,-,0.5,0.2,1,0.7,-,0.8,2.2
63,6.99,Jarrod Bowen West Ham,24, AM(CLR),11(2),922,1,4,1.8,1.2,1.2,1.5,0.1,1.1,1.5
64,6.99,Matt Doherty Wolves,29, D(LR),32(4),2841,4,3,1,0.6,0.8,0.5,0.1,0.4,1.3
65,6.98,Hugo Lloris Tottenham,34, GK,21,1808,-,-,-,-,-,-,-,-,-
66,6.98,Wilfried Zaha Crystal Palace,29, AM(LR),37(1),3280,4,3,1.6,0.9,4.3,3.2,0.4,3.9,3.4
67,6.98,Chris Basham Sheff Utd,33, D(CR),38,3255,-,1,0.2,0.3,0.6,0.8,0.1,0.2,0.9
68,6.97,Jonjo Shelvey Newcastle,29, M(C),25(1),2124,6,2,1.7,1.7,0.6,0.2,-,0.4,0.9
69,6.96,Lucas Moura Tottenham,29, AM(CLR),25(10),2249,4,4,1.6,1,2.1,1.8,0.1,2.1,1.7
70,6.96,Ben Chilwell Leicester,24, D(L),27,2376,3,3,0.6,1.3,0.7,1.1,-,0.8,1.9
71,6.96,Nathan Redmond Southampton,27, AM(CLR),32,2771,4,4,1.8,1.2,2.5,1,0.2,1.6,2.3
72,6.96,Felipe Anderson West Ham,28, M(CLR),20(5),1508,1,4,0.9,1,2.5,1,0.1,1.2,1.9
73,6.95,Pablo Marí Arsenal,28, D(C),2,114,-,-,-,-,-,-,-,-,-
74,6.94,Mateo Kovacic Chelsea,27, M(CL),23(8),2073,1,3,0.7,0.9,2.5,1.2,-,0.9,1
75,6.94,Naby Keïta Liverpool,26, M(C),9(9),814,2,3,0.7,0.8,1.3,0.6,0.1,0.5,0.8
76,6.94,Shkodran Mustafi Arsenal,29, D(CR),13(2),1206,-,1,0.7,0.2,0.2,0.2,-,0.1,0.3
77,6.93,John Egan Sheff Utd,29, D(C),36,3189,2,-,0.8,-,-,0.6,-,-,0.4
78,6.93,Jack O'Connell Sheff Utd,27, D(C),32(1),2915,-,1,0.4,0.5,0.3,0.5,0.1,0.3,0.6
79,6.93,Jordan Ayew Crystal Palace,30, AM(CLR),37,3162,9,2,1.6,0.8,2,2.8,0.2,2.6,3.1
80,6.92,Alexandre Lacazette Arsenal,30, M(CLR),22(8),1878,10,4,1.7,0.8,0.8,1.5,0.4,1.2,1.8
81,6.92,Djibril Sidibé Everton,29, D(CLR),18(7),1851,-,4,0.5,0.8,0.6,0.8,0.1,0.5,1.1
82,6.92,Scott McTominay Man Utd,24, D(C),20(7),1772,4,1,1.1,0.6,1.1,2.0,-,1.1,1.3
83,6.92,Phil Bardsley Burnley,36, D(LR),21,1890,-,1,0.5,0.5,0.2,0.6,-,0.1,0.6
84,6.91,Mason Mount Chelsea,22, M(CLR),32(5),2875,7,5,2.1,1.4,1.1,1.0,0.1,1.4,2.2
85,6.91,Kurt Zouma Chelsea,27, D(CR),25(3),2344,-,-,0.5,-,0.3,0.5,-,0.2,0.4
86,6.91,Etienne Capoue Watford,33, D(C),30,2632,-,3,0.6,0.7,0.8,1.3,-,0.9,0.6
87,6.91,Tammy Abraham Chelsea,24, FW,25(9),2221,15,3,2.6,0.6,0.5,0.7,0.7,1.2,2.2
88,6.9,Kyle Walker Man City,31, D(CR),28(1),2398,1,4,0.5,0.6,0.8,0.5,0.1,0.5,0.8
89,6.9,Reece James Chelsea,21, D(CR),16(8),1514,-,2,0.8,1,1.3,0.9,-,0.9,0.7
90,6.9,Jonny Evans Leicester,33, D(CL),38,3386,1,1,0.6,0.2,0.2,0.7,0.1,0.1,0.3
91,6.9,N'Golo Kanté Chelsea,30, DMC,20(2),1733,3,-,0.8,1.2,1.1,0.5,-,1.3,1.5
92,6.9,Gerard Deulofeu Watford,27, AM(LR),25(3),2109,4,5,2.3,1.6,2.2,0.8,0.6,1.9,2.4
93,6.9,Philip Billing Bournemouth,25, M(C),29(5),2536,1,1,1.0,0.4,0.6,0.7,0.1,0.8,1.5
94,6.9,Dan Burn Brighton,29, D(CL),33(1),2881,-,-,0.4,0.6,0.6,0.4,0.1,0.7,1.1
95,6.89,Olivier Giroud Chelsea,35, FW,12(6),1000,8,-,2.2,0.4,0.2,0.5,0.5,0.4,0.8
96,6.89,Lewis Dunk Brighton,30, D(C),36,3231,3,3,0.9,0.4,0.1,0.5,-,0.2,0.4
97,6.89,Ciaran Clark Newcastle,32, D(CL),14,1189,2,-,0.4,0.1,0.4,0.5,-,0.1,0.2
98,6.89,Frédéric Guilbert Aston Villa,26, D(CLR),22(3),2041,-,2,0.3,0.5,0.9,0.8,0.1,0.6,1.2
99,6.89,Oliver McBurnie Sheff Utd,25, AM(CL),24(12),2121,6,-,1.4,0.3,0.6,0.8,0.1,0.9,1.2
100,6.89,Fabinho Liverpool,28, D(CR),22(6),2075,2,3,0.4,0.7,0.3,0.7,-,0.3,0.5
101,6.88,Romain Saïss Wolves,31, D(C),31(2),2706,2,1,0.7,0.4,0.2,0.7,0.1,0.2,0.4
102,6.88,Charlie Taylor Burnley,28, D(L),22(2),1946,-,1,-,0.5,0.8,1.2,0.1,0.5,0.9
103,6.88,Bernd Leno Arsenal,29, GK,30,2650,-,-,-,-,-,0.1,-,-,-
104,6.88,Fikayo Tomori Chelsea,23, D(CR),15,1293,1,-,0.5,0.3,0.6,0.4,0.1,0.3,0.7
105,6.88,Youri Tielemans Leicester,24, M(C),32(5),2834,3,6,1.5,1.5,0.8,1.3,-,0.7,1.3
106,6.88,Ben Mee Burnley,32, D(CL),32,2880,1,1,0.5,0.3,0.2,0.7,0.1,0.1,0.4
107,6.87,Fred Man Utd,28, M(C),23(6),2189,-,-,1.4,1.2,1.4,1.2,-,0.9,1.6
108,6.87,Dele Alli Tottenham,25, M(CL),21(4),1854,8,4,1.7,0.9,1.2,1.3,0.2,1.6,2
109,6.87,Dominic Calvert-Lewin Everton,24, AM(L),30(6),2660,13,1,2.4,0.4,0.4,1.2,0.4,0.6,2.7
110,6.86,Kyle Walker-Peters Southampton,24, D(LR),7(3),704,-,-,0.2,0.4,1.7,2.1,0.1,0.6,0.9
111,6.86,Calum Chambers Arsenal,26, D(CR),13(1),1104,1,1,0.9,0.5,0.8,0.3,-,0.7,1.1
112,6.86,John Fleck Sheff Utd,30, DMC,28(2),2518,5,2,1.0,1.3,1.5,0.7,-,0.6,1.5
113,6.86,Phil Foden Man City,21, AM(CLR),9(14),893,5,2,1.5,0.8,1.1,0.6,-,0.7,0.8
114,6.86,Matt Targett Aston Villa,26, D(L),27(1),2298,1,2,0.3,1.0,0.3,0.6,-,0.5,0.6
115,6.86,Fernandinho Man City,36, D(CR),26(4),2399,-,1,0.6,0.3,0.4,0.6,-,0.2,0.5
116,6.85,Luke Shaw Man Utd,26, D(CL),20(4),1764,-,-,0.5,0.8,0.9,0.4,0.2,0.1,0.6
117,6.85,Jorginho Chelsea,29, DMC,27(4),2384,4,2,0.4,0.7,0.4,1.0,-,0.7,0.6
118,6.84,Ross Barkley Chelsea,27, M(CLR),13(8),1104,1,4,1.9,1.1,1.3,0.7,-,1.6,1.2
119,6.84,Jetro Willems Newcastle,27, D(L),18(1),1498,2,2,0.7,0.8,1.1,0.9,0.1,0.4,1.1
120,6.84,Tariq Lamptey Brighton,21, D(R),7(1),591,-,1,0.3,0.8,1.9,2.1,-,0.9,1.6
121,6.84,Dani Ceballos Arsenal,25, M(CL),18(6),1699,-,2,0.5,1.2,1.1,1.5,-,1.3,1.0
122,6.83,Benjamin Mendy Man City,27, D(L),18(1),1497,-,2,0.5,1.1,1,0.1,0.1,0.9,0.7
123,6.83,Michael Keane Everton,28, D(CR),28(3),2586,2,-,0.5,0.2,-,0.3,-,0.1,0.2
124,6.83,Pierre-Emile Højbjerg Southampton,26, M(C),30(3),2751,-,1,1.4,0.9,1.2,1.1,-,0.8,1.9
125,6.83,Jan Bednarek Southampton,25, D(C),34,3058,1,1,0.2,0.1,0.1,0.4,-,-,0.3
126,6.83,Yerry Mina Everton,27, D(C),25(4),2282,2,1,1.0,0.2,0.2,0.4,0.1,-,0.2
127,6.82,Jannik Vestergaard Southampton,29, D(C),17(2),1498,1,-,0.6,0.3,0.2,0.5,-,0.1,0.6
128,6.82,James Tomkins Crystal Palace,32, D(CR),18,1584,1,1,0.5,0.1,0.1,0.6,0.1,0.1,0.3
129,6.82,Toby Alderweireld Tottenham,32, D(CR),33,2958,2,2,0.5,0.3,-,0.1,-,0.2,0.3
130,6.82,Enda Stevens Sheff Utd,31, D(CL),38,3347,2,4,0.6,0.9,1.6,0.5,0.1,1.1,1.4
131,6.82,Rúben Neves Wolves,24, DMC,35(3),3060,2,2,1.6,0.8,0.6,0.4,-,0.3,0.4
132,6.82,Sokratis Papastathopoulos Arsenal,33, D(CR),19,1697,2,-,0.4,0.1,0.3,0.6,0.1,0.3,0.2
133,6.82,Oliver Norwood Sheff Utd,30, M(C),37(1),3101,1,1,0.4,1.3,0.2,0.4,-,0.1,0.5
134,6.81,Christian Benteke Crystal Palace,30, FW,13(11),1259,2,1,1.7,0.8,0.8,0.8,0.5,1.0,2.0
135,6.81,Georginio Wijnaldum Liverpool,31, M(CLR),35(2),2948,4,-,1.0,0.5,1.1,0.9,-,0.8,1.2
136,6.81,Sander Berge Sheff Utd,23, DMC,12(2),950,1,1,0.4,0.1,1.1,0.4,0.1,0.5,1.1
137,6.81,James McArthur Crystal Palace,34, M(CLR),37,3105,-,3,0.8,0.9,0.8,0.9,0.1,1.1,1.5
138,6.81,Jonny Wolves,27, D(CLR),33(2),2891,2,2,0.5,0.7,0.9,0.8,0.1,1.0,1.5
139,6.81,Matt Ritchie Newcastle,32, D(L),14(4),1317,2,1,1.4,1.8,0.4,0.9,-,0.4,1.1
140,6.81,David McGoldrick Sheff Utd,33, AM(CLR),22(6),1825,2,2,1.6,0.6,1.1,0.6,0.4,1.0,2.2
141,6.8,Nicolás Otamendi Man City,33, D(C),18(6),1711,2,-,0.6,0.2,0.1,0.1,-,0.1,0.5
142,6.8,Ryan Fredericks West Ham,29, D(R),25(2),2237,-,3,0.1,0.8,0.4,0.8,-,0.4,0.7
143,6.8,James Justin Leicester,23, D(CLR),11(2),1010,-,1,0.5,0.9,0.6,1.5,0.1,0.9,1.4
144,6.79,Adam Webster Brighton,26, D(C),31,2670,3,1,0.5,0.4,0.5,0.6,-,0.2,0.6
145,6.79,Robert Snodgrass West Ham,34, M(CLR),17(7),1513,5,5,0.9,1.4,0.8,1.3,0.2,1.0,0.7
146,6.79,Jan Vertonghen Tottenham,34, D(CL),19(4),1647,1,1,0.2,0.1,0.2,0.7,-,0.3,0.4
147,6.79,Ashley Westwood Burnley,31, DMC,35,3150,2,6,0.4,1.5,0.2,0.9,-,0.3,0.8
148,6.79,George Baldock Sheff Utd,28, D(CR),38,3420,2,3,0.3,0.6,1.1,1.2,0.3,0.6,1.1
149,6.78,Angeliño Man City,24, D(L),4(2),422,-,-,0.8,1.5,0.7,0.3,-,0.5,1.0
150,6.78,Granit Xhaka Arsenal,29, D(L),30(1),2591,1,2,0.4,0.5,0.8,1.0,-,0.4,0.9
151,6.78,Pedro Chelsea,34, M(CLR),8(3),662,1,1,2,1.5,1.1,1.0,-,0.8,1.6
152,6.78,Moussa Djenepo Southampton,23, AM(LR),10(8),926,2,2,1.1,0.6,2.4,1.7,0.2,1.2,2.2
153,6.78,Joe Gomez Liverpool,24, D(CLR),22(6),2000,-,-,-,0.2,0.3,0.5,-,0.1,0.5
154,6.77,Antonio Rüdiger Chelsea,28, D(CR),19(1),1711,2,-,0.6,0.3,0.2,0.4,-,0.2,0.3
155,6.77,Nick Pope Burnley,29, GK,38,3420,-,-,-,0.1,-,0.2,-,-,-
156,6.77,Grant Hanley Norwich,30, D(C),14(1),1262,-,-,0.5,-,0.1,1.3,-,0.1,0.3
157,6.77,Ayoze Pérez Leicester,28, AM(CLR),26(7),2020,8,4,1.4,0.8,1.1,0.9,0.2,1.8,1.9
158,6.77,Kortney Hause Aston Villa,26, D(CL),17(1),1544,1,-,1.1,0.1,0.5,0.5,0.1,0.4,0.7
159,6.77,Kyle Walker-Peters Tottenham,24, D(LR),3,242,-,-,0.3,0.7,1.7,1.7,0.3,1,1
160,6.77,Ben Davies Tottenham,28, D(CL),16(2),1432,-,-,0.4,0.5,0.5,0.4,0.1,0.5,0.4
161,6.77,Sam Byram Norwich,28, D(LR),15(2),1294,-,-,0.9,0.4,0.4,0.5,0.1,0.3,0.8
162,6.77,Mason Holgate Everton,25, D(CR),24(3),2084,-,3,0.4,0.1,0.4,0.9,-,0.2,0.3
163,6.76,Joshua King Bournemouth,29, AM(CLR),24(2),2020,6,4,1,1.2,2.0,1.0,0.3,2.1,3.0
164,6.76,Ben Johnson West Ham,21, D(LR),3,270,-,-,0.3,0.3,0.3,0.3,-,0.3,1.0
165,6.76,Harvey Barnes Leicester,23, AM(CL),24(12),2094,6,8,1.7,1,1.2,0.8,0.1,0.6,1.6
166,6.76,Diogo Jota Wolves,24, AM(CLR),27(7),2298,7,1,2,0.9,1.9,1.8,0.1,1.6,2.4
167,6.76,Jean-Philippe Gbamin Everton,26, D(CR),1(1),135,-,-,-,-,1.0,1.0,-,2.0,1.0
168,6.76,Wesley Aston Villa,24, FW,21,1790,5,1,1.7,0.5,0.6,0.7,0.7,0.9,2.8
169,6.76,Cédric Soares Southampton,30, D(LR),16,1310,-,1,0.6,0.7,0.3,0.2,-,0.6,1.1
170,6.76,Ashley Young Man Utd,36, D(LR),10(2),954,-,-,0.3,1.6,0.6,1.3,-,0.6,0.8
171,6.76,Patrick van Aanholt Crystal Palace,31, D(L),29,2511,3,2,0.9,1.1,0.6,0.3,0.1,0.5,1.1
172,6.75,Fabian Schär Newcastle,29, D(C),18(4),1634,2,-,0.9,0.2,0.7,1.1,0.1,0.2,0.6
173,6.75,Nathan Aké Bournemouth,26, D(CL),29,2505,2,2,0.9,0.2,0.1,0.4,0.1,0.2,0.3
174,6.75,Andreas Christensen Chelsea,25, D(C),21,1754,-,-,0.3,0.2,0.2,0.5,-,-,0.2
175,6.74,Angelo Ogbonna West Ham,33, D(C),31,2787,2,-,0.4,0.1,0.2,0.5,-,0.1,0.3
176,6.73,Chris Mepham Bournemouth,24, D(C),10(2),911,1,-,0.6,0.1,0.3,0.4,0.1,0.3,0.4
177,6.73,Daryl Janmaat Watford,32, D(CR),7(1),608,-,1,0.5,0.8,0.6,0.1,-,0.3,1.1
178,6.73,Mason Greenwood Man Utd,20, AM(R),12(19),1313,10,1,1.3,0.5,0.7,0.3,0.1,0.5,0.8
179,6.73,Moussa Sissoko Tottenham,32, M(CR),28(1),2455,2,1,0.5,0.6,1.4,0.6,0.1,0.7,1.3
180,6.73,Federico Fernández Newcastle,32, D(C),29(3),2618,2,2,0.5,0.1,0.3,0.6,0.1,0.1,0.7
181,6.72,Ondrej Duda Norwich,26, AM(C),9(1),729,-,-,1,1.6,0.6,1.3,0.2,0.3,2.2
182,6.72,Kasper Schmeichel Leicester,35, GK,38,3420,-,-,-,0.1,-,0.2,-,-,-
183,6.72,Chris Wood Burnley,29, FW,29(3),2446,14,1,2,0.7,0.2,0.9,1.1,0.9,2.4
184,6.72,Martin Dúbravka Newcastle,32, GK,38,3420,-,-,-,-,-,0.1,-,-,0.1
185,6.72,Steve Cook Bournemouth,30, D(C),28(1),2430,1,-,0.4,0.1,0.1,0.5,-,0.1,0.1
186,6.72,Dean Henderson Sheff Utd,24, GK,36,3240,-,-,-,-,-,0.1,-,-,0.1
187,6.72,Isaac Hayden Newcastle,26, D(C),26(3),2226,1,2,0.6,0.5,0.9,0.7,0.1,0.6,1
188,6.72,Craig Dawson Watford,31, D(CR),26(3),2361,2,-,0.9,0.2,0.1,0.4,-,0.1,0.5
189,6.71,Ismaila Sarr Watford,23, AM(LR),22(6),2030,5,4,1.6,0.9,1.7,1.7,0.5,2,2.7
190,6.71,Yves Bissouma Brighton,25, M(C),15(7),1263,1,-,0.7,0.2,1.5,0.7,-,1.1,1.5
191,6.71,Alex McCarthy Southampton,31, GK,28,2520,-,-,-,-,0.1,0.1,-,-,-
192,6.71,Mesut Özil Arsenal,33, M(CLR),18,1449,1,2,0.5,2.1,0.9,1.0,0.3,1.2,1.4
193,6.71,Josh Brownhill Burnley,25, M(CR),9(1),806,-,-,0.6,0.3,0.7,0.9,-,0.4,1
194,6.71,Shane Duffy Brighton,29, D(C),12(7),1232,1,-,0.4,0.1,0.2,0.5,-,0.2,0.5
195,6.71,Eric Dier Tottenham,27, D(CR),15(4),1342,-,2,0.4,0.4,0.2,0.2,0.1,0.2,0.3
196,6.71,Victor Lindelöf Man Utd,27, D(CR),35,3124,1,-,0.2,0.1,0.1,0.2,-,0.1,0.4
197,6.71,Emerson Chelsea,27, D(L),13(2),1026,-,-,0.9,1.3,0.8,1.1,0.1,0.5,1.1
198,6.71,Brandon Williams Man Utd,21, D(L),11(6),1037,1,-,0.4,0.8,0.9,0.9,0.1,0.4,1.3
199,6.71,Tanguy Ndombele Tottenham,24, M(C),12(9),1011,2,2,0.4,0.6,1.8,1.4,-,1.1,1.1
200,6.7,Jefferson Lerma Bournemouth,27, D(R),31(2),2709,1,2,0.9,0.4,0.8,1.1,-,0.5,0.9
201,6.7,Ilkay Gündogan Man City,31, M(C),21(10),2017,2,1,1.1,1.1,0.6,0.5,0.1,0.4,0.5
202,6.7,Oleksandr Zinchenko Man City,24, D(L),13(6),1273,-,-,0.8,1.1,0.2,0.1,0.1,0.4,0.7
203,6.7,John Lundstram Sheff Utd,27, DMC,26(8),2456,5,3,1.3,0.6,0.5,0.4,0.2,0.4,1.2
204,6.7,Christian Kabasele Watford,30, D(C),26(1),2253,-,2,0.3,0.2,0.3,0.5,-,0.2,0.4
205,6.7,Miguel Almirón Newcastle,27, AM(CLR),35(1),3034,4,2,1.6,0.9,1.3,1.6,0.7,1,2.2
206,6.7,Jamaal Lascelles Newcastle,28, D(C),24,2079,1,-,0.4,0.1,0.2,0.8,0.1,0.2,0.3
207,6.69,Conor Hourihane Aston Villa,30, M(C),18(9),1539,3,5,1.1,1.4,0.1,0.8,0.1,0.3,0.4
208,6.69,Aaron Ramsdale Bournemouth,23, GK,37,3330,-,1,-,0.1,-,0.1,-,-,-
209,6.69,Mattéo Guendouzi Arsenal,22, M(C),19(5),1748,-,1,0.5,0.5,1,2.0,-,0.9,0.8
210,6.69,Gary Cahill Crystal Palace,35, D(C),25,2168,-,1,0.8,0.1,0.2,0.5,-,0.2,0.5
211,6.69,Eric García Man City,20, D(C),8(5),791,-,-,0.2,0.2,0.5,0.2,-,-,0.1
212,6.69,Vicente Guaita Crystal Palace,34, GK,35,3150,-,-,-,-,-,0.1,-,-,-
213,6.69,Steven Alzate Brighton,23, DMC,12(7),1183,-,-,0.7,0.7,1.8,0.9,0.2,1.5,1.3
214,6.68,Leander Dendoncker Wolves,26, D(C),32(6),2795,4,-,0.5,0.2,0.4,0.2,-,0.3,0.8
215,6.68,John Stones Man City,27, D(CR),12(4),1119,-,-,0.4,0.1,0.3,0.1,0.1,-,0.2
216,6.67,Luka Milivojevic Crystal Palace,30, DMC,28(3),2514,3,1,1,0.9,0.2,0.9,-,0.4,0.8
217,6.67,Scott Dann Crystal Palace,34, D(C),14(2),1265,-,1,0.5,0.3,0.3,-,-,0.1,0.3
218,6.67,Ashley Barnes Burnley,32, AM(CL),17(2),1362,6,-,2.1,0.3,0.3,2.1,0.7,1,2
219,6.67,Joelinton Newcastle,25, AM(LR),32(6),2699,2,2,1.3,0.8,1.1,1.1,0.5,1.6,3.5
220,6.67,Matthew Lowton Burnley,32, D(LR),17,1530,-,1,0.1,0.6,0.5,0.6,-,0.1,0.8
