,name,age,position1,position2,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating
237,Pascal Groß Brighton,30, M(CR),FW,22(7),1804,4,2,31.0,79.5,1.6,1.4,0.1,6.65
238,Bukayo Saka Arsenal,20, D(L),M(CLR),19(7),1755,5,0.8,26.0,81.5,0.3,0.7,0.1,6.65
239,Davy Pröpper Brighton,30, M(C),,32(3),2830,2,0.8,51.0,84.2,0.1,2.0,-,6.65
240,Dale Stephens Brighton,32, M(C),,28(5),2529,1,0.6,50.8,85.7,-,3.3,0.1,6.65
241,Erik Pieters Burnley,33, D(L),M(L),21(3),1880,4,0.8,31.0,72.1,0.5,1.2,0.1,6.65
242,Paulo Gazzaniga Tottenham,29, GK,,17(1),1612,-,0.1,25.3,59.4,-,4.2,-,6.65
243,Kieran Tierney Arsenal,24, D(CL),M(L),12(3),993,1,0.4,29.4,78.5,0.5,1.2,-,6.64
244,Kenny McLean Norwich,29, M(C),,32(5),2966,1,0.6,45.4,79.4,0.3,2.2,0.1,6.64
245,Neco Williams Liverpool,20, D(R),,3(3),231,-,0.3,27.8,80.8,0.7,1.8,0.2,6.64
246,Héctor Bellerín Arsenal,26, D(R),M(R),13(2),1159,-,0.2,38.0,82.1,0.1,0.9,-,6.64
247,Paul Dummett Newcastle,30, D(CL),,14(2),1229,-,0.3,28.1,71.7,0.1,1.6,-,6.64
248,Erik Lamela Tottenham,29, AM(CLR),,12(13),1212,1,0.7,21.6,83.7,0.3,0.7,0.1,6.64
249,Nacho Monreal Arsenal,35, D(CL),M(L),3,270,-,1.0,59.0,87.6,-,1.3,-,6.64
250,Craig Cathcart Watford,32, D(CR),,28(1),2490,-,0.1,31.5,80.6,-,2.3,-,6.63
251,Ainsley Maitland-Niles Arsenal,24, D(LR),M(CLR),15(5),1383,2,0.6,42.0,81.9,0.3,1.8,-,6.63
252,Kelechi Iheanacho Leicester,25, AM(C),FW,12(8),963,3,0.8,13.4,80.9,-,0.3,0.1,6.63
253,Alex Oxlade Chamberlain Liverpool,28, M(CLR),,17(13),1493,1,0.6,23.4,83.2,0.2,1.4,-,6.63
254,Tyrone Mings Aston Villa,28, D(CL),,33,2903,2,0.2,41.9,78.0,-,3.5,-,6.63
255,Douglas Luiz Aston Villa,23, M(C),,28(8),2608,2,0.5,33.6,82.6,0.2,2.6,-,6.63
256,Rui Patrício Wolves,33, GK,,38,3420,-,-,19.4,59.9,-,7.3,-,6.63
257,Will Hughes Watford,26, M(CLR),,27(3),2263,1,0.8,28.0,78.3,0.7,0.4,-,6.63
258,Jeffrey Schlupp Crystal Palace,28, D(L),M(CLR),11(6),1035,1,0.4,18.5,75.8,0.1,0.5,-,6.62
259,Issa Diop West Ham,24, D(C),,31(1),2766,1,0.2,30.4,78.0,-,1.5,-,6.62
260,Jóhann Gudmundsson Burnley,31, AM(CLR),,6(6),623,1,1.1,13.3,73.8,1.3,0.7,-,6.62
261,Giovani Lo Celso Tottenham,25, M(CR),FW,15(13),1489,2,1,34.5,85.0,0.4,1.5,0.1,6.62
262,Alisson Liverpool,29, GK,,29,2545,1,-,27.8,84.6,-,4,-,6.62
263,Lukasz Fabianski West Ham,36, GK,,25,2119,-,-,22.9,50.9,-,8,-,6.62
264,Cédric Soares Arsenal,30, D(LR),M(R),3(2),250,-,0.2,19.8,79.8,0.2,1.2,-,6.62
265,Ederson Man City,28, GK,,35,3072,-,-,25.7,86.0,-,3.5,-,6.62
266,Aaron Cresswell West Ham,31, D(CL),M(L),31,2730,-,0.8,40.4,74.6,0.8,2.2,-,6.62
267,Tim Krul Norwich,33, GK,,36,3240,-,-,38.4,64.2,-,6.9,-,6.61
268,Daniel James Man Utd,24, AM(LR),FW,26(7),2292,6,0.8,21.2,78.7,0.5,0.4,0.1,6.61
269,Steven Bergwijn Tottenham,24, AM(CLR),FW,8(6),705,1,0.9,17.4,86.1,0.3,-,-,6.61
270,Björn Engels Aston Villa,27, D(C),,15(2),1447,-,0.1,38.1,84.2,0.1,2.9,-,6.61
271,Jack Cork Burnley,32, DMC,,30,2618,-,0.4,30.8,77.9,-,1.6,-,6.61
272,Jack Robinson Sheff Utd,28, D(CL),M(L),6,505,-,0.3,41.5,78.7,0.2,2.3,-,6.61
273,Jack Stephens Southampton,27, D(CR),,27(1),2453,3,0.3,45.6,72.4,-,3.6,0.1,6.6
274,Christoph Zimmermann Norwich,28, D(C),,16(1),1431,1,0.1,38.9,79.0,-,2.7,-,6.6
275,Andy Carroll Newcastle,32, FW,,4(15),618,4,0.6,10.9,61.1,0.1,0.4,-,6.6
276,Ryan Bertrand Southampton,32, D(CL),M(L),31(1),2744,1,0.9,38.4,76.0,1.1,1.3,0.1,6.6
277,Arthur Masuaku West Ham,28, D(L),M(L),10(7),935,1,0.4,29.6,80.3,0.3,1,-,6.6
278,Sebastian Prödl Watford,34, D(C),,1,57,-,-,11.0,54.5,-,-,-,6.59
279,Tariq Lamptey Chelsea,21, D(R),M(R),0(1),31,-,1,7.0,100.0,-,-,-,6.59
280,Trézéguet Aston Villa,27, AM(LR),,20(14),1951,1,0.6,10.7,75.2,0.3,0.3,-,6.59
281,Séamus Coleman Everton,33, D(CR),M(R),21(6),1839,1,0.3,30.5,78.0,0.1,1.2,-,6.59
282,Javier Manquillo Newcastle,27, D(LR),M(R),18(3),1602,1,0.2,22.6,75.4,0.2,0.8,-,6.59
283,Todd Cantwell Norwich,23, AM(LR),,30(7),2504,2,0.9,28.8,81.9,-,0.8,-,6.59
284,Solly March Brighton,27, M(CLR),,11(8),1147,1,0.7,25.9,77.6,0.7,1.3,0.1,6.59
285,Jay Rodriguez Burnley,32, AM(CLR),FW,20(16),2011,1,0.2,12.9,69.8,-,0.2,-,6.59
286,Rúben Vinagre Wolves,22, D(L),M(L),6(10),646,-,0.3,15.1,76.9,0.6,0.4,-,6.58
287,Wayne Hennessey Crystal Palace,34, GK,,3,270,-,-,32.3,44.3,-,11.7,-,6.58
288,David Luiz Arsenal,34, D(C),DMC,32(1),2811,1,0.1,54.5,85.1,0.1,4.9,0.1,6.58
289,Jack Stacey Bournemouth,25, D(R),M(R),17(2),1541,2,0.5,31.6,74.0,0.2,1.5,-,6.58
290,Christian Fuchs Leicester,35, D(CL),M(L),8(3),771,-,0.2,51.2,80.8,0.2,2.4,-,6.58
291,Tom Heaton Aston Villa,35, GK,,20,1795,-,-,26.4,52.2,-,6.0,-,6.57
292,Ryan Fraser Bournemouth,27, M(CLR),FW,21(7),2063,4,1.6,27.5,79.9,1,1.0,0.1,6.57
293,David de Gea Man Utd,31, GK,,38,3450,-,-,20.7,74.4,-,2.5,-,6.57
294,Maximilian Kilman Wolves,24, D(C),,2(1),184,-,-,32.7,76.5,-,0.3,-,6.57
295,Harry Winks Tottenham,25, DMC,,26(5),2230,-,0.6,54.6,90.3,0.2,2.5,0.1,6.57
296,James Milner Liverpool,35, D(LR),M(CLR),9(13),927,2,0.5,34.0,87.0,0.1,2.2,0.1,6.56
297,Alex Iwobi Everton,25, M(CLR),,19(6),1604,-,1,22.3,79.7,0.5,1.1,0.2,6.56
298,Bernard Everton,29, AM(CL),,15(12),1311,2,0.9,20.0,77.0,0.2,0.6,0.1,6.56
299,Adam Smith Bournemouth,30, D(LR),M(LR),24,2060,1,0.4,35.0,79.5,0.3,1.1,-,6.56
300,Roberto Jiménez West Ham,35, GK,,7(1),686,-,-,25.4,42.4,-,6.1,-,6.56
301,Callum Hudson-Odoi Chelsea,21, M(CLR),,7(15),852,5,0.9,18.7,85.9,0.8,1.3,-,6.56
302,Andros Townsend Crystal Palace,30, AM(LR),FW,14(10),1290,1,0.5,16.4,76.6,0.7,0.5,-,6.56
303,Nampalys Mendy Leicester,29, M(C),,4(3),291,-,0.4,29.9,90.9,0.3,1.4,-,6.55
304,Marc Albrighton Leicester,32, M(LR),,9(11),864,3,1,20.4,75.2,0.6,1.2,0.1,6.55
305,Oriol Romeu Southampton,30, DMC,,20(10),1860,-,0.6,35.9,80.7,0.1,1.5,-,6.55
306,Manuel Lanzini West Ham,28, M(CLR),,14(10),1378,2,1.3,31.5,86.9,0.6,1.0,-,6.55
307,Rob Holding Arsenal,26, D(CR),,6(2),581,-,-,43.9,87.2,-,2.5,-,6.55
308,Ahmed El Mohamady Aston Villa,34, D(R),M(R),11(7),1027,1,1.2,27.7,79.7,1.1,1.8,-,6.55
309,Andreas Pereira Man Utd,25, M(CLR),,18(7),1490,3,1.3,28.0,78.3,0.4,1.2,-,6.55
310,Max Aarons Norwich,21, D(R),,36,3240,1,0.6,37.2,78.9,0.4,1.1,-,6.55
311,Jeff Hendrick Burnley,29, M(CR),,22(2),1935,2,0.6,22.7,75.6,0.3,0.8,-,6.55
312,Leandro Trossard Brighton,26, AM(CLR),FW,22(9),2016,3,1.4,22.9,74.5,0.6,1.3,-,6.54
313,Anwar El Ghazi Aston Villa,26, AM(LR),FW,26(8),2062,4,0.9,14.1,72.4,0.8,0.4,-,6.54
314,Simon Francis Bournemouth,36, D(CR),,10(5),965,-,0.3,34.7,75.6,0.2,2.0,-,6.54
315,Phil Jagielka Sheff Utd,39, D(CR),,2(4),240,-,-,12.5,80.0,0.2,0.7,-,6.54
316,Teemu Pukki Norwich,31, AM(C),FW,33(3),2894,3,0.8,14.7,79.8,-,0.1,-,6.53
317,Leighton Baines Everton,36, D(L),M(L),4(4),432,-,0.9,19.4,86.5,1.3,0.4,-,6.53
318,Kiko Femenía Watford,30, D(LR),M(R),26(2),2244,-,0.6,34.0,78.6,0.7,1.3,-,6.53
319,Lucas Torreira Arsenal,25, DMC,,17(12),1510,1,0.5,31.1,87.8,0.1,1.2,-,6.52
320,Sofiane Boufal Southampton,28, AM(CLR),FW,8(12),760,2,0.8,14.4,77.4,0.2,0.3,-,6.52
321,Ben Foster Watford,38, GK,,38,3420,-,-,28.7,40.4,-,8.5,-,6.52
322,Harry Wilson Bournemouth,24, AM(CLR),,20(11),1654,-,0.5,18.5,76.0,0.1,1.4,0.1,6.52
323,Martín Montoya Brighton,30, D(LR),M(R),23(4),1901,1,0.8,37.2,76.5,0.5,1.8,-,6.52
324,Fabián Balbuena West Ham,30, D(C),,13(4),1176,-,0.1,29.6,71.6,-,2.1,-,6.51
325,Tom Trybull Norwich,28, M(C),,14(2),1139,-,0.2,38.4,92.0,-,1.7,-,6.51
326,Christian Eriksen Tottenham,29, M(CLR),,10(10),1092,2,1.2,33.7,80.3,0.6,1.5,0.1,6.51
327,Andriy Yarmolenko West Ham,32, AM(CR),FW,10(13),990,1,0.8,17.5,80.6,0.2,1.0,-,6.51
328,Conor Coady Wolves,28, D(CR),DMC,38,3420,-,0.1,48.7,85.0,-,7.6,0.1,6.51
329,Junior Stanislas Bournemouth,31, M(CLR),,7(8),712,-,0.8,17.4,76.6,0.5,0.3,0.1,6.51
330,Callum Wilson Bournemouth,29, FW,,32(3),2911,1,0.8,14.6,64.5,0.1,0.3,-,6.51
331,Alexander Tettey Norwich,35, M(C),,28(2),2352,1,0.2,43.1,88.1,-,1.6,-,6.51
332,Florian Lejeune Newcastle,30, D(C),,4(2),441,-,0.2,32.8,69.0,-,2.3,-,6.51
333,Onel Hernández Norwich,28, AM(CLR),FW,14(12),1381,2,0.7,12.0,77.2,-,0.1,-,6.5
334,Pepe Reina Aston Villa,39, GK,,12,1080,-,0.1,28.8,67.0,-,8.4,-,6.5
335,Sead Kolasinac Arsenal,28, D(CL),DMC,19(7),1700,2,0.4,34.6,85.6,0.2,0.8,-,6.5
336,Demarai Gray Leicester,25, AM(CLR),FW,3(18),609,3,0.8,13.9,87.3,0.4,0.5,-,6.49
337,Daniel Podence Wolves,26, AM(CLR),FW,3(6),287,-,0.6,10.6,72.6,0.1,0.3,-,6.49
338,Danny Rose Tottenham,31, D(L),M(L),10(2),895,-,0.9,39.2,80.0,0.7,1.0,-,6.49
339,Fabian Delph Everton,32, D(L),M(CL),13(3),1190,-,0.4,48.8,86.6,0.3,3.6,0.1,6.49
340,Moritz Leitner Norwich,28, M(CR),,7(2),686,-,0.8,62.6,87.4,0.1,2.1,-,6.49
341,Bernardo Brighton,26, D(LR),M(L),7(7),678,-,0.3,23.6,73.6,0.2,0.9,-,6.49
342,Dwight Gayle Newcastle,32, AM(LR),FW,10(10),849,2,0.3,7.3,69.0,0.1,0.2,-,6.48
343,Pablo Fornals West Ham,25, M(CLR),,24(12),2179,5,0.5,23.4,78.8,0.3,1.1,-,6.48
344,Lys Mousset Sheff Utd,25, FW,,11(19),1235,4,0.4,8.0,69.6,-,0.1,-,6.48
345,Marvelous Nakamba Aston Villa,27, DMC,,19(10),1836,-,0.4,27.0,84.3,-,0.8,-,6.47
346,Matthew Longstaff Newcastle,21, M(C),,6(3),573,-,0.3,28.3,80.4,0.1,1.1,-,6.47
347,Cenk Tosun Crystal Palace,30, FW,,2(3),176,-,0.2,8.0,70.0,-,0.2,-,6.47
348,Ezri Konsa Aston Villa,24, D(CR),,24(1),2044,2,0.4,30.9,78.0,0.2,1.4,-,6.47
349,Curtis Jones Liverpool,20, M(C),,1(5),122,-,-,20.5,87.0,-,0.5,-,6.47
350,Danny Rose Newcastle,31, D(L),M(L),10(1),865,-,0.3,33.4,78.5,0.2,0.7,-,6.47
351,Tom Davies Everton,23, M(C),,23(7),2057,-,0.2,29.3,77.5,0.1,1.6,-,6.47
352,Nabil Bentaleb Newcastle,26, M(C),,8(4),749,-,0.7,33.8,85.7,-,2.1,-,6.47
353,Theo Walcott Everton,32, M(CLR),FW,17(8),1297,3,0.8,14.2,68.9,0.4,0.1,0.2,6.46
354,Jamal Lewis Norwich,23, D(L),M(L),25(3),2304,-,0.5,37.3,78.9,0.4,1.1,-,6.46
355,Ibrahim Amadou Norwich,28, D(C),DMC,8(3),757,-,0.1,33.5,87.0,0.1,1.4,-,6.46
356,Che Adams Southampton,25, AM(CL),FW,12(18),1107,2,0.4,8.3,64.9,-,0.2,0.1,6.45
357,Pedro Neto Wolves,21, AM(CLR),FW,9(20),929,3,0.5,12.0,83.4,0.3,0.3,-,6.45
358,Ben Godfrey Norwich,23, D(CLR),,30,2646,-,0.1,55.3,87.9,-,3.2,-,6.45
359,Eric Bailly Man Utd,27, D(CR),,1(3),148,-,-,19.5,89.7,-,1.0,-,6.44
360,José Holebas Watford,37, D(CL),M(L),11(3),1025,-,0.8,29.6,73.2,1.2,1.0,-,6.44
361,Alireza Jahanbakhsh Brighton,28, AM(CLR),,3(7),308,-,0.4,11.2,75.0,-,0.3,0.1,6.44
362,David Martin West Ham,35, GK,,4(1),436,-,-,22.2,40.5,-,8.0,-,6.43
363,André Gomes Everton,28, M(CLR),,17(2),1461,1,0.6,44.7,84.7,0.2,4.5,-,6.43
364,Dan Gosling Bournemouth,31, M(C),,14(10),1262,1,0.4,21.7,77.3,0.1,0.7,-,6.43
365,Mbwana Samatta Aston Villa,28, FW,,11(3),946,-,0.7,12.3,68.0,0.1,0.4,-,6.42
366,Divock Origi Liverpool,26, AM(LR),FW,7(21),706,1,0.3,7.0,70.9,0.1,0.2,-,6.42
367,Pablo Zabaleta West Ham,36, D(R),DMC,6(4),590,-,0.3,24.9,75.5,0.1,0.6,-,6.42
368,James McCarthy Crystal Palace,31, M(C),,16(17),1673,-,0.5,23.7,77.8,0.3,1.6,-,6.42
369,Anthony Gordon Everton,20, AM(L),,4(7),440,1,0.5,10.3,78.8,0.4,0.3,-,6.42
370,Morgan Schneiderlin Everton,32, DMC,,12(3),1004,-,0.3,37.4,86.1,0.1,3.6,-,6.42
371,Neil Taylor Aston Villa,32, D(L),M(L),11(3),1087,-,0.4,29.9,78.8,0.1,1.1,-,6.41
372,Ryan Bennett Leicester,31, D(C),,3(2),331,-,-,41.0,81.5,-,2.4,-,6.41
373,Dominic Solanke Bournemouth,24, FW,,17(15),1645,1,0.5,13.5,69.6,-,0.3,-,6.41
374,Nathaniel Chalobah Watford,26, DMC,,10(12),926,1,0.4,15.7,73.7,0.2,0.5,-,6.41
375,Gabriel Martinelli Arsenal,20, AM(L),FW,6(8),657,-,0.1,8.3,69.8,-,0.1,-,6.4
376,Eddie Nketiah Arsenal,22, FW,,7(6),633,-,0.4,10.8,75.0,-,0.2,-,6.4
377,Reiss Nelson Arsenal,21, M(LR),,7(10),628,-,0.5,12.2,85.5,0.5,0.6,-,6.4
378,Jordan Pickford Everton,27, GK,,38,3450,-,-,31.2,60.1,-,7.7,-,6.4
379,Connor Wickham Crystal Palace,28, AM(L),FW,0(6),92,1,0.5,7.7,58.7,-,0.3,-,6.4
380,Danny Welbeck Watford,30, AM(CLR),FW,8(10),816,-,0.2,9.2,75.2,-,-,-,6.39
381,Ben Osborn Sheff Utd,27, D(L),M(CLR),6(7),592,-,0.5,17.8,71.0,0.2,0.6,-,6.39
382,Claudio Bravo Man City,38, GK,,3(1),346,-,-,29.8,76.5,-,5.5,-,6.39
383,Phil Jones Man Utd,29, D(CR),DMC,2,136,-,-,48.5,83.5,-,1.5,-,6.39
384,Ryan Bennett Wolves,31, D(C),,7(4),606,-,0.2,20.6,76.7,0.2,1,-,6.39
385,Dennis Praet Leicester,27, AM(CR),,12(15),1135,2,0.3,19.3,85.0,0.1,0.8,-,6.39
386,Yan Valery Southampton,22, D(R),M(R),10(1),784,-,0.2,20.2,56.3,0.2,0.5,-,6.38
387,Tom Cleverley Watford,32, M(CLR),,11(7),967,-,0.8,23.9,83.3,0.3,0.9,-,6.38
388,Matej Vydra Burnley,29, AM(CL),FW,7(12),812,1,0.4,7.2,74.3,-,-,-,6.38
389,Wes Morgan Leicester,37, D(C),,5(7),431,-,-,20.4,89.0,-,0.6,-,6.38
390,Nathan Holland West Ham,23, AM(L),,0(2),31,-,-,5.5,81.8,-,-,-,6.38
391,David Brooks Bournemouth,24, AM(CR),,8(1),513,-,0.7,17.0,73.9,0.7,0.4,-,6.37
392,Timm Klose Norwich,33, D(C),,7,586,-,-,56.1,84.7,-,2.1,-,6.37
393,Sean Longstaff Newcastle,24, DMC,,14(9),1373,1,0.7,27.4,79.2,0.3,1.5,-,6.37
394,Aaron Connolly Brighton,21, FW,,14(10),1266,1,0.3,6.1,77.4,-,-,-,6.37
395,Willy Caballero Chelsea,40, GK,,5,450,-,-,29.4,72.8,-,6.2,-,6.37
396,William Smallbone Southampton,21, Midfielder,,4(5),394,2,0.3,22.9,84.0,0.1,1.3,-,6.36
397,Kepa Arrizabalaga Chelsea,27, GK,,33,2970,-,-,28.4,79.7,-,4,-,6.36
398,Hamza Choudhury Leicester,24, DMC,,10(10),889,1,0.2,24.8,86.1,-,1,-,6.35
399,Roberto Pereyra Watford,30, M(CLR),FW,17(11),1653,-,0.7,21.9,85.2,0.2,0.4,-,6.35
400,Michael McGovern Norwich,37, GK,,1(1),158,-,-,20.0,47.5,-,2,-,6.35
401,Tommy Doyle Man City,20, Midfielder,,0(1),16,-,-,20.0,100.0,-,-,-,6.35
402,Billy Gilmour Chelsea,20, M(C),,2(4),192,-,0.7,28.7,90.1,-,1.5,-,6.35
403,Xherdan Shaqiri Liverpool,30, M(CLR),,2(5),182,-,0.4,13.9,83.5,0.4,1.1,-,6.34
404,Michael Obafemi Southampton,21, FW,,8(13),663,2,0.5,6.5,80.3,-,0.1,-,6.34
405,Adam Lallana Liverpool,33, AM(CLR),,3(12),374,1,0.3,17.7,85.7,-,0.3,-,6.34
406,Billy Sharp Sheff Utd,35, FW,,10(15),1048,2,0.6,8.5,74.1,-,0.1,-,6.34
407,Luke Freeman Sheff Utd,29, AM(CLR),,3(8),363,-,0.3,12.1,79.7,0.5,0.2,-,6.33
408,Adrián Liverpool,34, GK,,9(2),873,-,-,23.6,71.9,-,4.5,-,6.33
409,DeAndre Yedlin Newcastle,28, D(R),M(R),10(6),937,-,0.4,15.4,74.4,0.4,0.8,-,6.33
410,Juan Mata Man Utd,33, AM(CLR),,8(11),783,2,0.9,26.8,87.0,0.4,1.1,0.1,6.33
411,Muhamed Besic Sheff Utd,29, DMC,,2(7),245,-,0.1,11.8,79.2,-,0.7,-,6.33
412,Jake Vokins Southampton,21, D(L),,1,90,-,1,58.0,79.3,-,3,-,6.32
413,Jed Steer Aston Villa,29, GK,,1,8,-,-,2.0,50.0,-,-,-,6.32
414,Timothy Fosu-Mensah Man Utd,23, D(CR),,2(1),137,-,0.7,21.3,84.4,0.3,1,-,6.32
415,Moise Kean Everton,21, FW,,6(23),866,2,0.3,4.3,76.8,0.1,-,-,6.32
416,Ryan Sessegnon Tottenham,21, D(L),M(LR),4(2),343,-,0.3,26.5,77.4,0.2,0.7,-,6.32
417,Joseph Willock Arsenal,22, M(C),,8(21),849,1,0.4,11.8,82.8,0.1,0.4,-,6.31
418,Patrick Cutrone Wolves,23, FW,,3(9),295,-,0.2,4.9,69.5,0.1,-,-,6.31
419,Ki Sung-Yueng Newcastle,32, DMC,,1(2),136,-,0.7,22.0,89.4,1.3,1,-,6.31
420,Cenk Tosun Everton,30, FW,,2(3),290,-,0.8,11.6,67.2,-,0.4,-,6.31
421,Ruben Loftus-Cheek Chelsea,25, M(CLR),,2(5),205,1,0.1,18.9,90.2,-,0.7,0.1,6.31
422,Lewis Cook Bournemouth,24, M(CL),,14(13),1346,-,0.4,26.7,78.8,-,1.6,0.1,6.31
423,Darren Randolph West Ham,34, GK,,2,180,-,-,18.0,50.0,-,8,-,6.31
424,Jesse Lingard Man Utd,28, AM(CLR),FW,9(13),932,-,0.9,17.8,87.7,-,0.2,-,6.3
425,Emil Krafth Newcastle,27, D(CR),,11(6),1017,1,0.1,19.4,77.2,0.1,0.6,-,6.3
426,Chicharito West Ham,33, FW,,1(1),107,-,-,10.0,85.0,-,-,-,6.3
427,Robbie Brady Burnley,29, D(L),M(CLR),5(12),454,2,0.5,8.9,63.6,0.1,0.2,0.1,6.3
428,Arnaut Danjuma Bournemouth,24, AM(L),FW,6(8),629,-,0.4,15.8,81.0,0.1,0.4,-,6.3
429,Emile Smith Rowe Arsenal,21, AM(CL),,1(1),97,-,-,17.5,85.7,-,-,-,6.3
430,Christian Atsu Newcastle,29, AM(CLR),,6(13),741,3,0.7,10.4,80.3,0.4,0.3,0.1,6.29
431,Florin Andone Brighton,28, FW,,1(2),72,-,0.3,4.0,58.3,-,-,-,6.29
432,Nathan Tella Southampton,22, AM(L),,0(1),2,-,-,1.0,-,-,-,-,6.29
433,Jairo Riedewald Crystal Palace,25, D(CL),DMC,7(10),765,-,0.1,19.4,75.7,0.1,0.9,-,6.29
434,Jürgen Locadia Brighton,28, AM(LR),FW,1(1),86,-,-,9.5,52.6,-,-,-,6.27
435,Callum Robinson Sheff Utd,26, AM(CLR),FW,9(7),676,1,0.3,8.6,84.1,0.2,0.3,-,6.27
436,Adrian Mariappa Watford,35, D(CR),,15(5),1509,-,0.2,23.1,73.2,0.3,1.3,-,6.25
437,Jota Aston Villa,30, AM(CLR),,4(6),334,1,0.4,9.3,78.5,-,0.6,0.2,6.25
438,Glenn Murray Brighton,38, FW,,7(16),790,1,0.1,7.3,61.7,-,-,-,6.25
439,Mamadou Sakho Crystal Palace,31, D(C),,11(3),932,-,0.1,38.4,87.7,-,2,-,6.24
440,Ezequiel Schelotto Brighton,32, D(R),M(LR),5(4),363,-,-,13.4,68.6,0.1,0.3,-,6.24
441,Ignacio Pussetto Watford,25, AM(CLR),FW,0(7),68,-,-,4.1,58.6,0.1,0.3,-,6.24
442,Jordon Ibe Bournemouth,25, M(CLR),,0(2),48,-,-,8.5,82.4,0.5,-,-,6.23
443,Leroy Sané Man City,25, M(CLR),FW,0(1),11,-,-,7.0,85.7,-,-,-,6.23
444,Keinan Davis Aston Villa,23, FW,,4(14),538,-,0.3,7.6,73.5,-,0.1,-,6.22
445,Marco Stiepermann Norwich,30, D(L),M(CLR),14(10),1189,-,0.5,16.8,71.5,-,0.4,-,6.22
446,Alexis Mac Allister Brighton,22, M(CL),,4(5),352,-,0.6,10.9,75.5,0.3,0.2,-,6.22
447,Valentino Lazaro Newcastle,25, D(R),M(CLR),4(9),474,-,0.5,13.1,82.9,0.3,0.6,-,6.21
448,Charlie Daniels Bournemouth,35, D(L),M(L),2,127,-,1,18.5,75.7,1,1.5,-,6.21
449,Max Meyer Crystal Palace,26, M(CLR),FW,6(11),652,-,0.2,11.8,78.1,0.1,0.2,-,6.2
450,Patrick Roberts Norwich,24, AM(CR),,0(3),24,-,-,3.0,66.7,-,0.3,-,6.2
451,João Pedro Watford,20, FW,,0(3),22,-,-,3.0,77.8,0.3,-,-,6.19
452,Lukas Rupp Norwich,30, M(CR),,8(4),699,-,0.7,22.1,76.2,-,0.3,0.1,6.19
453,Angus Gunn Southampton,25, GK,,10,900,-,-,23.1,37.7,-,4.3,-,6.19
454,Takumi Minamino Liverpool,26, AM(CLR),FW,2(8),243,-,0.1,10.6,89.6,0.1,0.2,-,6.18
455,George Hirst Leicester,22, FW,,0(2),9,-,-,2.5,80.0,-,-,-,6.18
456,Diogo Dalot Man Utd,22, D(LR),M(R),1(3),66,-,-,12.8,74.5,-,0.3,-,6.18
457,Mario Vrancic Norwich,32, M(CL),,6(14),630,-,0.4,22.6,78.3,-,0.8,-,6.17
458,Henrikh Mkhitaryan Arsenal,32, M(CLR),FW,1(2),111,-,0.7,23.0,79.7,-,0.3,0.3,6.17
459,Faustino Anjorin Chelsea,19, Midfielder,,0(1),19,-,-,7.0,100.0,-,-,-,6.16
460,Andre Gray Watford,30, FW,,7(16),747,-,0.4,6.5,65.3,-,0.2,-,6.15
461,Tyrick Mitchell Crystal Palace,22, D(L),,2(2),193,-,1,23.5,79.8,0.8,0.8,-,6.15
462,Jack Simpson Bournemouth,24, D(C),,1(3),238,-,0.3,23.3,69.9,-,0.3,-,6.15
463,Jack Rodwell Sheff Utd,30, D(C),M(C),0(1),16,-,-,2.0,100.0,-,-,-,6.14
464,Carlos Sánchez West Ham,35, D(C),M(C),1(5),113,-,-,9.8,81.4,-,0.7,-,6.14
465,Jesús Vallejo Wolves,24, D(C),,1(1),162,-,-,59.0,77.1,0.5,4,-,6.14
466,Kevin Danso Southampton,23, D(C),,3(3),278,1,0.3,21.8,74.0,-,0.7,-,6.13
467,Lloyd Kelly Bournemouth,23, D(CL),,7(1),638,-,0.3,25.1,80.1,0.1,1.3,-,6.13
468,Marcos Rojo Man Utd,31, D(CL),,1(2),122,-,-,15.3,69.6,-,-,-,6.13
469,Gedson Fernandes Tottenham,22, AM(CR),,0(7),63,-,0.3,5.6,84.6,0.3,-,-,6.12
470,Maya Yoshida Southampton,33, D(CR),,6(2),558,-,-,33.4,79.0,-,1.9,-,6.12
471,Odion Ighalo Man Utd,32, AM(C),FW,0(11),122,-,0.2,2.3,88.0,-,-,-,6.11
472,Michy Batshuayi Chelsea,28, FW,,1(15),226,1,0.2,4.9,82.1,-,-,-,6.1
473,Morgan Gibbs-White Wolves,21, AM(CR),,1(6),126,-,0.4,11.3,79.7,-,0.3,-,6.1
474,Brandon Pierrick Crystal Palace,19, Forward,,0(2),13,-,1,3.5,71.4,-,-,-,6.1
475,Harvey Elliott Liverpool,18, AM(CR),,0(2),7,-,-,5.5,90.9,-,0.5,-,6.1
476,Angel Gomes Man Utd,21, AM(CL),FW,0(2),19,-,1,6.5,84.6,-,1,0.5,6.09
477,Bruno Jordão Wolves,23, M(C),,0(1),6,-,1,6.0,66.7,-,-,-,6.09
478,Oliver Skipp Tottenham,21, DMC,,1(6),76,-,-,5.4,89.5,-,0.3,-,6.09
479,Ralf Fährmann Norwich,33, GK,,1,22,-,-,8.0,62.5,-,-,-,6.08
480,Aaron Lennon Burnley,34, M(LR),,4(12),486,-,0.1,7.4,69.5,0.1,0.1,-,6.08
481,Domingos Quina Watford,22, M(C),,0(4),18,-,-,2.5,100,-,-,-,6.08
