,Rating,name,age,position1,Apps,Mins,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch
217,6.65,Danny Post VVV-Venlo,32, DMC,19(1),1706,1,-,0.6,0.3,0.4,0.9,-,0.3,0.9
218,6.65,Urby Emanuelson FC Utrecht,35, D(L),5(8),574,-,4,0.5,0.8,0.2,0.3,-,0.2,0.4
219,6.65,Oguzhan Özyakup Feyenoord,29, M(C),1(1),73,1,-,1.0,-,-,-,-,-,1.0
220,6.64,Sondre Tronstad Vitesse,26, M(CR),5(1),466,-,-,0.5,0.2,1.3,1.3,-,0.7,1.8
221,6.64,Roel Janssen VVV-Venlo,31, D(CL),21,1838,-,1,-,0.4,-,0.9,-,0.1,0.6
222,6.64,Sergio Padt FC Groningen,31, GK,26,2340,-,-,-,-,-,0.1,-,-,-
223,6.64,Justin Hoogma FC Utrecht,23, D(C),23,2059,1,-,0.4,0.1,0.1,0.2,-,0.2,0.3
224,6.64,George Cox Fortuna Sittard,23, D(L),21,1813,1,-,0.1,0.8,0.8,1.5,-,0.5,1.3
225,6.64,Thomas Bruns PEC Zwolle,29, AM(CL),5(3),444,1,-,0.8,0.9,0.4,1.4,-,0.5,1.3
226,6.63,Melle Meulensteen RKC Waalwijk,22, D(C),11(3),1055,3,-,0.4,0.1,0.1,0.5,-,0.4,0.4
227,6.63,Erick Gutiérrez PSV Eindhoven,26, DMC,9(6),827,1,-,0.9,0.5,0.2,1.1,0.1,0.5,0.9
228,6.63,Michael Woud Willem II,22, GK,1,90,-,-,-,-,-,2,-,-,-
229,6.63,Jeroen Zoet PSV Eindhoven,30, GK,11,990,-,-,-,-,0.2,-,-,-,-
230,6.63,Joris van Overeem FC Utrecht,27, M(CLR),11(3),1026,-,-,0.4,0.6,0.4,0.6,-,0.4,0.4
231,6.63,Adil Auassar Sparta Rotterdam,35, D(C),23,1803,2,-,0.8,0.7,0.2,0.6,-,0.6,1
232,6.63,Rico Strieder PEC Zwolle,29, DMC,6,466,-,-,0.2,0.2,0.5,1.8,-,0.5,1
233,6.63,Jordy Clasie AZ Alkmaar,30, D(C),10(8),998,-,-,0.5,0.4,0.2,0.2,-,0.2,0.2
234,6.62,Timon Wellenreuther Willem II,25, GK,25,2250,-,-,-,-,-,0.2,-,-,-
235,6.62,Michael Heylen FC Emmen,27, D(C),19,1694,-,-,0.3,0.3,0.3,0.4,-,0.1,0.5
236,6.62,Peter van Ooijen VVV-Venlo,29, AM(CLR),21(1),1728,5,2,1.5,1,1.2,0.6,-,1.4,1.7
237,6.61,Mustafa Saymak PEC Zwolle,28, M(CLR),12(3),852,3,2,1.4,0.7,0.3,1.5,0.1,0.5,1.5
238,6.61,Mohamed El Hankouri FC Groningen,24, M(CLR),10(11),1085,-,1,1.4,0.7,1.6,0.9,-,1,1.7
239,6.61,Sai van Wermeskerken PEC Zwolle,27, D(LR),14(4),1277,-,2,0.2,0.7,1.1,0.6,-,1.1,0.9
240,6.6,Reza Ghoochannejhad PEC Zwolle,34, AM(CR),7(6),711,7,1,1.8,0.2,0.2,0.9,1.2,1.2,1.2
241,6.6,Simon Makienok FC Utrecht,30, FW,0(3),49,1,-,1.3,-,0.3,0.7,-,-,0.3
242,6.6,Sam Kersten PEC Zwolle,23, D(C),12(4),1116,-,-,0.2,-,0.4,0.3,-,-,0.3
243,6.59,Renato Tapia Feyenoord,26, D(C),7(8),752,-,-,0.8,0.2,0.9,1.2,0.1,1,0.6
244,6.59,Thorsten Kirschbaum VVV-Venlo,34, GK,26,2340,-,-,-,-,-,0.2,-,-,-
245,6.59,Róbert Bozeník Feyenoord,21, FW,3(2),295,2,-,3,0.4,0.2,1.6,0.8,0.6,1.4
246,6.59,Evert Linthorst VVV-Venlo,21, AM(C),17(1),1379,4,1,0.7,0.8,0.4,0.5,-,0.6,1.3
247,6.59,Daniël van Kaam FC Groningen,21, DMC,9(2),794,-,-,0.5,0.7,1.3,0.4,-,0.9,1.6
248,6.58,Dante Rigo Sparta Rotterdam,22, DMC,10(6),843,-,2,0.6,1.5,0.3,0.2,-,0.3,0.6
249,6.58,Lennart Thy PEC Zwolle,29, AM(C),19(5),1672,6,2,1.6,0.7,0.8,0.9,0.4,1.2,1.9
250,6.58,Dean Huiberts PEC Zwolle,21, M(C),7(4),710,-,1,0.8,1.1,1.1,1.0,0.1,1.4,1.1
251,6.58,Tijjani Reijnders RKC Waalwijk,23, DMC,5(3),542,-,1,1.8,1,1.5,0.4,-,0.9,1.5
252,6.58,Miquel Nelom Willem II,31, D(L),13(3),1133,-,-,0.1,0.4,1.3,0.6,-,0.8,0.8
253,6.57,Joshua Brenet Vitesse,27, D(LR),3(1),258,-,-,-,0.8,1.5,0.5,-,1.8,1.8
254,6.57,Shaquille Pinas ADO Den Haag,23, D(C),25,2237,3,-,0.7,0.3,0.2,0.6,-,0.2,0.9
255,6.57,Tomas Necid ADO Den Haag,32, FW,14(7),1254,6,1,2,0.3,0.2,1.0,0.4,0.9,2.1
256,6.57,Robin Polley ADO Den Haag,22, Defender,1(1),100,-,-,0.5,1,1,0.5,-,-,1
257,6.56,Yukinari Sugawara AZ Alkmaar,21, D(R),5(11),639,2,1,0.9,0.6,0.1,0.5,0.1,0.3,0.6
258,6.56,Wilfried Kanon ADO Den Haag,28, D(CL),3(1),261,-,-,0.3,-,-,0.8,0.5,-,-
259,6.56,Nils Röseler VVV-Venlo,29, D(C),25,2194,-,-,0.3,0.2,0.2,0.8,-,-,0.3
260,6.55,Oriol Busquets Twente,22, D(C),20(1),1676,-,1,0.4,0.3,0.7,0.5,-,0.3,0.8
261,6.55,Jonas Arweiler FC Utrecht,24, FW,0(3),54,1,-,0.7,-,0.3,0.3,-,0.3,-
262,6.55,Damil Dankerlui Willem II,25, D(R),7(9),768,1,3,0.4,0.4,0.8,0.4,-,0.5,0.8
263,6.55,Mica Pinto Fortuna Sittard,28, D(L),7,579,-,1,0.4,0.9,1.1,0.3,-,0.1,0.4
264,6.55,Dion Malone ADO Den Haag,32, D(R),17(3),1534,-,1,0.7,0.5,0.9,1.3,0.1,0.6,1.4
265,6.55,Håkon Evjen AZ Alkmaar,21, Midfielder,1(2),106,-,-,0.7,0.3,0.3,0.7,-,0.7,1.3
266,6.55,Marios Vrousai Willem II,23, AM(CLR),10(11),946,2,3,1.2,1,0.8,0.6,0.1,1.2,1
267,6.55,Luuk Koopmans ADO Den Haag,27, GK,20,1800,-,-,-,-,-,0.1,-,-,0.1
268,6.54,Maximilian Rossmann Heracles,26, D(C),5(3),392,2,-,0.4,0.1,0.1,-,-,0.1,0.1
269,6.54,Lars Veldwijk Sparta Rotterdam,30, FW,3(12),454,4,-,1.5,0.5,0.2,0.6,0.1,0.6,1.3
270,6.54,Mike van Duinen PEC Zwolle,30, AM(LR),9(3),791,2,-,2.1,0.3,0.8,0.9,0.2,1.3,2.2
271,6.54,Jesse Bosch Twente,21, AM(C),3(1),243,-,-,0.3,0.5,1.5,0.3,-,-,0.8
272,6.54,Julian Lelieveld Vitesse,23, D(R),14(2),1234,-,1,-,1,0.4,0.7,-,0.6,0.9
273,6.54,Elia Soriano VVV-Venlo,32, FW,12(4),1082,2,-,1.3,0.4,0.6,1.4,0.4,1.4,2.3
274,6.53,Kenneth Vermeer Feyenoord,35, GK,16,1440,-,-,-,-,-,0.1,-,-,-
275,6.53,Mario Bilate RKC Waalwijk,30, FW,14(3),1258,-,2,1.8,0.9,1.1,1.3,0.6,1.7,3.3
276,6.53,Marko Kolar FC Emmen,26, AM(LR),19(2),1488,4,1,1.3,0.3,0.5,1.6,0.5,0.4,1.6
277,6.53,Olivier Boscagli PSV Eindhoven,23, D(CL),6(6),637,-,-,0.2,0.2,0.6,0.7,-,0.1,0.3
278,6.53,Xandro Schenk Twente,28, D(CL),22,1900,-,-,0.5,0.1,-,0.1,-,-,0.2
279,6.53,Jorrit Smeets Fortuna Sittard,26, DMC,23,1976,-,-,0.7,0.7,0.6,0.8,-,0.5,0.8
280,6.52,Jerome Sinclair VVV-Venlo,25, AM(LR),10(13),1058,-,1,0.8,0.5,1.7,1.9,-,1.2,1.2
281,6.52,Crysencio Summerville ADO Den Haag,20, AM(R),17(4),1490,2,1,0.8,0.6,1.5,2.2,0.2,1.4,3.4
282,6.52,Luciano Narsingh Feyenoord,31, AM(LR),6(9),653,2,1,1.1,0.9,1.3,0.4,0.6,1.2,0.9
283,6.52,Kristoffer Peterson FC Utrecht,26, AM(CLR),5(1),371,1,-,2.5,0.5,1.0,0.7,-,2,1.8
284,6.52,Queensy Menig Twente,26, AM(LR),4(7),463,1,3,1.0,0.6,1.3,0.4,0.3,0.6,1.9
285,6.52,Godfried Roemeratoe Twente,22, DMC,12(3),1119,-,-,0.2,0.2,0.4,0.2,-,0.7,1.0
286,6.51,Tesfaldet Tekie Fortuna Sittard,24, DMC,19(1),1666,-,-,1.1,0.6,1.3,0.9,-,1.2,1.3
287,6.51,Dirk Abels Sparta Rotterdam,24, D(R),19(6),1844,-,2,0.4,0.8,0.1,0.3,-,-,0.4
288,6.5,Charlison Benschop FC Groningen,32, FW,7(10),847,3,2,1.1,0.8,0.6,0.4,0.5,0.5,1.9
289,6.5,Hans Mulder RKC Waalwijk,34, D(C),15(3),1272,1,-,0.5,0.1,0.3,0.4,-,0.1,0.2
290,6.5,Jay-Roy Grot Vitesse,23, AM(LR),9(13),848,2,1,1.4,0.5,1,0.5,0.2,0.8,1.4
291,6.5,Fabian Sporkslede RKC Waalwijk,28, D(R),6,540,-,-,0.3,0.2,0.8,0.3,-,0.3,1.3
292,6.5,Felix Passlack Fortuna Sittard,23, D(LR),25,2178,2,2,1.5,1.2,0.5,1.4,0.1,1.2,2.5
293,6.49,Keito Nakamura Twente,21, AM(L),13(4),858,4,1,1.2,0.3,1.1,0.4,0.2,1.5,1.8
294,6.49,Laurens De Bock ADO Den Haag,29, D(CL),8,705,-,-,0.3,0.3,0.4,0.3,-,0.1,0.6
295,6.49,Darryl Lachman PEC Zwolle,32, D(C),12(1),1084,-,-,0.3,0.2,0.3,0.2,-,0.2,0.5
296,6.48,Emil Hansson RKC Waalwijk,23, AM(LR),7,606,1,-,1.3,1,1,0.1,-,0.7,2
297,6.48,Thomas Lam PEC Zwolle,27, D(C),14,1232,-,1,1.1,0.4,0.4,0.7,-,0.1,0.3
298,6.48,Martin Angha Fortuna Sittard,27, D(CR),15(1),1240,1,3,0.6,0.3,0.2,0.8,0.1,0.2,0.6
299,6.48,Tim Coremans Sparta Rotterdam,30, GK,10,900,-,-,-,-,-,-,-,-,-
300,6.48,Nick Venema FC Utrecht,22, Forward,1(2),107,1,-,0.7,-,0.3,0.3,-,0.7,1.7
301,6.47,Wouter Burger Feyenoord,20, AM(C),2(4),243,-,-,-,0.5,0.5,0.2,-,0.8,1
302,6.47,Gabriel Gudmundsson FC Groningen,22, D(L),4(7),403,2,-,0.7,0.4,1.2,0.7,-,0.5,1.1
303,6.47,Elson Hooi ADO Den Haag,30, AM(LR),8(5),714,-,1,0.9,0.6,1.3,0.9,0.2,0.9,1.5
304,6.47,Noni Madueke PSV Eindhoven,19, AM(R),1(3),116,-,-,0.3,0.3,1.3,0.8,0.3,0.5,1
305,6.46,Jeroen Zoet FC Utrecht,30, GK,7,630,-,-,-,-,-,-,-,-,0.3
306,6.46,Dario Van den Buijs Heracles,26, D(C),5(7),517,1,-,0.7,0.3,0.1,0.4,-,0.2,0.3
307,6.46,Desevio Payne FC Emmen,25, D(LR),0(2),56,-,-,-,-,-,1,-,-,-
308,6.46,Jurriën Timber Ajax,20, D(CR),1,82,-,-,-,-,1,1,-,-,1
309,6.46,Stefan Velkov RKC Waalwijk,24, Defender,3,270,-,-,0.3,0.3,-,0.3,-,-,1
310,6.46,Omar Bogle ADO Den Haag,29, FW,4(1),333,1,-,1.2,0.4,1,1.2,-,2.8,2.6
311,6.46,Clint Essers Fortuna Sittard,24, D(R),12(6),1130,-,-,0.3,0.3,0.3,0.4,-,0.2,0.7
312,6.46,Görkem Saglam Willem II,23, AM(C),1(2),137,-,1,0.3,1,-,0.7,-,-,1
313,6.45,Ricardo van Rhijn SC Heerenveen,30, D(CR),16(3),1475,-,-,0.9,0.3,0.4,0.3,0.2,0.1,0.6
314,6.44,Thomas Ouwejan AZ Alkmaar,25, D(L),4(6),438,-,-,1.2,0.2,0.2,0.3,0.1,0.1,0.8
315,6.44,Mike Havekotte ADO Den Haag,26, Goalkeeper,1,90,-,-,-,-,-,-,-,-,-
316,6.44,Issah Abass FC Utrecht,23, FW,10(5),839,2,-,1.3,0.3,0.5,0.8,0.9,1.1,2.2
317,6.44,Jeffry Fortes Sparta Rotterdam,32, D(R),5(1),455,-,-,0.5,0.8,0.2,0.7,-,0.2,0.5
318,6.44,Edgar Ié Feyenoord,27, D(CR),10(1),901,-,-,0.2,-,0.2,0.3,-,0.4,1.1
319,6.44,Jean-Christophe Bahebeck FC Utrecht,28, AM(LR),6(9),585,3,1,2,0.3,0.3,0.8,0.4,0.9,1.5
320,6.43,Filip Ugrinic FC Emmen,22, DMC,6(7),601,-,-,0.8,0.4,0.8,0.2,-,1.1,1.2
321,6.43,Amir Absalem FC Groningen,24, D(L),4(1),352,-,-,0.8,0.6,0.2,0.6,-,0.2,0.4
322,6.43,Vitalie Damascan Fortuna Sittard,22, FW,13(6),1091,6,1,1.6,0.4,0.2,0.5,0.7,1,1.6
323,6.43,Jan-Arie van der Heijden Feyenoord,33, D(C),5,362,-,-,0.2,-,0.4,0.2,-,0.6,0.4
324,6.43,Nick Bakker FC Emmen,29, D(C),8,630,1,-,0.3,-,0.3,0.1,-,0.1,0.3
325,6.43,Roy Gelmi VVV-Venlo,26, D(C),1(2),121,-,-,-,-,-,-,-,-,0.3
326,6.43,Tom Hiariej FC Emmen,33, D(R),16(1),1298,-,-,0.1,0.3,0.3,1.2,-,0.2,0.5
327,6.43,Haji Wright VVV-Venlo,23, AM(LR),16(6),1410,-,-,1.3,0.5,1.4,1.6,0.3,1.1,2.3
328,6.43,Rick Dekker PEC Zwolle,26, D(C),13(4),1186,-,-,-,0.1,0.2,0.4,-,0.2,0.2
329,6.42,Etienne Vaessen RKC Waalwijk,26, GK,24,2112,-,-,-,-,-,0.1,-,-,-
330,6.42,Milan van Ewijk ADO Den Haag,21, D(R),12,1010,-,-,0.3,0.4,0.6,1.8,-,0.9,1.4
331,6.42,Destan Bajselmani PEC Zwolle,22, Defender,1(2),205,-,-,-,0.3,0.7,1,-,0.7,0.7
332,6.42,Jordy Bruijn SC Heerenveen,25, AM(CL),8(9),674,1,3,1.1,0.7,0.6,1,0.1,1.2,1
333,6.42,Anas Tahiri RKC Waalwijk,26, M(C),14(9),1280,3,1,1,0.7,0.7,0.7,0.1,0.9,1.5
334,6.42,Deroy Duarte Sparta Rotterdam,22, AM(CLR),3(11),439,-,1,0.4,0.6,0.2,0.1,-,0.6,0.9
335,6.41,Jan-Niklas Beste FC Emmen,22, D(L),5(1),410,-,-,0.2,0.7,0.7,0.3,-,0.2,0.7
336,6.41,Charly Musonda Vitesse,25, AM(LR),0(3),65,-,-,-,-,1.7,0.7,-,0.3,-
337,6.41,Vito van Crooij PEC Zwolle,25, AM(CLR),11(5),1004,-,1,1.4,1,0.4,1.5,0.6,0.6,1.6
338,6.41,Bruno Varela Ajax,27, GK,1,90,-,-,-,-,-,-,-,-,-
339,6.41,Robbin Ruiter PSV Eindhoven,34, GK,1,90,-,-,-,-,-,-,-,-,-
340,6.4,Anders Dreyer SC Heerenveen,23, AM(R),1(10),223,1,2,0.9,0.5,0.3,0.2,-,-,0.7
341,6.4,Richard Neudecker VVV-Venlo,25, M(CL),12(4),1003,-,4,1.1,1.4,0.6,0.8,0.1,1.4,1.4
342,6.4,Kasper Dolberg Ajax,24, FW,1,82,-,-,1.0,-,1,-,-,2,1
343,6.4,Marc-Olivier Doué PEC Zwolle,21, Defender,0(1),2,-,-,1.0,-,-,-,-,-,-
344,6.4,John Yeboah VVV-Venlo,21, AM(R),10(8),1008,1,-,1.0,0.7,1.6,1.1,0.2,1.2,1.7
345,6.39,Alen Halilovic SC Heerenveen,25, AM(CR),4(13),498,1,1,1.4,0.8,0.7,0.5,0.1,0.8,0.6
346,6.39,Giorgi Aburjania Twente,26, DMC,5(12),645,2,-,0.4,0.3,0.3,1,-,0.8,0.8
347,6.38,Bassala Sambou Fortuna Sittard,24, FW,12(10),1198,2,1,1.0,0.5,0.5,1.5,0.7,1,2.2
348,6.37,Joey Konings Heracles,23, AM(L),8(7),747,1,1,0.7,0.6,0.5,1,0.1,0.7,1.5
349,6.37,Jafar Arias FC Emmen,26, FW,6(11),805,-,1,1.4,0.8,0.6,0.8,0.2,1.6,1.3
350,6.37,Trent Sainsbury PSV Eindhoven,29, D(C),1,90,-,-,1,-,-,-,1,1.0,-
351,6.37,Jordan Spence ADO Den Haag,31, D(CR),3(1),339,-,-,-,-,0.3,0.5,-,0.3,0.8
352,6.36,Dylan Vente RKC Waalwijk,22, FW,10(7),950,-,-,1.2,0.5,0.3,0.7,0.1,1.0,1.5
353,6.36,Simon Janssen VVV-Venlo,21, M(C),1(6),242,-,1,0.4,0.6,0.1,0.1,-,0.4,0.6
354,6.36,Lassana Faye Sparta Rotterdam,23, D(L),23,2019,-,-,-,0.5,0.3,0.4,-,0.6,1
355,6.36,Lee Cattermole VVV-Venlo,33, M(C),9(2),779,-,-,0.5,0.9,0.1,0.5,-,0.5,1
356,6.35,Dabney dos Santos Heracles,25, AM(CL),9(9),769,-,-,0.5,0.7,0.7,0.6,0.2,0.5,1
357,6.35,Rafik Zekhnini Twente,23, AM(L),5(16),704,1,1,0.8,0.4,1,0.4,0.3,1.0,1
358,6.35,Zian Flemming PEC Zwolle,23, AM(C),2(2),218,-,-,1.5,0.3,0.3,0.8,-,1.0,1.5
359,6.34,Emil Berggreen Twente,28, FW,2(11),352,1,1,0.5,0.6,0.3,0.5,0.2,0.6,1.1
360,6.33,Wout Brama Twente,35, DMC,6(3),601,-,-,0.7,0.3,0.2,2.1,-,0.3,0.9
361,6.33,Filip Bednarek SC Heerenveen,29, GK,6,540,-,-,-,-,-,-,-,-,-
362,6.33,George Thomas ADO Den Haag,24, AM(C),3,268,-,-,0.3,1,0.3,1,-,1,2.3
363,6.33,Daan Rienstra RKC Waalwijk,29, M(C),20(1),1671,-,-,0.3,0.2,0.5,0.7,-,0.4,0.6
364,6.33,Thijmen Goppel ADO Den Haag,24, M(R),3(1),222,-,-,0.3,0.5,0.5,0.5,0.3,1.5,2.5
365,6.32,Thomas Poll FC Groningen,20, Defender,1(1),116,-,-,1.5,0.5,0.5,-,-,-,0.5
366,6.32,Khalid Karami Sparta Rotterdam,31, D(LR),3(3),340,-,-,0.5,1,0.3,0.3,-,0.2,0.7
367,6.32,Tijjani Reijnders AZ Alkmaar,23, DMC,0(3),38,-,-,0.3,0.3,0.3,-,-,0.3,0.3
368,6.31,Ariel Harush Sparta Rotterdam,33, GK,16,1440,-,-,0.1,0.1,-,-,-,-,-
369,6.31,Robbert de Vos FC Emmen,25, AM(L),4(6),372,1,-,0.4,-,0.1,0.3,-,0.3,0.5
370,6.31,Stanley Elbers RKC Waalwijk,29, AM(LR),9(3),762,1,1,1.4,0.3,0.3,1,0.1,0.8,2.0
371,6.3,Mica Pinto Sparta Rotterdam,28, D(L),2(1),189,-,-,-,0.7,0.3,1.3,-,0.7,2.0
372,6.3,Juriën Gaari RKC Waalwijk,27, D(R),18,1580,-,1,0.4,0.7,0.9,0.6,0.1,0.8,1.6
373,6.3,Patrick Vroegh Vitesse,21, M(C),3(4),256,-,-,-,0.4,0.1,0.4,-,0.3,0.4
374,6.3,Joël Piroe Sparta Rotterdam,22, FW,1(17),388,2,-,1.1,0.2,0.3,0.1,0.2,0.6,0.9
375,6.3,Dennis Johnsen PEC Zwolle,23, AM(L),10(13),1100,1,2,1.1,0.6,1.2,0.3,0.3,1.7,2.1
376,6.3,Ferhat Görgülü FC Emmen,30, D(C),2(2),251,-,1,0.5,0.8,0.3,0.8,-,-,0.8
377,6.29,Laros Duarte Sparta Rotterdam,24, DMC,5(11),703,-,1,0.4,0.4,0.3,0.5,-,0.3,0.6
378,6.28,Hamdi Akujobi SC Heerenveen,21, Midfielder,0(3),36,-,-,0.3,0.3,0.3,0.7,-,-,0.3
379,6.28,Dimitrios Ioannidis Fortuna Sittard,21, Midfielder,0(2),44,-,-,-,-,-,-,-,0.5,0.5
380,6.28,Giovanni Troupée FC Utrecht,23, D(R),0(8),55,-,1,-,0.3,0.1,-,-,-,0.3
381,6.27,Thom Haye ADO Den Haag,26, AM(CLR),2(7),299,-,-,0.8,0.6,1,0.3,-,0.9,1
382,6.27,Michiel Kramer ADO Den Haag,32, FW,7(6),680,2,-,0.7,0.3,0.2,0.5,0.2,0.6,1.2
383,6.27,Danny Bakker ADO Den Haag,26, D(C),18(4),1491,-,1,0.5,0.4,0.2,0.4,-,0.6,0.9
384,6.27,Rody de Boer AZ Alkmaar,24, Goalkeeper,1(1),172,-,-,-,-,-,-,-,-,-
385,6.26,Gregoire Amiot Fortuna Sittard,26, D(C),7(2),583,-,-,0.3,0.1,0.3,0.1,-,-,0.2
386,6.26,Joris Kramer AZ Alkmaar,25, D(C),0(1),27,-,-,-,-,-,-,-,-,-
387,6.26,Rami Al Hajj SC Heerenveen,20, Midfielder,0(5),108,-,-,1.2,0.4,0.6,0.6,-,0.6,0.4
388,6.25,Erik Falkenburg ADO Den Haag,33, AM(CL),10(6),948,1,-,0.6,0.2,0.2,0.8,-,0.7,0.8
389,6.25,Damian van Bruggen VVV-Venlo,25, D(C),2(2),218,-,-,-,0.3,-,-,-,-,-
390,6.25,Patrik Raitanen Fortuna Sittard,20, Defender,0(2),29,-,-,0.5,-,-,-,-,-,-
391,6.24,Jarni Koorman PEC Zwolle,22, Midfielder,1(2),134,-,-,0.3,0.3,0.7,0.7,-,1,1.3
392,6.24,Siem de Jong Ajax,32, AM(CL),1(3),107,-,-,0.8,0.3,-,0.3,-,0.3,0.5
393,6.24,Runar Espejord SC Heerenveen,25, AM(R),0(6),119,-,2,1.2,0.3,0.2,-,-,0.8,1.3
394,6.24,Kian Slor FC Groningen,19, Forward,0(2),37,-,-,0.5,0.5,0.5,1,-,0.5,1
395,6.23,Konstantinos Mitroglou PSV Eindhoven,33, FW,0(13),263,1,-,0.4,0.3,0.4,0.2,0.5,0.2,0.9
396,6.23,Justin Lonwijk FC Utrecht,21, Midfielder,1,38,-,-,1.0,1,1,-,-,2,2
397,6.23,Tudor Baluta ADO Den Haag,22, DMC,4,356,-,-,0.3,0.3,0.5,0.3,-,0.3,2.3
398,6.23,Rasmus Karjalainen Fortuna Sittard,25, Forward,4(11),507,1,-,0.5,0.3,0.3,0.1,0.1,0.7,0.5
399,6.23,Anco Jansen FC Emmen,32, AM(L),0(7),84,1,-,0.3,-,0.4,0.3,-,-,0.6
400,6.22,Sebastian Jakubiak Heracles,28, M(C),1(4),139,-,-,0.6,0.6,0.2,0.4,0.2,0.6,0.6
401,6.21,Arjen van der Heide SC Heerenveen,19, AM(L),0(5),31,-,-,0.8,-,0.4,-,-,0.2,0.4
402,6.21,Jan Ras SC Heerenveen,22, Midfielder,0(3),46,-,-,-,0.3,-,0.7,-,-,-
403,6.21,Yassin Oukili Vitesse,20, Midfielder,0(3),70,-,-,-,-,-,1.3,-,-,1
404,6.21,Cian Harries Fortuna Sittard,24, D(C),4(4),379,1,-,0.1,-,0.1,-,-,-,0.4
405,6.21,Kevin Vermeulen RKC Waalwijk,30, AM(C),1(4),92,1,-,0.6,-,-,-,-,-,0.6
406,6.2,Àlex Carbonell Fortuna Sittard,24, M(C),7(10),690,-,-,0.5,0.2,0.3,0.4,-,0.5,1
407,6.2,Patrick Joosten FC Utrecht,25, AM(CLR),3(4),309,-,-,1.1,0.4,0.9,0.7,-,1.6,1
408,6.19,Giovanni Troupée Twente,23, D(R),8,716,-,-,0.4,0.5,-,1.5,-,0.4,0.9
409,6.19,Etiënne Reijnen PEC Zwolle,34, D(CR),3(1),265,-,-,-,-,-,0.8,-,-,-
410,6.19,Paul Verhaegh Twente,38, D(R),5(2),390,-,-,-,0.4,-,0.3,-,0.6,0.4
411,6.19,Leandro Fernandes Fortuna Sittard,21, Midfielder,1(4),121,-,-,0.4,0.2,0.6,0.2,-,1,0.4
412,6.18,Bilal Ould-Chikh ADO Den Haag,24, AM(R),3(10),376,-,-,0.4,0.3,1.3,0.8,-,0.8,0.5
413,6.18,Sam Schreck FC Groningen,22, M(C),6(7),476,-,1,0.2,0.5,0.2,-,0.1,0.3,1.2
414,6.18,Jacky Donkor Fortuna Sittard,23, Forward,0(1),13,-,-,-,-,1,-,-,1,1
415,6.18,Stan van Dijck VVV-Venlo,21, Defender,0(3),11,-,-,0.7,-,-,-,-,-,-
416,6.17,Ferdy Druijf AZ Alkmaar,23, FW,1(11),227,1,-,0.7,0.3,0.2,0.2,0.1,0.5,0.9
417,6.17,Nick Kuipers ADO Den Haag,29, D(C),0(1),22,-,-,-,-,-,-,-,-,1
418,6.17,Romano Postema FC Groningen,19, Forward,2(9),281,-,-,0.7,0.5,0.1,0.3,0.2,0.1,0.5
419,6.17,Ingo van Weert RKC Waalwijk,27, D(C),2(6),210,1,-,0.3,0.1,-,0.1,-,0.1,0.4
420,6.16,Pawel Cibicki ADO Den Haag,27, AM(R),1(2),117,-,-,0.3,0.3,-,0.3,-,-,-
421,6.16,Vaclav Cerny FC Utrecht,24, AM(R),3(10),360,-,-,0.9,0.5,0.4,0.2,0.2,0.6,1.2
422,6.16,Ibrahim Afellay PSV Eindhoven,35, M(CLR),1(2),106,-,-,1.7,0.3,0.7,0.3,-,0.3,0.7
423,6.16,Lennerd Daneels RKC Waalwijk,23, AM(LR),1(6),159,-,-,0.6,0.6,0.4,0.1,0.1,0.7,0.4
424,6.15,Emil Bergström FC Utrecht,28, D(CL),1,90,-,-,-,-,-,-,-,-,1
425,6.15,Lorenzo van Kleef ADO Den Haag,20, Midfielder,0(2),38,-,-,-,-,-,-,-,-,2
426,6.15,Tom Boere Twente,28, FW,0(1),2,-,-,-,-,-,-,-,-,-
427,6.15,Youssef El Kachati Sparta Rotterdam,21, Forward,0(1),27,-,-,1,-,1,2,1,-,2
428,6.14,Samuel Scheimann VVV-Venlo,34, D(L),3(5),318,-,-,0.3,0.1,0.4,0.1,-,0.1,0.1
429,6.13,Jhonny Quiñónez Willem II,23, Midfielder,0(5),102,-,-,0.4,0.4,0.4,0.2,-,0.2,0.4
430,6.13,Naoufal Bannis Feyenoord,19, Forward,0(4),59,-,1,0.8,0.8,0.3,0.5,0.5,0.8,0.5
431,6.13,Kees Heemskerk RKC Waalwijk,30, Goalkeeper,3(1),229,-,-,-,-,-,-,-,-,-
432,6.12,Ruben Roosken FC Emmen,21, Defender,0(3),46,-,-,0.3,0.3,0.3,-,-,0.3,1
433,6.12,Danilo Ajax,22, FW,0(1),18,-,-,1,-,-,-,-,2,1
434,6.12,Kenzo Goudmijn AZ Alkmaar,19, Midfielder,0(1),4,-,-,-,-,-,-,-,-,-
435,6.12,Leon Sopic FC Emmen,21, Defender,0(1),2,-,-,-,-,1,-,-,-,1
436,6.12,Marouan Azarkan Feyenoord,19, Forward,0(1),18,-,-,-,1,-,-,-,-,-
437,6.12,Paul Gladon Willem II,29, FW,0(18),186,1,-,0.9,0.2,0.1,0.3,0.2,0.3,0.5
438,6.11,Agim Zeka Fortuna Sittard,23, Forward,0(5),79,-,-,0.4,0.2,0.8,0.2,-,0.2,0.8
439,6.11,Rick Zuijderwijk Willem II,20, Midfielder,0(2),20,-,-,-,0.5,-,-,-,-,-
