,Rating,name,age,position1,Apps,Mins,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch
286,6.7,Fábio Santos Atletico MG,36, D(L),29(1),2679,4,1,0.5,0.9,0.3,0.7,0.1,0.3,0.7
287,6.7,João Vitor CS Alagoano,33, M(CLR),20,1702,-,-,0.3,1,0.5,0.7,0.1,0.4,0.2
288,6.7,Vladimir Avai FC,32, GK,34,3016,-,-,-,-,-,0.1,-,-,-
289,6.7,Edu Dracena Palmeiras,40, D(C),6,540,-,-,1.3,0.2,-,0.5,-,-,0.2
290,6.7,Marcos Paulo Fluminense,20, AM(L),16(8),1397,4,4,1.4,1.3,1,0.8,-,1.2,1.8
291,6.7,Camilo Chapecoense AF,35, AM(CLR),25(3),2058,1,4,1.6,2.1,0.8,1.0,0.1,1,1.5
292,6.7,Antônio Carlos Palmeiras,28, D(C),8(1),738,-,-,0.2,0.1,-,0.3,-,0.1,0.2
293,6.69,Léo Duarte Flamengo,25, D(C),7,600,-,-,0.4,-,0.3,0.4,-,-,0.3
294,6.69,Marcinho Botafogo RJ,25, D(R),23(2),2102,1,4,1.2,1.3,0.4,0.8,-,0.8,0.8
295,6.69,Giovanni Bahia,32, D(L),8(2),757,-,-,0.1,0.8,0.2,0.2,-,0.1,0.6
296,6.69,Thuler Flamengo,22, D(C),10(3),1039,-,-,-,-,0.5,0.3,-,0.1,0.2
297,6.69,Andrey Vasco da Gama,23, M(C),9(8),832,1,1,1.1,0.6,1,0.9,-,0.6,0.5
298,6.69,Marllon Corinthians,29, D(C),4,360,-,-,0.5,-,-,2.3,-,-,0.5
299,6.69,João Pedro Bahia,25, D(R),11(1),890,1,-,1.2,1,2.1,0.9,-,0.9,1.4
300,6.69,Adriano Athletico Paranaense,37, D(CLR),7(4),609,1,1,0.4,0.7,0.4,0.4,-,0.4,0.5
301,6.69,Rafael Galhardo Gremio,30, D(R),15(1),1180,2,3,0.8,0.6,0.2,0.6,0.1,0.2,0.4
302,6.69,Fábio Cruzeiro,41, GK,35,3150,-,-,-,-,-,0.1,-,-,-
303,6.68,Diogo Silva Ceara,35, GK,36(1),3285,-,-,-,-,-,0.3,-,-,-
304,6.68,Thaciano Gremio,26, M(C),13(9),1318,2,1,1,0.5,1,0.7,0.1,0.5,1.4
305,6.68,Camilo Internacional,35, AM(CLR),1,55,-,-,3,-,-,1,-,-,2
306,6.68,Renan Lodi Athletico Paranaense,23, D(L),3,262,-,-,1,1,0.7,1.7,0.7,1.7,1
307,6.68,Jones Carioca Avai FC,33, FW,0(3),55,-,-,0.3,1,2.3,-,-,1.7,1
308,6.67,Leandro Ceara,26, AM(LR),15(11),1286,3,2,1.5,0.4,1.7,1.3,0.2,1.3,1.5
309,6.67,Leandro Barcia Goias,29, AM(LR),32(3),2794,5,3,1.2,0.6,0.5,1.1,0.2,0.6,1.5
310,6.67,Pedro Castro Avai FC,28, M(C),27,2312,1,-,1.3,0.7,0.4,1.2,-,0.9,1.0
311,6.67,Tailson Santos FC,22, AM(R),6(5),509,1,-,1.9,0.3,2.0,1.1,0.4,0.7,1.2
312,6.66,Léo Moura Gremio,43, D(R),17(2),1483,-,1,0.1,0.8,1.3,0.7,0.1,0.3,0.5
313,6.66,Márcio Azevedo Athletico Paranaense,35, D(L),20(6),1869,1,3,0.3,1.3,0.7,0.9,0.1,0.4,0.7
314,6.66,Kayke Goias,33, FW,18(1),1495,6,3,2.7,1.0,0.6,0.5,0.3,1.0,1.2
315,6.66,Valdo Ceara,29, D(C),28(2),2513,-,1,0.4,0.1,0.1,0.6,-,0.1,0.2
316,6.66,Henrique Vasco da Gama,27, D(L),20(1),1710,-,-,0.2,0.8,0.5,1.7,-,0.6,0.6
317,6.66,Pedro Rocha Cruzeiro,27, AM(CLR),17(6),1476,2,2,1.7,0.7,2.1,1.3,0.1,1.0,2.3
318,6.66,Jonas Toró Sao Paulo,22, AM(LR),11(6),953,3,1,1.3,1.0,1.5,1.3,0.2,1.2,2.2
319,6.66,Marcos Júnior Vasco da Gama,26, M(C),18(9),1701,3,-,0.9,1.2,1.0,1.3,-,1.3,0.9
320,6.65,Matheus Fernandes Palmeiras,23, DMC,6(5),538,1,-,0.3,0.6,0.8,0.5,-,0.9,0.5
321,6.65,Richard Franco Avai FC,29, M(C),26(1),2286,1,1,1.6,0.7,1.4,1.6,-,1.3,2.3
322,6.65,Raúl Vasco da Gama,25, D(R),28(2),2463,1,3,1.0,0.9,0.6,2.3,-,1.1,1.6
323,6.65,Leonardo Silva Atletico MG,42, D(C),14(4),1326,1,-,0.7,0.4,0.2,0.9,-,0.2,0.2
324,6.65,Alison Santos FC,28, D(C),15(8),1490,-,1,0.4,0.4,0.1,1.1,-,0.4,0.5
325,6.65,Felippe Cardoso Ceara,23, FW,14(4),1288,2,1,1.7,1.1,1.2,1.2,0.6,1.8,2.0
326,6.65,Lucas Fonseca Bahia,36, D(C),35,3114,-,1,0.3,0.1,-,0.3,-,0.1,0.3
327,6.65,Arthur Gomes Chapecoense AF,23, AM(CLR),18(12),1918,4,-,1.3,0.9,2.4,1.7,-,1.5,1.9
328,6.64,Lima Ceara,25, AM(LR),14(1),1073,1,1,1.7,0.8,1.4,1.8,0.1,1.1,1.6
329,6.64,Jackson Fortaleza,31, D(C),11,914,-,-,0.5,-,0.3,0.9,0.1,0.1,0.5
330,6.64,Rafinha Goias,29, Midfielder,3(7),335,1,-,1.8,0.6,2,1.0,0.1,1.2,0.7
331,6.64,Marcelo Athletico Paranaense,29, AM(CR),19(11),1878,9,2,1.7,0.6,0.3,1.1,0.3,0.7,1.8
332,6.64,Paulinho Oliveira Avai FC,33, D(L),6,511,-,-,0.3,1.8,1,1.8,-,0.3,1.3
333,6.64,Jucilei Sao Paulo,33, D(C),4,223,-,-,-,1,0.3,1.3,-,0.5,0.3
334,6.63,Liziero Sao Paulo,23, DMC,16(5),1198,-,1,0.7,0.7,1,0.9,-,0.8,1.4
335,6.63,Henrique Almeida Chapecoense AF,30, AM(LR),10(2),785,3,-,2.1,0.3,0.7,0.9,0.1,1.8,1.9
336,6.63,Matheus Rossetto Athletico Paranaense,25, M(CR),6(1),549,-,-,0.6,1.1,0.6,0.1,-,0.3,0.7
337,6.62,Ramon Avai FC,22, Defender,3,270,-,-,-,1.3,0.3,1.0,-,0.7,1
338,6.62,Vitor Hugo Palmeiras,30, D(C),20,1800,-,-,0.8,0.1,0.1,0.4,0.2,0.1,0.1
339,6.62,Léo Vieira Athletico Paranaense,31, GK,7,630,-,-,-,-,-,0.4,-,-,-
340,6.62,Yago Fernando Goias,29, D(C),13,1170,-,-,0.1,0.2,0.2,0.2,0.1,-,-
341,6.62,Ricardo Bueno CS Alagoano,34, FW,17(6),1610,4,-,1.7,0.8,1,2.7,0.6,1.5,2.6
342,6.62,Franco Di Santo Atletico MG,32, AM(CLR),16(5),1458,3,1,1.5,1.0,0.4,0.9,0.6,0.6,1.6
343,6.62,Erick Athletico Paranaense,24, D(R),7(7),760,1,-,1.1,0.4,0.9,0.4,-,0.3,0.6
344,6.62,Diego Torres Chapecoense AF,31, AM(C),3(10),413,1,1,1.2,1.3,0.8,0.5,-,0.5,0.2
345,6.62,Mauro Boselli Corinthians,36, FW,16(6),1358,7,2,1.3,0.6,0.1,0.8,0.1,0.5,0.5
346,6.61,Naldo CS Alagoano,31, DMC,21(3),1751,-,3,0.5,0.4,0.6,0.6,-,0.3,0.5
347,6.61,Éverton Sao Paulo,32, D(L),12(4),1064,1,2,0.5,0.9,1.1,1.4,0.4,0.6,1.6
348,6.61,Yago Felipe Goias,26, M(CLR),26(5),2223,2,2,0.9,0.8,0.4,1.7,-,0.7,0.6
349,6.61,Douglas Chapecoense AF,31, D(C),26(1),2290,-,1,0.4,0.1,-,0.4,-,-,0.1
350,6.61,Jonathan Copete Santos FC,33, AM(LR),1,46,-,-,1.0,-,2,-,-,1,6
351,6.61,Juan Sao Paulo,19, Forward,1,52,-,-,1.0,1,-,-,-,-,-
352,6.61,Marcelo Hermes Goias,26, D(L),7(5),732,-,4,0.4,1.3,0.5,0.8,-,0.4,1.4
353,6.61,Nathan Atletico MG,25, M(CL),12(8),1139,4,-,1.2,0.5,0.7,0.5,-,0.3,0.7
354,6.61,Léo Cruzeiro,33, D(C),18,1620,-,-,0.3,0.2,-,0.3,-,0.1,0.2
355,6.61,Juan Quintero Fortaleza,26, D(C),37,3309,1,-,0.1,0.1,0.1,0.3,-,0.1,0.2
356,6.61,Everaldo Corinthians,27, AM(CL),3(6),331,1,-,1.6,0.3,1,1.3,0.1,0.8,0.8
357,6.61,Raúl Cáceres Vasco da Gama,30, D(R),7(1),483,-,-,0.1,0.9,0.8,-,0.3,0.3,0.6
358,6.61,Joel Carli Botafogo RJ,35, D(C),25,2250,-,-,0.3,0.1,0.2,0.8,-,0.1,0.1
359,6.6,Apodi CS Alagoano,34, D(R),31(1),2615,4,1,1.3,0.6,0.6,1.5,0.4,0.8,1.6
360,6.6,Miguel Figueira Goias,21, AM(C),0(1),5,-,-,-,-,1.0,1.0,-,-,1.0
361,6.6,Junior Sornoza Corinthians,27, AM(C),17(3),1366,-,1,1.9,1.7,0.4,0.9,0.1,0.6,1.0
362,6.59,Willian Palmeiras,34, AM(CLR),11(11),1135,4,1,1.4,1,1.1,0.8,0.2,0.5,1.7
363,6.59,Pará Flamengo,35, D(LR),6,531,-,-,-,0.3,0.3,0.5,-,0.5,1.0
364,6.59,Robson Bambu Athletico Paranaense,24, D(C),7(1),602,-,-,0.8,0.3,0.8,0.5,-,0.5,0.9
365,6.59,Ricardo Thalheimer Avai FC,28, D(C),20(1),1735,-,-,0.6,0.3,0.4,0.2,0.1,0.1,0.4
366,6.59,Janderson Corinthians,22, AM(LR),10(10),969,2,1,1.2,0.6,2.1,1.5,0.2,1.4,1.9
367,6.58,Marquinhos Silva Avai FC,39, D(C),18(1),1624,-,-,0.5,-,0.5,0.4,0.1,0.1,0.5
368,6.58,Cacá Cruzeiro,22, D(C),18(2),1727,1,-,0.4,0.2,0.2,0.6,-,0.4,0.3
369,6.58,Wellington Athletico Paranaense,30, DMC,28(1),2417,-,1,0.4,0.9,0.4,0.4,-,0.6,0.5
370,6.58,Bochecha Botafogo RJ,25, DMC,19(3),1500,-,1,0.7,0.8,0.7,0.8,-,0.8,0.4
371,6.58,Luan Santos Sao Paulo,22, DMC,18(5),1608,-,-,0.5,0.3,0.6,0.3,-,0.3,0.6
372,6.58,Márcio Araújo Chapecoense AF,37, M(C),36,3215,-,-,0.5,0.7,0.7,1.4,-,0.5,0.9
373,6.58,Robinho Cruzeiro,34, M(CR),22(5),1853,1,1,1.2,2.4,0.6,1.0,-,0.8,1.1
374,6.58,Rómulo Gremio,31, M(C),11(3),976,2,-,0.6,0.6,0.1,0.7,-,0.4,0.5
375,6.58,Luciano Castán CS Alagoano,32, D(C),34,3060,-,-,0.3,0.2,0.3,0.4,0.1,0.2,0.2
376,6.58,Marco Ruben Athletico Paranaense,35, FW,19(4),1679,4,2,2.0,0.5,0.1,0.6,0.4,1.0,1.3
377,6.57,Vitinho Athletico Paranaense,22, AM(L),6(10),696,2,3,1.8,0.8,0.7,0.7,-,0.9,1.1
378,6.57,Mauricio Ramos Chapecoense AF,36, D(C),12(5),1099,1,-,0.3,0.1,0.1,0.6,-,0.2,0.4
379,6.57,Vágner Love Corinthians,37, FW,18(10),1758,5,1,1.1,0.8,1.0,1.4,0.3,1.5,2.3
380,6.57,Gustavo Corinthians,27, FW,9(16),1005,5,2,1.8,0.6,0.1,0.8,0.3,0.2,1.2
381,6.57,Edinho Fortaleza,27, AM(R),20(9),1747,3,1,1.2,0.8,1.4,1.7,0.1,1,1.4
382,6.57,Yago Rocha Goias,27, D(R),20(1),1534,-,-,0.3,0.6,0.9,1.0,-,0.2,0.7
383,6.57,José Welison Atletico MG,26, D(R),14(4),1334,-,-,0.9,0.3,1,0.7,-,0.3,1.2
384,6.57,Luanderson Silva Avai FC,32, M(C),12,948,-,-,0.3,0.2,0.8,2.0,-,0.3,0.5
385,6.57,Rhodolfo Flamengo,35, D(C),8(1),684,-,-,0.3,-,-,0.1,-,-,0.4
386,6.56,Alexandre Vasco da Gama,22, Defender,0(1),45,-,-,1.0,-,-,1.0,-,-,-
387,6.56,Cristovam Ceara,31, D(R),6(2),572,-,-,0.5,0.4,0.9,2.5,-,0.9,1.1
388,6.56,Jonathan Avai FC,22, FW,13(3),1171,3,-,1.9,0.8,1.1,1.9,0.2,1.4,3.3
389,6.56,Lucas Lima Palmeiras,31, AM(CR),12(11),1175,1,4,0.6,1.2,0.5,0.7,-,0.7,1.3
390,6.55,Guilherme Parede Internacional,26, AM(LR),14(11),1365,3,3,1.2,0.9,0.5,1.6,0.6,0.9,1.5
391,6.55,Bruno Silva Fluminense,35, M(CR),4,351,-,-,0.8,0.8,0.8,2.3,-,1.5,0.5
392,6.55,Lucca Bahia,31, AM(LR),10(7),871,-,-,1.3,0.9,0.8,1.5,0.1,0.7,1.4
393,6.55,Uendel Internacional,33, D(L),19(1),1666,-,2,0.4,1,0.3,0.3,0.3,0.3,0.8
394,6.55,Ricardo Graça Vasco da Gama,24, D(C),19,1537,1,-,0.3,0.1,0.1,0.4,-,0.1,0.4
395,6.55,César Flamengo,29, GK,6,538,-,-,-,-,-,0.2,-,-,-
396,6.55,Fred Cruzeiro,38, FW,23(7),2207,5,2,1.5,0.6,0.2,1.4,0.4,0.8,1.3
397,6.54,Igor Rabello Atletico MG,26, D(C),33,2922,-,1,0.4,0.1,0.2,0.6,-,0.1,0.1
398,6.54,Bruno Gomes Vasco da Gama,20, DMC,6(2),437,1,-,0.4,0.1,0.6,1.0,-,0.5,0.3
399,6.54,Wellington Silva Internacional,28, AM(CLR),8(13),918,1,1,1,0.6,1.3,1.2,-,0.6,0.8
400,6.54,Igor Gomes Sao Paulo,22, M(CL),11(16),1349,2,2,0.9,0.6,0.8,1.1,-,1.2,1.2
401,6.54,Rodriguinho Cruzeiro,33, M(CL),4(1),297,1,-,1.6,0.8,0.8,1.4,0.2,1.4,2.4
402,6.54,Ronei Chapecoense AF,23, Midfielder,0(1),16,-,-,-,1,-,-,-,-,1
403,6.54,Pablo Sao Paulo,29, AM(CLR),13,1031,3,1,1.9,0.8,0.5,0.8,0.8,0.7,1.5
404,6.54,André Luis Fortaleza,24, AM(CR),17(7),1388,2,-,1,0.5,0.6,2,0.2,0.6,1
405,6.54,Julinho Avai FC,35, Defender,7(3),527,-,-,1.2,0.5,1.1,0.4,-,0.4,-
406,6.54,Claudio Winck Vasco da Gama,27, D(R),2,180,-,-,1.5,-,-,-,-,-,-
407,6.53,Bruno Silva Internacional,35, M(CR),7(2),592,-,-,0.8,0.4,0.2,0.8,0.1,0.6,0.6
408,6.53,Léo Sao Paulo,25, D(CL),3(2),282,-,-,0.4,0.6,1,0.4,-,1,0.2
409,6.53,Erik Botafogo RJ,27, AM(CLR),10,828,1,1,0.9,0.9,1.2,2.5,0.3,0.8,2.4
410,6.53,Fellipe Bastos Vasco da Gama,31, DMC,5(9),573,1,-,1.6,0.6,0.2,0.7,-,0.3,0.2
411,6.52,Braian Romero Athletico Paranaense,30, AM(LR),10(6),916,2,1,1.2,0.8,0.6,1.1,0.4,0.8,1.8
412,6.52,Raphael Veiga Palmeiras,26, AM(CLR),8(11),774,3,2,1.5,0.6,0.3,0.7,0.1,0.7,0.8
413,6.52,Thiago Santos Palmeiras,32, DMC,11(7),1081,1,-,0.3,0.3,0.2,0.9,0.1,0.2,0.2
414,6.52,Gerson Guimarães Ferreira Junior CS Alagoano,29, D(C),9,810,-,-,0.6,0.1,0.1,-,-,-,0.1
415,6.52,Bruno Nazário Athletico Paranaense,26, AM(CR),6(8),659,-,-,1.2,1.0,0.6,1.2,-,0.6,1.4
416,6.52,Vina Atletico MG,30, M(C),13(11),1232,2,2,1.5,1.3,0.5,1,-,0.7,0.7
417,6.52,Walter Montoya Gremio,28, AM(CR),3,217,-,1,1.0,0.3,-,2,0.3,1,2.3
418,6.51,Fernando Sobral Ceara,26, M(CLR),8(5),804,-,-,0.8,0.9,0.6,0.8,0.1,0.4,1.7
419,6.51,André Gremio,31, FW,10(7),893,2,2,1.5,0.6,1,1.1,0.4,1.2,2.1
420,6.51,Rodolfo Fluminense,30, GK,5(1),471,-,-,-,0.2,0.2,0.2,-,-,-
421,6.5,William Oliveira Ceara,29, DMC,11(3),912,-,-,0.7,0.1,0.6,1.4,0.1,0.4,1
422,6.5,Rafael Pereira Chapecoense AF,36, D(C),15(2),1315,1,-,0.1,0.3,0.1,0.5,-,-,0.2
423,6.5,Matheus Frizzo Gremio,23, Midfielder,1,83,-,-,1,1.0,-,4.0,-,-,3
424,6.5,Vinícius Locatelli Chapecoense AF,23, Midfielder,4(8),440,1,1,1,0.8,0.6,0.9,0.1,0.1,0.6
425,6.5,Dawhan CS Alagoano,25, D(R),26(6),2454,-,-,0.6,0.6,0.3,0.4,-,0.3,0.6
426,6.5,Fernandão Bahia,34, FW,11(21),1085,5,-,1.4,0.4,0.3,0.6,0.3,0.5,1.2
427,6.5,Renato Chapecoense AF,31, D(R),10(5),759,-,-,1,0.6,0.4,2.3,-,0.6,1.3
428,6.5,Ronaldo Flamengo,25, DMC,2(1),181,-,1,1,0.7,-,0.3,-,-,1
429,6.49,Felipe Jonatan Santos FC,23, D(L),12(14),1139,2,-,0.8,0.5,0.5,0.5,-,0.3,0.9
430,6.49,Héctor Bustamante CS Alagoano,26, AM(R),14(5),1175,1,1,1.4,0.7,1.4,0.8,0.1,1.7,2.6
431,6.49,Igor Julião Fluminense,27, D(LR),8(7),792,-,-,0.5,0.8,0.9,1.1,-,0.7,0.7
432,6.48,Felipe Araruna Fortaleza,25, D(R),7(2),625,-,-,0.1,0.9,0.4,0.6,-,0.3,0.8
433,6.48,Miguel Borja Palmeiras,28, FW,3(6),346,1,1,1.2,0.4,0.2,1.0,0.2,0.3,1.6
434,6.48,Neilton Internacional,27, AM(CLR),9(7),766,1,-,1.4,0.8,0.9,1.7,0.2,1.0,1.3
435,6.48,Lucas Hernández Atletico MG,29, D(L),5,447,-,-,0.4,0.6,0.6,1.2,-,0.4,1
436,6.48,Nenê Bonilha Fortaleza,29, M(C),2(4),262,-,-,1.2,0.5,1,0.7,-,0.3,0.3
437,6.48,Marinho Gremio,31, AM(CLR),0(2),47,-,-,1.5,-,2.5,1.5,-,1.5,1
438,6.48,Werley Vasco da Gama,33, D(C),7(1),666,-,-,0.4,0.3,-,0.5,0.4,0.3,-
439,6.48,Luiz Fernando Botafogo RJ,25, AM(LR),27(5),2129,1,-,1.0,0.7,1.7,1.4,0.2,1.0,1.5
440,6.48,Dodi Fluminense,25, DMC,2(7),365,-,-,0.4,0.2,1.1,0.9,-,0.2,0.2
441,6.48,Luan Peres Santos FC,27, D(CL),8(1),581,-,-,0.4,0.1,0.3,0.4,-,0.1,0.1
442,6.48,João Carlos CS Alagoano,33, GK,10(1),903,-,-,-,-,-,0.1,-,-,-
443,6.48,Maximiliano López Vasco da Gama,37, FW,5,418,2,-,1.2,0.4,0.6,1.2,0.4,1.4,2
444,6.48,Nenê Sao Paulo,40, AM(CLR),0(2),45,-,1,-,0.5,0.5,0.5,-,0.5,-
445,6.48,Luccas Claro Fluminense,30, D(C),2,180,-,-,0.5,-,-,1,-,-,0.5
446,6.47,Caique Sá Chapecoense AF,29, D(R),5,303,-,-,1.2,0.2,0.8,0.8,-,0.6,0.6
447,6.47,Paulo André Athletico Paranaense,38, D(C),4(1),354,-,-,0.2,0.2,-,-,-,0.2,0.4
448,6.47,Augusto César Chapecoense AF,29, M(CR),8(5),710,-,1,1.3,0.5,1.3,1.2,0.2,0.5,0.8
449,6.47,Bérgson Ceara,30, AM(R),12(10),1137,3,1,2.1,0.4,0.5,1.5,0.5,1.1,2.2
450,6.47,Hyoran Palmeiras,28, M(CLR),5(7),456,1,3,1.7,0.8,0.6,0.7,-,0.5,1.4
451,6.47,Juanfran Sao Paulo,36, D(R),14(3),1163,-,2,-,0.5,0.2,0.3,-,0.4,0.4
452,6.46,Marquinhos Gabriel Cruzeiro,31, AM(CLR),20(8),1802,-,3,1,1.0,1.0,0.8,0.1,1,0.9
453,6.46,Mascarenhas Fluminense,23, Defender,0(1),45,-,-,-,1.0,1.0,-,-,-,2.0
454,6.46,Eduardo Brock Ceara,30, D(C),5(4),482,-,-,0.4,0.2,0.1,0.3,-,-,0.2
455,6.46,Rogério Bahia,30, AM(LR),1(12),349,1,-,1.6,0.4,0.8,1.2,0.2,0.7,0.6
456,6.46,Brenner Fluminense,21, FW,2(3),221,-,-,1.4,0.8,0.8,0.6,-,0.6,0.8
457,6.46,Kieza Fortaleza,35, AM(L),10(14),1166,1,-,1,0.5,0.3,1.1,0.1,0.3,0.8
458,6.46,Bruninho Atletico MG,21, Midfielder,3(10),400,2,-,1.8,0.4,1.2,0.5,-,0.8,1.8
459,6.45,Didira CS Alagoano,33, AM(R),13(1),1000,-,-,0.9,0.9,0.6,0.6,-,0.9,1.3
460,6.45,Patrick Gremio,22, AM(C),1(17),334,2,-,0.6,0.4,0.7,0.9,-,0.6,0.5
461,6.45,Elton Bahia,31, DMC,7(2),607,-,-,1.1,0.8,0.7,0.1,-,0.4,0.7
462,6.45,Chico Ceara,30, AM(CLR),8(3),655,-,1,0.6,0.8,0.5,1.8,-,0.6,1.5
463,6.44,Ribamar Vasco da Gama,24, FW,15(6),1165,3,-,1.6,0.2,0.3,1.1,0.7,0.7,1.2
464,6.44,Jean Mota Santos FC,28, D(L),13(14),1268,1,1,1.1,1.0,0.3,1.1,-,0.7,0.9
465,6.44,Bruno Méndez Corinthians,22, D(C),5(1),522,-,-,-,0.2,-,0.2,-,0.5,1.2
466,6.44,Romario Marques Ceara,29, Forward,0(2),94,-,-,1,1.0,0.5,2.0,-,-,1.5
467,6.44,Martín Sarrafiore Internacional,24, AM(R),5(14),649,3,-,1.1,0.8,0.7,0.7,-,0.7,1.0
468,6.44,Matheus Jesus Corinthians,24, M(C),2(4),204,-,-,-,0.5,0.5,1.2,0.2,0.3,0.7
469,6.44,Pará Santos FC,35, D(LR),8(3),812,-,-,0.1,0.2,0.2,0.5,-,0.6,0.5
470,6.43,Jonathan Silva Botafogo RJ,23, Defender,4(1),368,-,2,0.2,0.6,0.8,1.2,0.2,0.8,0.8
471,6.43,Yan Sasse Vasco da Gama,24, AM(CLR),4(2),342,-,-,1.7,0.8,1.5,0.8,-,0.7,0.7
472,6.43,Yuri Botafogo RJ,25, D(L),11(6),1083,-,-,0.3,0.6,0.5,0.8,-,0.7,0.8
473,6.43,Robert Piris da Motta Flamengo,27, DMC,13(13),1294,-,-,0.3,-,0.2,0.7,-,0.3,0.3
474,6.43,Erik Internacional,20, Defender,0(2),83,-,-,-,-,-,1.0,-,-,2.0
475,6.42,Gegê Avai FC,27, AM(L),6(5),513,1,-,1.3,0.6,0.3,0.5,-,0.8,1.3
476,6.42,Maicon Bolt Atletico MG,31, AM(LR),2(9),353,-,2,0.6,1.3,0.1,0.7,0.2,0.2,0.9
477,6.42,Edilson Cruzeiro,35, D(R),9(4),891,-,-,0.9,0.6,0.6,0.8,-,-,0.3
478,6.42,Elicarlos Chapecoense AF,36, DMC,16(3),1506,-,-,1.3,0.6,0.2,0.9,-,0.2,0.5
479,6.42,Alan Ruschel Goias,32, D(L),4(5),434,1,-,0.6,0.6,0.3,0.9,0.1,0.1,0.8
480,6.42,Geuvânio Atletico MG,29, AM(LR),9(16),993,-,1,1.1,0.7,1.4,1.1,-,1,1.1
481,6.42,Danilo Gomes Sao Paulo,22, AM(LR),0(1),10,-,-,-,-,1,-,-,-,-
482,6.42,Welinton Cruzeiro,22, Forward,0(1),21,-,-,-,1,1,1,1,-,1
483,6.42,Elias Atletico MG,36, M(CR),25,2030,1,1,1,0.7,0.2,0.7,-,0.6,1
484,6.42,Jean Palmeiras,35, D(R),4(4),420,-,1,0.1,0.5,0.4,0.3,-,0.3,0.6
485,6.42,Amaral Chapecoense AF,35, D(C),10(5),950,-,-,0.3,0.3,-,0.3,-,0.1,0.3
486,6.42,Ronaldo Alves CS Alagoano,32, D(C),5(1),512,-,-,1.3,-,0.2,0.7,-,0.2,0.5
487,6.42,Ariel Cabral Cruzeiro,34, DMC,11(5),771,-,1,0.5,0.6,0.1,0.5,0.1,0.4,0.6
488,6.41,Ronaldo Bahia,25, DMC,10(4),844,-,-,0.5,0.6,0.4,0.9,0.1,0.6,1.1
489,6.41,Raniel Sao Paulo,25, FW,8(6),800,1,1,1.4,0.6,0.4,1.6,0.6,1.3,1.6
490,6.41,Jairinho Vasco da Gama,31, Midfielder,0(4),95,-,-,0.5,0.3,1.3,1,-,0.3,2
491,6.41,Rodrigo Pimpão Botafogo RJ,34, AM(LR),11(8),1008,-,3,0.9,0.5,0.7,0.3,0.2,0.3,1.3
492,6.41,Jackson Bahia,31, D(C),1,90,-,-,-,1.0,-,1,-,-,-
493,6.41,Mateus Gonçalves Ceara,27, AM(LR),8(16),924,4,1,0.9,0.4,1.1,0.5,-,0.5,1.3
494,6.41,Mariano Vázquez Fortaleza,28, Midfielder,3(3),289,-,-,0.3,0.2,0.5,2.3,-,1.2,1.8
495,6.41,Jádson Cruzeiro,28, M(CR),8(6),759,-,-,0.5,0.6,0.4,1.2,-,0.6,0.6
496,6.4,Roger Ceara,36, FW,0(2),52,-,-,0.5,0.5,0.5,1,-,0.5,0.5
497,6.4,Jonny Mosquera Avai FC,30, DMC,4(7),461,-,-,0.4,0.2,0.2,1.3,-,0.3,0.5
498,6.4,Euller CS Alagoano,26, D(L),11(5),896,-,-,1.3,0.7,0.9,0.6,0.1,0.8,1
499,6.4,Hugo Moura Flamengo,23, DMC,2,91,-,1,0.5,0.5,-,-,-,1,-
500,6.4,Lucas Mineiro Vasco da Gama,25, M(C),8(3),712,-,-,1.2,0.4,1,0.8,0.1,0.3,0.4
501,6.4,Darlan Gremio,23, DMC,6(7),601,-,1,0.6,0.9,0.7,0.3,-,0.9,0.9
502,6.4,Geovane Goias,32, DMC,16(1),1386,-,-,0.7,0.5,0.2,0.7,-,0.4,0.8
503,6.39,Wellington Nem Fluminense,29, AM(R),6(12),736,1,-,1.4,0.4,1.1,2.1,-,0.7,1.8
504,6.39,Tomás Andrade Athletico Paranaense,25, AM(C),5(7),478,-,1,1.1,1.1,0.8,0.3,-,0.8,1.5
505,6.39,Jean Cléber CS Alagoano,31, M(C),11(13),1234,-,2,0.6,0.3,0.5,0.7,-,0.8,0.7
506,6.39,Arthur Caike Bahia,29, AM(LR),9(20),1116,6,1,1.5,0.4,0.4,0.6,0.1,0.7,1.1
507,6.39,Alecsandro CS Alagoano,40, FW,15(5),1172,2,-,1.2,0.3,0.4,0.6,0.4,0.4,1.3
508,6.39,Felipe Gremio,22, Defender,1,90,-,-,-,-,-,1.0,-,-,-
509,6.39,Renê Júnior Corinthians,32, DMC,0(1),28,-,-,-,-,-,3.0,-,1,-
510,6.38,Ricardo Oliveira Atletico MG,41, FW,15(6),1164,2,2,1.7,0.6,0.3,0.8,0.1,0.4,1.1
511,6.38,Leonardo Valencia Botafogo RJ,30, AM(CL),9(12),942,1,1,1.3,0.7,0.5,0.6,-,0.7,1.1
512,6.38,Ramón Martínez Atletico MG,25, DMC,8(3),659,-,-,0.1,0.3,0.3,0.3,0.1,0.6,0.6
513,6.38,Matheus Barbosa Avai FC,27, DMC,14(4),1084,-,1,0.8,0.8,0.4,0.7,0.1,0.6,0.6
514,6.38,Feliciano Brizuela Avai FC,25, Midfielder,1(3),171,1,-,0.5,-,0.3,0.5,-,0.8,1.3
515,6.37,Ezequiel Bahia,28, D(R),5(1),444,-,-,0.2,-,0.2,0.3,0.2,-,0.8
